TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Purdue,29.65,125.1,95.4,69.1
Houston,29.57,118.6,89.0,67.9
Kentucky,28.82,119.5,90.7,73.4
Florida,28.03,120.9,92.9,75.3
Illinois,27.77,121.4,93.6,74.6
Duke,27.65,120.7,93.1,69.9
Connecticut,27.36,120.8,93.4,69.1
Gonzaga,26.82,120.8,93.9,74.1
Michigan,25.71,118.5,92.8,74.4
Arizona,25.4,119.8,94.4,75.6
Louisville,25.25,121.4,96.1,74.9
Iowa St.,25.03,114.7,89.7,72.2
Texas Tech,24.48,118.9,94.4,70.7
St. John's,24.05,117.3,93.3,74.9
Tennessee,23.73,114.6,90.9,69.6
Vanderbilt,23.27,117.9,94.7,74.0
BYU,23.05,120.2,97.1,71.5
Wisconsin,22.79,118.4,95.6,71.6
Kansas,22.49,115.2,92.7,71.7
UCLA,22.07,116.2,94.1,69.8
Baylor,22.02,118.0,96.0,71.1
Mississippi,21.85,115.8,93.9,71.1
USC,21.61,115.8,94.2,74.2
Alabama,21.09,117.2,96.1,76.8
San Diego St.,21.0,112.2,91.2,71.3
Arkansas,20.94,116.5,95.6,74.5
Clemson,20.78,115.6,94.8,70.0
Mississippi St.,20.72,116.3,95.6,71.9
Missouri,20.33,118.2,97.9,72.1
North Carolina,19.82,116.3,96.5,74.5
Texas A&M,19.79,115.8,96.0,75.2
N.C. State,19.67,116.3,96.6,71.5
Cincinnati,19.56,111.1,91.6,72.5
Indiana,19.45,115.8,96.3,70.9
Michigan St.,19.38,114.3,94.9,71.2
Georgia,19.34,114.9,95.6,72.9
Ohio St.,18.44,119.1,100.7,73.9
Maryland,18.25,112.2,93.9,71.0
Auburn,18.24,116.3,98.0,71.6
Iowa,17.87,116.6,98.7,67.0
Team,,,,
Utah St.,17.5,116.9,99.4,72.3
Texas,16.89,112.7,95.8,72.3
Creighton,16.73,116.7,100.0,71.6
Oregon,16.67,111.1,94.4,73.1
Marquette,16.43,111.7,95.3,73.8
Saint Mary's,16.41,112.6,96.2,67.1
Dayton,16.21,112.4,96.2,69.3
Nebraska,16.09,114.4,98.3,72.4
LSU,15.89,113.9,98.0,71.9
Washington,15.83,114.7,98.9,71.6
SMU,15.76,114.4,98.6,72.4
Villanova,15.46,111.5,96.0,71.1
Virginia,15.34,114.2,98.9,69.9
Memphis,14.96,111.8,96.8,74.8
Boise St.,14.81,113.3,98.5,71.0
Oklahoma,14.6,114.4,99.8,72.4
Kansas St.,14.37,112.3,97.9,73.9
Northwestern,14.27,110.5,96.3,70.3
Wake Forest,14.14,112.6,98.4,73.4
VCU,13.82,110.0,96.2,75.6
Miami FL,13.42,112.5,99.0,72.5
Syracuse,13.37,113.2,99.8,72.7
Pittsburgh,13.37,112.0,98.6,69.9
Providence,13.28,112.8,99.6,72.6
Colorado St.,12.78,113.9,101.1,70.8
Butler,12.42,111.4,99.0,72.7
Virginia Tech,12.28,112.3,100.0,71.7
Saint Louis,12.16,111.8,99.7,75.2
Minnesota,12.03,111.5,99.5,70.6
Oklahoma St.,11.63,110.7,99.1,77.0
Notre Dame,11.37,111.1,99.8,69.6
UCF,11.18,110.9,99.7,74.5
Arizona St.,11.0,110.1,99.1,72.9
Nevada,10.95,109.0,98.1,69.4
DePaul,10.78,110.4,99.6,71.6
Grand Canyon,10.75,110.8,100.0,73.7
George Washington,10.66,111.1,100.4,71.7
West Virginia,10.57,109.5,99.0,67.6
Rutgers,10.55,107.6,97.0,71.9
Utah,10.51,110.9,100.4,72.4
Team,,,,
North Texas,10.48,108.2,97.8,68.6
Seton Hall,10.17,106.8,96.7,69.1
George Mason,10.07,107.4,97.3,69.2
California,9.73,109.1,99.4,72.2
High Point,9.7,113.2,103.5,72.1
San Francisco,9.49,109.8,100.3,72.5
TCU,9.34,108.3,99.0,73.0
Akron,9.25,111.2,101.9,73.8
Xavier,9.13,108.8,99.7,73.3
Georgetown,9.06,109.1,100.1,72.4
Florida St.,9.04,111.0,101.9,73.4
South Carolina,8.77,109.9,101.1,70.8
Boston College,8.57,107.9,99.3,70.6
Colorado,8.24,109.2,101.0,71.8
Stanford,8.19,108.5,100.3,72.3
Georgia Tech,8.11,106.5,98.4,70.7
UAB,7.85,111.0,103.2,75.0
South Florida,7.75,108.5,100.8,74.5
New Mexico,7.64,105.3,97.7,72.8
Liberty,7.16,109.4,102.2,70.2
McNeese,7.08,108.0,100.9,71.6
Yale,7.07,109.3,102.3,71.9
Northern Iowa,7.03,108.2,101.1,70.5
Hawaii,6.78,104.1,97.3,71.7
