TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Duke,30.74,124.4,93.7,70.2
Gonzaga,29.98,122.4,92.4,72.9
Houston,29.31,119.1,89.8,66.5
Purdue,28.53,128.3,99.7,67.7
Illinois,27.98,124.1,96.1,72.9
Connecticut,27.55,123.9,96.3,69.7
Iowa St.,26.93,119.5,92.6,71.5
Florida,26.59,120.0,93.5,75.0
Arizona,26.01,121.4,95.4,73.2
Louisville,25.85,125.9,100.1,74.0
Kentucky,25.37,121.3,95.9,72.5
Tennessee,24.61,118.1,93.5,69.5
Vanderbilt,24.31,123.7,99.4,72.3
Michigan,24.2,117.8,93.6,72.7
Texas Tech,23.89,121.8,97.9,68.4
Wisconsin,23.86,122.7,98.8,70.1
BYU,23.84,123.4,99.6,70.2
USC,22.62,119.5,96.9,73.9
Michigan St.,22.62,116.6,94.0,69.4
St. John's,22.6,119.2,96.6,75.0
Alabama,21.82,121.7,99.9,75.5
Indiana,21.65,120.0,98.4,69.5
N.C. State,21.62,120.6,99.0,70.9
Saint Mary's,21.1,117.1,96.0,66.8
Baylor,20.83,120.0,99.1,70.9
Clemson,20.55,119.4,98.8,67.0
UCLA,20.15,116.0,95.8,66.8
North Carolina,20.11,117.8,97.7,73.2
Auburn,19.97,119.3,99.4,70.5
Kansas,19.81,115.6,95.8,69.6
Missouri,19.13,121.2,102.1,71.3
Iowa,19.11,119.7,100.5,66.3
Georgia,18.85,118.2,99.3,75.0
Mississippi,18.82,118.4,99.5,67.9
Ohio St.,18.44,119.1,100.6,70.7
Texas,17.85,115.1,97.3,70.1
Virginia,17.62,119.1,101.4,68.3
San Diego St.,17.58,114.7,97.1,69.8
LSU,17.5,118.7,101.2,71.5
Nebraska,17.21,119.6,102.4,71.5
Team,,,,
Arkansas,17.09,116.4,99.3,72.1
Cincinnati,17.07,108.5,91.4,74.0
Villanova,17.0,117.5,100.5,68.7
Northwestern,16.86,116.3,99.4,68.3
Mississippi St.,16.7,116.9,100.2,72.1
Utah St.,16.69,117.4,100.7,70.7
Creighton,16.1,118.2,102.1,70.0
SMU,15.8,117.8,102.0,72.7
Maryland,15.69,112.7,97.0,70.3
Wake Forest,15.1,113.8,98.7,73.7
Colorado St.,14.87,120.5,105.6,67.7
Washington,14.76,115.9,101.2,69.6
Syracuse,14.52,114.8,100.3,70.9
Oklahoma St.,14.46,113.4,99.0,75.4
Virginia Tech,14.43,117.0,102.6,71.7
Oregon,14.4,112.6,98.2,71.1
Saint Louis,14.1,113.8,99.7,74.7
VCU,14.08,112.5,98.5,74.3
Marquette,14.06,114.7,100.6,73.6
