TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,39.3,126.3,87.0,75.4
Arizona,34.52,125.4,90.9,72.3
Iowa St.,34.15,125.8,91.6,69.8
Purdue,33.45,129.2,95.7,66.1
Vanderbilt,30.85,126.3,95.4,71.6
Connecticut,30.83,122.0,91.2,66.2
Gonzaga,30.78,126.1,95.3,71.3
Illinois,29.32,126.7,97.3,67.4
Duke,28.91,124.8,95.9,68.7
BYU,28.19,124.7,96.6,71.0
Houston,27.38,121.6,94.3,64.1
Louisville,26.07,126.8,100.8,70.9
Alabama,25.98,128.5,102.5,74.0
Florida,25.79,120.5,94.7,70.9
Michigan St.,25.28,117.4,92.1,66.9
Tennessee,24.4,119.6,95.2,68.0
Iowa,24.28,121.5,97.2,64.0
Kansas,24.08,117.8,93.7,68.2
Virginia,22.95,122.8,99.9,66.9
Texas Tech,22.89,124.1,101.2,68.1
Villanova,22.82,120.7,97.9,64.1
Nebraska,22.39,119.3,96.9,68.8
Arkansas,21.88,122.7,100.8,72.5
St. John's,21.63,119.3,97.7,71.4
Kentucky,21.52,120.0,98.5,69.0
Georgia,21.2,121.9,100.7,75.9
North Carolina,20.75,119.3,98.5,67.6
Indiana,20.55,117.6,97.0,69.4
Utah St.,20.47,119.7,99.3,69.8
Saint Mary's,20.36,118.7,98.3,66.5
N.C. State,19.73,119.1,99.3,70.4
SMU,19.72,123.3,103.5,70.0
Baylor,19.62,124.7,105.1,69.9
Auburn,19.43,123.8,104.4,68.6
Clemson,18.99,117.2,98.3,66.1
UCLA,18.96,120.5,101.5,66.6
LSU,18.83,120.6,101.8,68.9
Miami FL,18.6,117.6,99.0,70.8
Ohio St.,18.46,121.5,103.1,69.0
USC,18.13,119.8,101.6,71.7
Team,,,,
Saint Louis,18.09,120.2,102.1,72.8
VCU,17.66,120.9,103.2,70.3
UCF,17.23,121.4,104.2,70.1
Creighton,16.68,118.1,101.4,67.8
Wisconsin,16.46,117.3,100.9,71.3
Seton Hall,16.37,111.8,95.5,66.8
Texas A&M,16.29,117.5,101.3,73.3
Oklahoma,16.08,122.5,106.5,67.5
Washington,15.84,115.4,99.6,68.8
Boise St.,15.46,113.2,97.7,67.7
San Diego St.,15.43,116.3,100.9,69.2
Texas,15.29,121.1,105.8,69.7
TCU,14.92,112.2,97.3,67.5
Butler,14.68,117.4,102.7,71.3
Akron,13.56,123.1,109.6,72.3
Virginia Tech,13.4,114.8,101.4,69.7
Notre Dame,13.3,113.3,100.0,65.6
Santa Clara,13.29,118.0,104.7,70.4
New Mexico,13.26,112.9,99.6,69.4
Missouri,13.14,119.5,106.4,67.8
Wake Forest,12.98,112.9,100.0,71.1
Northwestern,12.82,117.9,105.1,67.7
Providence,12.6,119.4,106.8,72.8
George Washington,12.58,120.7,108.1,70.7
Cincinnati,12.47,106.0,93.6,70.7
Tulsa,12.44,119.7,107.3,69.0
Oklahoma St.,12.33,117.3,105.0,75.0
Belmont,12.29,116.6,104.3,71.0
Oregon,12.28,115.1,102.9,68.1
Mississippi,12.2,113.6,101.4,66.1
McNeese,12.19,116.1,103.9,67.9
West Virginia,11.75,113.0,101.3,63.6
Nevada,11.71,116.0,104.2,66.6
Kansas St.,11.61,116.9,105.3,73.5
California,11.52,114.5,103.0,67.9
Mississippi St.,11.35,114.8,103.5,69.9
Memphis,11.23,109.9,98.7,69.8
Illinois St.,11.17,113.1,101.9,67.8
Dayton,11.14,111.0,99.8,69.2
Colorado St.,11.04,121.3,110.2,63.1
Team,,,,
Colorado,11.04,118.7,107.7,70.5
Stanford,10.92,112.7,101.8,69.2
South Florida,10.73,114.7,104.0,73.0
Syracuse,10.51,111.6,101.1,68.4
Arizona St.,10.28,115.8,105.5,70.5
Yale,10.24,122.3,112.1,66.5
George Mason,9.94,113.9,104.0,66.0
South Carolina,9.79,114.2,104.5,66.5
UC San Diego,9.62,116.0,106.4,68.9
High Point,9.49,119.5,110.0,70.1
Northern Iowa,9.43,105.9,96.4,63.4
Wichita St.,9.29,115.1,105.9,65.6
Pittsburgh,9.23,114.2,105.0,65.1
Hawaii,8.98,106.7,97.7,69.4
Minnesota,8.97,112.1,103.1,64.3
Murray St.,8.83,117.0,108.2,72.9
Utah Valley,8.47,111.1,102.6,70.8
San Francisco,7.75,112.2,104.5,66.3
Florida Atlantic,7.19,115.3,108.1,70.2
Miami OH,7.18,114.5,107.3,71.5
Hofstra,7.04,113.1,106.0,66.5
Grand Canyon,6.85,108.1,101.2,68.4
Liberty,6.84,115.5,108.6,65.0
Florida St.,6.68,113.3,106.6,74.1
Wyoming,6.59,111.9,105.3,69.1
Georgetown,6.58,114.6,108.0,68.2
Seattle,6.38,105.7,99.3,69.3
Xavier,6.28,112.0,105.7,71.0
Maryland,6.21,109.8,103.6,68.5
DePaul,6.05,108.4,102.4,68.7
UAB,6.04,112.7,106.7,69.8
St. Bonaventure,5.67,113.4,107.8,67.6
Bowling Green,5.49,109.4,103.9,69.5
William & Mary,5.3,110.7,105.4,74.7
