TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.39,125.2,87.8,73.5
Gonzaga,32.96,124.6,91.6,72.0
Iowa St.,32.93,123.6,90.6,70.2
Arizona,32.7,124.9,92.2,72.3
Duke,32.59,123.7,91.1,69.0
Purdue,29.83,127.1,97.3,65.7
Connecticut,29.56,121.0,91.5,66.2
BYU,28.96,124.5,95.6,70.2
Houston,28.24,120.0,91.7,64.1
Vanderbilt,27.37,123.8,96.4,72.0
Michigan St.,26.94,118.5,91.5,66.9
Illinois,26.62,125.8,99.1,68.6
Florida,26.26,119.9,93.6,71.5
Louisville,25.51,125.3,99.8,71.9
Tennessee,25.24,119.6,94.4,67.9
Kansas,24.76,116.8,92.1,67.5
Alabama,24.57,126.5,101.9,74.6
St. John's,23.94,120.0,96.1,71.8
Kentucky,22.8,119.1,96.3,69.7
Iowa,22.45,119.7,97.3,64.2
Nebraska,22.25,120.0,97.8,69.7
North Carolina,21.98,119.2,97.2,68.4
Virginia,21.6,122.7,101.1,67.9
Georgia,21.48,120.6,99.2,74.9
Arkansas,21.39,120.5,99.1,71.7
Indiana,20.97,117.6,96.6,69.6
Texas Tech,20.79,122.3,101.5,67.8
N.C. State,20.55,121.5,101.0,70.8
UCLA,20.02,119.8,99.7,65.8
Auburn,20.02,122.7,102.7,69.3
Clemson,19.52,118.4,98.9,65.8
Baylor,19.49,123.4,103.9,70.8
Saint Mary's,19.4,116.1,96.7,66.9
Villanova,19.17,119.9,100.7,65.0
LSU,19.14,118.9,99.8,69.8
Miami FL,18.67,117.0,98.3,71.3
Saint Louis,18.51,116.9,98.4,73.5
USC,18.23,118.7,100.5,71.7
Wisconsin,18.14,118.8,100.6,71.3
Ohio St.,18.03,118.9,100.9,70.1
Team,,,,
Utah St.,17.7,117.7,100.0,69.7
SMU,16.84,118.6,101.7,70.4
VCU,16.75,114.9,98.1,70.7
Texas,16.71,119.5,102.8,69.1
Boise St.,16.59,113.3,96.7,68.0
Washington,16.15,117.2,101.1,68.3
San Diego St.,16.14,117.0,100.9,69.4
Seton Hall,16.11,111.7,95.6,66.9
Creighton,15.76,117.0,101.3,66.5
UCF,15.66,119.1,103.5,69.9
Oklahoma,15.45,120.1,104.6,68.0
Missouri,15.35,120.0,104.6,68.9
Texas A&M,15.16,116.8,101.7,72.3
Butler,15.03,118.2,103.2,70.6
Wake Forest,14.97,114.8,99.8,71.0
Oklahoma St.,14.84,117.0,102.1,74.5
Northwestern,14.24,118.5,104.2,68.2
Notre Dame,14.23,115.4,101.2,66.3
Dayton,13.94,113.1,99.2,70.2
Mississippi,13.82,114.8,100.9,66.4
Virginia Tech,13.51,115.8,102.3,70.1
Colorado St.,13.49,122.0,108.5,63.7
TCU,13.3,110.6,97.3,69.1
Colorado,13.01,119.1,106.1,70.0
Akron,12.91,122.5,109.6,72.7
Arizona St.,12.63,116.3,103.7,70.2
George Mason,12.54,112.7,100.2,66.4
Kansas St.,12.47,117.0,104.6,73.2
Providence,12.35,119.4,107.1,72.9
McNeese,12.3,113.6,101.3,68.2
Santa Clara,12.25,115.5,103.3,70.1
West Virginia,11.82,111.4,99.6,64.7
Tulsa,11.78,118.6,106.9,68.6
Memphis,11.61,110.5,98.9,70.3
California,11.35,114.1,102.7,68.8
New Mexico,11.28,112.5,101.2,70.3
Yale,11.19,121.5,110.3,66.6
Cincinnati,11.16,104.3,93.2,71.3
Oregon,11.12,114.3,103.2,69.4
Syracuse,10.9,110.9,100.0,68.9
Team,,,,
Utah Valley,10.75,111.2,100.4,70.4
George Washington,10.62,117.6,107.0,71.4
Belmont,10.24,114.0,103.8,71.7
UC San Diego,10.21,114.2,104.0,70.4
South Florida,9.9,113.8,103.9,73.2
South Carolina,9.4,111.4,102.0,67.4
Stanford,9.39,112.9,103.5,70.8
Mississippi St.,9.39,113.4,104.0,70.0
