TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.08,122.7,87.6,72.4
Purdue,32.68,129.7,97.0,66.1
Duke,31.14,123.8,92.6,67.6
Iowa St.,30.29,123.0,92.7,70.2
Gonzaga,29.28,122.4,93.2,71.6
Connecticut,28.91,121.6,92.7,65.9
Vanderbilt,28.68,126.3,97.7,71.2
Arizona,28.09,122.8,94.8,71.6
Houston,28.06,119.7,91.7,63.9
Michigan St.,27.86,119.7,91.8,66.4
BYU,27.77,124.7,96.9,69.9
Florida,26.37,120.1,93.7,71.9
Louisville,26.28,125.4,99.1,71.6
Alabama,26.23,126.3,100.0,74.1
Kentucky,25.5,120.7,95.1,69.9
Tennessee,25.11,119.7,94.6,68.5
Illinois,24.91,122.4,97.5,70.1
St. John's,24.76,123.0,98.2,71.3
Kansas,22.08,116.3,94.3,67.5
Auburn,21.41,122.5,101.1,68.5
Georgia,21.03,120.6,99.5,74.7
Clemson,21.02,120.7,99.7,66.6
North Carolina,20.96,118.6,97.6,69.4
Virginia,20.91,122.4,101.5,66.6
LSU,20.82,119.4,98.6,70.2
Indiana,20.71,117.4,96.7,68.9
Wisconsin,20.52,120.0,99.5,70.9
USC,20.27,120.8,100.5,70.6
Baylor,20.02,123.3,103.3,69.8
Arkansas,19.92,118.3,98.3,71.3
Texas Tech,19.81,119.2,99.3,67.4
Iowa,19.8,118.7,98.9,63.7
UCLA,19.22,117.4,98.2,66.3
Saint Mary's,18.71,116.3,97.6,66.4
N.C. State,18.65,121.9,103.2,71.1
Ohio St.,18.52,118.2,99.7,69.4
Missouri,18.51,120.5,102.0,69.4
Miami FL,18.14,114.8,96.7,70.4
Villanova,17.81,118.6,100.8,64.8
Butler,17.12,118.2,101.0,71.0
Team,,,,
VCU,16.77,113.8,97.0,71.1
SMU,16.67,117.6,100.9,70.7
Utah St.,16.57,116.7,100.1,69.4
Saint Louis,16.53,114.8,98.2,72.8
Texas A&M,16.47,117.8,101.3,71.5
Oklahoma,16.13,120.9,104.7,67.1
San Diego St.,16.0,116.7,100.7,68.6
Nebraska,15.89,116.8,100.9,71.0
TCU,15.76,112.1,96.3,69.2
Oklahoma St.,15.25,116.1,100.9,75.0
Santa Clara,15.13,117.3,102.1,69.8
Mississippi,14.89,117.1,102.2,66.2
Wake Forest,14.43,113.9,99.4,71.7
Akron,14.39,121.9,107.5,71.6
Northwestern,14.39,117.3,102.9,67.1
Creighton,14.31,117.1,102.8,67.0
Texas,14.3,118.2,103.9,69.0
George Mason,13.95,114.6,100.6,66.3
Washington,13.91,115.8,101.9,68.0
Boise St.,13.83,111.9,98.0,67.5
UCF,13.77,118.5,104.7,70.0
Dayton,13.63,112.9,99.3,69.1
Syracuse,13.28,111.8,98.5,69.1
George Washington,13.22,120.0,106.8,71.3
Seton Hall,13.11,110.6,97.5,65.7
Colorado St.,12.92,121.4,108.5,63.6
Colorado,12.91,118.2,105.2,69.1
West Virginia,12.77,110.2,97.5,65.2
Notre Dame,12.68,113.3,100.7,66.3
California,12.45,115.0,102.5,69.4
Providence,12.32,117.3,105.0,72.7
Cincinnati,12.15,104.7,92.6,71.3
Virginia Tech,11.96,114.6,102.6,69.8
Memphis,11.91,112.0,100.1,69.9
Kansas St.,11.4,116.8,105.4,72.0
Yale,11.0,120.4,109.4,66.0
Mississippi St.,10.92,114.1,103.2,70.4
South Florida,10.35,112.7,102.3,73.1
Stanford,10.13,112.6,102.5,70.5
McNeese,10.1,112.2,102.1,67.0
Team,,,,
Xavier,9.76,111.8,102.1,70.7
High Point,9.71,118.0,108.3,70.6
Arizona St.,9.67,115.1,105.4,69.4
Oregon,9.6,112.9,103.3,68.9
Belmont,9.49,111.3,101.8,72.0
Tulsa,9.36,114.8,105.5,67.4
Marquette,9.31,111.4,102.1,70.8
Georgetown,8.88,113.7,104.8,68.6
Utah Valley,8.88,110.3,101.4,70.2
Northern Iowa,8.67,108.0,99.3,63.9
South Carolina,8.5,112.8,104.2,67.2
Maryland,8.43,110.1,101.7,69.2
Florida St.,7.93,110.2,102.2,74.1
Penn St.,7.84,115.2,107.4,68.1
UC San Diego,7.8,115.0,107.2,68.7
Richmond,7.78,112.2,104.4,68.9
Wichita St.,7.74,111.9,104.2,66.5
Nevada,7.71,112.3,104.6,67.7
Rhode Island,7.7,110.9,103.2,68.0
Pittsburgh,7.67,111.6,103.9,64.7
Hawaii,7.44,105.9,98.4,71.1
Grand Canyon,7.18,107.1,99.9,69.0
UNC Wilmington,7.14,113.8,106.7,64.5
San Francisco,7.04,111.4,104.3,67.1
Liberty,7.01,114.7,107.7,66.4
Winthrop,6.78,115.2,108.4,69.8
Wyoming,6.61,109.0,102.4,69.5
Minnesota,6.55,110.8,104.2,64.5
New Mexico,6.34,109.0,102.7,70.1
Bowling Green,6.29,108.0,101.7,69.5
Seattle,6.28,108.5,102.2,67.9
St. Bonaventure,5.92,110.1,104.1,67.2
UAB,5.86,111.2,105.4,69.9
Murray St.,5.76,113.5,107.7,72.3
Illinois St.,5.65,110.4,104.8,68.0
Drake,5.07,110.5,105.4,66.5
DePaul,4.67,109.2,104.5,68.7
Florida Atlantic,4.65,113.7,109.0,67.1
New Mexico St.,4.5,107.9,103.4,67.3
William & Mary,4.15,108.9,104.8,75.4
Team,,,,
Utah,4.13,110.9,106.8,69.3
Kent St.,4.13,114.3,110.2,71.8
Boston College,4.0,103.6,99.6,66.8
East Tennessee St.,3.92,109.0,105.0,68.8
UC Irvine,3.9,100.1,96.2,70.3
Sam Houston St.,3.87,113.5,109.6,70.3
Western Kentucky,3.86,108.7,104.8,72.3
Rutgers,3.75,108.1,104.3,66.4
Bradley,3.63,107.6,103.9,68.0
Pacific,3.54,108.7,105.2,66.9
Towson,3.46,108.2,104.8,63.9
Davidson,3.38,110.4,107.0,66.6
Hofstra,3.27,105.8,102.6,68.6
Southern Illinois,3.24,109.5,106.2,70.5
Cal Baptist,3.22,106.8,103.6,68.3
Georgia Tech,3.19,104.0,100.8,70.8
Miami OH,3.19,110.6,107.5,71.0
Columbia,3.18,110.1,107.0,67.8
UNLV,2.48,111.8,109.3,73.3
North Texas,2.45,105.6,103.2,65.5
Duquesne,2.29,108.0,105.8,72.1
Middle Tennessee,2.08,109.6,107.5,68.0
Loyola Marymount,1.99,104.6,102.6,67.6
Oakland,1.77,114.6,112.8,71.0
Troy,1.55,107.2,105.7,68.9
Stephen F. Austin,1.31,106.1,104.8,66.9
UC Santa Barbara,1.06,112.6,111.6,66.3
North Dakota St.,0.74,106.7,106.0,68.0
South Alabama,0.6,108.2,107.6,65.5
Marist,0.16,99.7,99.5,66.1
Arkansas St.,0.15,107.4,107.3,73.1
Iona,-0.07,108.4,108.4,72.8
Northern Colorado,-0.16,107.7,107.8,69.9
Wright St.,-0.21,106.3,106.6,67.1
Furman,-0.21,108.9,109.1,67.6
Montana St.,-0.25,107.6,107.9,67.2
Temple,-0.3,113.2,113.5,67.7
Toledo,-0.4,112.9,113.3,68.5
Lipscomb,-0.44,105.7,106.2,70.5
Cornell,-0.52,113.5,114.0,73.7
Team,,,,
Fresno St.,-0.53,105.9,106.4,70.2
Portland St.,-0.55,104.8,105.3,71.7
South Dakota St.,-0.68,104.5,105.1,69.2
Washington St.,-0.94,111.1,112.0,68.8
UC Davis,-0.96,104.6,105.6,68.8
