TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Gonzaga 1,30.95,120.6,89.7,72.5
Houston 5,27.7,116.7,89.0,63.7
Kansas 1,27.61,119.6,92.0,69.3
Baylor 1,27.06,118.0,90.9,67.4
Arizona 1,25.96,118.5,92.6,72.2
Kentucky 2,25.72,119.9,94.2,67.5
Texas Tech 3,25.66,110.6,84.9,66.5
Duke 2,25.13,121.0,95.9,67.3
Tennessee 3,25.09,111.4,86.4,67.4
Villanova 2,24.57,117.4,92.9,62.3
UCLA 4,24.25,115.9,91.6,65.2
Auburn 2,23.2,112.7,89.4,70.1
Iowa 5,22.72,120.4,97.7,69.7
Purdue 3,22.36,120.9,98.6,66.2
Texas 6,20.9,112.4,91.5,63.8
North Carolina 8,20.02,114.7,94.7,70.2
Saint Mary's 5,19.53,110.1,90.5,63.6
Arkansas 4,19.47,109.8,90.4,70.7
Virginia Tech 11,18.84,114.9,96.1,63.3
Illinois 4,18.74,112.0,93.3,67.2
LSU 6,18.65,107.3,88.6,68.6
Connecticut 5,18.55,113.8,95.2,64.8
San Francisco 10,17.38,110.4,93.1,68.9
Memphis 9,17.23,111.2,93.9,69.9
San Diego St. 8,17.07,103.3,86.3,65.4
TCU 9,17.04,108.6,91.6,65.9
Michigan 11,16.6,113.8,97.2,66.7
Alabama 6,16.57,115.2,98.6,71.9
Loyola Chicago 10,16.52,108.6,92.0,64.7
Oklahoma 1,16.5,111.0,94.5,65.1
Ohio St. 7,16.24,115.5,99.3,65.1
Providence 4,15.89,111.4,95.5,65.2
Texas A&M 1,15.69,109.1,93.4,66.7
Oklahoma St.,15.62,103.8,88.1,67.6
Wake Forest,15.55,110.7,95.1,70.6
Murray St. 7,15.42,111.5,96.1,66.1
Wisconsin 3,15.34,109.3,94.0,66.5
Notre Dame 11,15.23,112.4,97.1,65.7
Boise St. 8,15.14,107.5,92.4,64.5
Davidson 10,14.85,116.7,101.9,64.7
Team,,,,
Miami FL 10,14.79,113.8,99.1,67.7
Michigan St. 7,14.76,111.8,97.1,67.5
Iowa St. 11,14.65,103.1,88.4,66.3
Dayton 1,14.46,109.0,94.6,63.1
Washington St.,14.46,107.7,93.2,66.3
Colorado St. 6,14.45,112.8,98.4,65.4
USC 7,14.14,109.7,95.6,66.2
Indiana 12,14.04,106.9,92.9,67.2
Mississippi St.,13.86,109.7,95.8,65.6
Creighton 9,13.78,105.9,92.1,67.2
UAB 12,13.68,112.4,98.7,68.9
Seton Hall 8,13.62,107.1,93.4,67.3
Xavier,13.36,111.2,97.8,68.6
Vermont 13,13.19,111.1,97.9,65.0
St. John's,13.07,110.2,97.1,73.6
Marquette 9,13.06,109.2,96.1,70.9
North Texas,12.99,105.7,92.8,59.3
BYU,12.94,110.1,97.1,68.0
Florida,12.67,110.2,97.5,65.4
Utah St.,12.63,109.7,97.1,66.8
Kansas St.,12.62,109.6,97.0,66.6
SMU 1,12.59,108.8,96.2,68.4
VCU,12.31,101.1,88.8,68.6
Vanderbilt,12.27,107.2,94.9,67.8
Wyoming 12,11.94,109.1,97.1,66.1
West Virginia,11.78,108.3,96.5,68.0
Chattanooga 13,11.51,108.9,97.4,64.8
Saint Louis,11.45,109.2,97.8,67.9
Syracuse,11.43,115.4,103.9,67.6
Missouri St.,11.4,113.1,101.7,67.2
Clemson,11.34,110.1,98.8,66.3
Virginia,11.21,107.6,96.4,59.5
Fresno St.,11.14,105.5,94.3,61.8
Furman,11.01,113.8,102.8,64.8
Towson,10.91,109.6,98.7,64.8
Santa Clara,10.83,111.8,100.9,70.8
Rutgers 11,10.81,106.9,96.1,64.9
St. Bonaventure,10.71,109.2,98.5,65.7
Colorado,10.64,106.5,95.9,67.4
New Mexico St. 12,10.61,107.0,96.4,66.1
Team,,,,
South Dakota St. 13,10.58,115.4,104.8,69.5
Oregon,10.33,109.9,99.6,68.0
Maryland,10.06,109.3,99.3,66.6
Drake,9.48,108.8,99.3,66.3
Richmond 12,9.45,108.1,98.6,66.8
Belmont,9.43,108.4,99.0,68.9
Northwestern,9.38,106.6,97.2,67.7
Penn St.,9.31,105.2,95.9,62.0
Iona,8.95,107.9,99.0,69.2
UNLV,8.79,107.5,98.7,66.2
Northern Iowa,8.45,110.6,102.1,67.3
Middle Tennessee,8.22,106.6,98.4,67.1
Grand Canyon,8.12,104.6,96.5,65.5
Wichita St.,8.11,104.0,95.9,67.0
Toledo,8.04,110.1,102.1,68.9
Bradley,7.99,104.8,96.8,67.2
Arizona St.,7.94,101.1,93.2,67.3
Tulane,7.79,108.8,101.0,68.0
South Carolina,7.53,101.4,93.9,70.5
Louisiana Tech,7.3,105.6,98.3,68.5
Cincinnati,7.24,104.5,97.3,67.6
Saint Peter's 15,7.24,100.2,93.0,65.9
DePaul,6.74,106.9,100.2,68.8
UCF,6.27,106.6,100.3,67.5
Florida St.,6.19,105.2,99.1,67.8
Stanford,6.09,105.2,99.1,65.8
Princeton,6.03,112.3,106.3,66.9
Mississippi,6.02,105.7,99.7,65.2
Minnesota,5.18,107.0,101.9,65.1
Washington,5.17,104.0,98.9,69.5
Wofford,5.03,106.5,101.4,64.2
Western Kentucky,4.9,106.6,101.7,68.6
George Mason,4.84,105.8,101.0,64.8
Nevada,4.55,106.5,102.0,70.2
Boston College,4.54,104.5,99.9,64.9
Temple,4.48,102.1,97.6,66.4
Colgate 14,4.41,108.1,103.7,67.2
Morehead St.,4.35,103.4,99.1,64.8
Utah Valley,4.34,102.6,98.3,65.8
Hofstra,3.96,108.8,104.8,69.0
Team,,,,
Butler,3.89,102.5,98.6,63.9
Utah,3.86,107.3,103.4,66.2
Stephen F. Austin,3.84,102.2,98.4,69.2
Liberty,3.83,104.9,101.1,65.3
Southern Illinois,3.7,102.4,98.7,62.1
Akron 13,3.62,105.6,102.0,62.1
Louisville,3.58,102.9,99.4,67.1
N.C. State,3.53,109.5,106.0,67.0
Florida Atlantic,3.49,105.4,101.9,67.5
Buffalo,3.39,106.9,103.5,71.1
Abilene Christian,3.38,104.0,100.6,70.3
Rhode Island,3.27,99.2,96.0,67.3
UC Irvine,3.13,99.4,96.2,65.2
Ohio,3.12,104.2,101.0,67.6
UC Santa Barbara,3.11,105.1,102.0,65.6
Texas St.,3.08,105.7,102.6,63.8
Missouri,3.01,104.1,101.0,65.6
Montana St. 14,2.94,104.3,101.3,67.5
Seattle,2.92,99.8,96.9,70.5
Nebraska,2.83,105.7,102.9,71.2
Delaware 15,2.64,106.9,104.3,66.7
California,2.38,100.5,98.1,64.1
Sam Houston St.,2.31,100.6,98.3,64.8
Charleston,2.27,104.7,102.4,73.5
Longwood 14,2.22,105.9,103.7,66.2
UNC Wilmington,2.04,105.1,103.0,65.5
Yale 14,1.98,100.7,98.7,68.8
Jacksonville St. 15,1.97,105.1,103.1,65.2
Wagner,1.67,101.9,100.2,66.5
Georgia St. 16,1.6,101.4,99.8,67.3
Kent St.,1.58,101.6,100.0,66.0
North Dakota St.,1.54,102.9,101.4,66.4
Drexel,1.51,104.4,102.9,66.4
Cal St. Fullerton 15,1.47,104.1,102.6,66.1
Coastal Carolina,1.3,102.6,101.3,67.0
Georgia Tech,1.19,100.4,99.2,68.0
South Alabama,1.18,102.8,101.6,66.5
Monmouth,1.12,102.5,101.4,66.2
Winthrop,0.89,105.9,105.0,68.3
Long Beach St.,0.77,103.3,102.5,71.0
Team,,,,
New Mexico,0.73,106.5,105.8,71.0
Southern Utah,0.62,106.7,106.1,68.5
Saint Joseph's,0.6,100.3,99.7,68.0
Jacksonville,0.49,100.2,99.7,61.5
Oral Roberts,0.34,109.4,109.1,70.4
Appalachian St.,0.25,101.0,100.8,64.5
Gardner Webb,0.21,96.5,96.3,67.5
UTEP,0.17,100.7,100.5,66.6
Hawaii,0.06,101.5,101.5,65.2
VMI,-0.18,110.3,110.5,68.9
Tulsa,-0.27,103.6,103.9,66.5
Wright St. 16,-0.28,106.3,106.6,68.9
Fordham,-0.43,94.7,95.1,67.7
Georgetown,-0.48,104.8,105.3,70.1
Weber St.,-0.48,103.3,103.8,69.5
Norfolk St. 16,-0.49,102.1,102.6,66.8
UC Riverside,-0.58,100.3,100.9,65.3
UNC Greensboro,-0.66,100.5,101.2,62.2
East Carolina,-0.86,102.6,103.5,67.7
Portland,-0.89,102.7,103.5,69.1
Arkansas St.,-1.12,99.8,101.0,68.3
Samford,-1.12,104.9,106.1,69.1
Louisiana,-1.15,101.5,102.6,69.6
Navy,-1.19,95.2,96.4,64.7
Massachusetts,-1.22,111.7,113.0,69.1
East Tennessee St.,-1.26,107.6,108.9,65.3
Texas Southern 16,-1.28,97.6,98.8,68.2
Oakland,-1.31,102.9,104.2,67.4
Bryant 16,-1.32,103.8,105.1,72.6
Niagara,-1.47,100.3,101.8,64.3
Illinois St.,-1.5,104.9,106.4,68.0
Troy,-1.59,98.6,100.2,67.0
Cornell,-1.62,103.4,105.0,71.8
Old Dominion,-1.69,100.9,102.6,64.3
Pittsburgh,-1.77,99.7,101.4,64.0
Mercer,-1.81,105.6,107.4,64.7
Cleveland St.,-1.98,103.3,105.3,67.8
Northern Kentucky,-2.09,100.9,103.0,64.1
Dartmouth,-2.43,98.6,101.0,64.7
Bellarmine,-2.48,107.9,110.4,62.0
Team,,,,
Charlotte,-2.52,104.9,107.4,65.5
Valparaiso,-2.63,102.7,105.3,65.1
Loyola Marymount,-2.71,105.7,108.4,65.9
Brown,-2.75,100.3,103.0,67.4
Nicholls St.,-2.79,100.8,103.6,69.8
Fairfield,-2.85,100.6,103.5,64.3
Marist,-2.88,100.8,103.7,66.2
Florida Gulf Coast,-2.96,104.4,107.4,70.2
UNC Asheville,-2.97,102.3,105.2,66.8
South Dakota,-3.04,104.4,107.4,65.7
Penn,-3.35,106.1,109.5,67.6
Tarleton St.,-3.38,99.5,102.9,63.1
Campbell,-3.46,100.7,104.2,62.4
UMKC,-3.54,100.0,103.5,67.4
Southern,-3.63,96.6,100.3,69.9
Northern Colorado,-3.82,107.6,111.4,69.6
Eastern Washington,-3.86,104.0,107.9,69.7
Boston University,-3.99,105.4,109.4,65.1
Georgia,-3.99,106.6,110.6,68.6
Rice,-4.15,105.6,109.7,67.5
UC Davis,-4.24,97.9,102.1,67.1
UT Arlington,-4.28,97.7,102.0,65.2
Kennesaw St.,-4.32,104.6,108.9,66.2
Rider,-4.4,99.1,103.5,66.9
Cal Baptist,-4.41,98.8,103.2,67.4
George Washington,-4.46,99.3,103.8,68.9
James Madison,-4.66,102.6,107.3,68.8
Harvard,-4.68,97.7,102.4,67.2
La Salle,-4.68,98.8,103.5,67.2
Indiana St.,-4.77,98.2,103.0,69.2
Quinnipiac,-4.96,102.9,107.8,68.8
San Diego,-5.01,96.2,101.3,65.6
Oregon St.,-5.36,105.4,110.8,66.6
Howard,-5.45,100.2,105.7,70.4
LIU,-5.51,99.7,105.2,72.4
Detroit Mercy,-5.57,105.6,111.2,64.9
Purdue Fort Wayne,-5.67,98.5,104.2,68.4
Marshall,-5.74,101.2,106.9,72.3
Siena,-5.77,98.1,103.8,66.3
UMBC,-6.01,103.8,109.8,68.3
Team,,,,
The Citadel,-6.05,101.1,107.2,70.5
High Point,-6.16,98.3,104.5,66.5
New Hampshire,-6.33,103.0,109.3,62.3
Southeast Missouri St.,-6.41,104.1,110.5,71.8
Texas A&M Corpus Chris 16,-6.55,96.6,103.1,69.4
Mount St. Mary's,-6.56,96.1,102.6,63.3
Elon,-6.58,99.9,106.5,65.8
