TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.54,125.2,87.6,73.2
Gonzaga,32.98,125.2,92.2,71.1
Iowa St.,32.8,123.6,90.7,70.1
Duke,32.56,124.0,91.4,67.7
Arizona,32.37,124.9,92.6,71.6
Purdue,29.98,127.4,97.4,65.5
Connecticut,28.77,121.4,92.6,65.8
Houston,28.18,119.9,91.8,63.9
BYU,28.02,124.3,96.2,69.6
Louisville,27.75,127.0,99.3,71.8
Vanderbilt,27.4,125.8,98.4,71.4
Michigan St.,26.67,118.4,91.7,66.5
Illinois,26.32,125.9,99.6,68.4
Florida,26.27,119.9,93.6,71.5
Alabama,24.87,125.7,100.9,74.4
St. John's,24.31,120.7,96.4,71.6
Kansas,23.98,116.9,92.9,67.1
Tennessee,23.12,119.1,96.0,67.8
Kentucky,22.82,119.2,96.4,69.5
Iowa,22.68,120.0,97.3,63.9
Nebraska,21.96,120.1,98.1,69.5
Georgia,21.78,120.9,99.1,74.8
Texas Tech,21.59,120.8,99.3,67.5
Virginia,21.45,122.7,101.3,67.8
Arkansas,21.39,120.8,99.4,70.8
Indiana,21.29,117.9,96.6,69.3
North Carolina,21.13,118.8,97.7,68.8
N.C. State,20.13,120.8,100.7,70.6
Auburn,20.11,122.9,102.8,69.1
Clemson,19.78,119.5,99.7,65.3
UCLA,19.74,119.0,99.3,65.3
Saint Mary's,19.38,116.0,96.7,66.7
LSU,19.18,119.3,100.1,69.6
Baylor,19.13,123.2,104.1,70.7
Villanova,19.12,120.0,100.9,65.0
Miami FL,18.52,116.4,97.9,70.7
Wisconsin,18.13,118.9,100.8,71.1
USC,18.03,118.4,100.4,71.3
Ohio St.,17.93,119.0,101.1,69.9
Utah St.,17.56,117.9,100.3,69.3
Team,,,,
Saint Louis,17.48,116.4,98.9,72.7
Wake Forest,17.24,117.0,99.8,70.8
SMU,16.89,118.6,101.7,70.2
VCU,16.62,114.9,98.3,70.5
Boise St.,16.46,113.6,97.1,67.7
San Diego St.,16.24,117.1,100.9,69.2
Oklahoma,16.1,120.3,104.2,67.6
Washington,16.06,117.3,101.3,68.1
Texas,15.95,119.7,103.8,68.6
Seton Hall,15.92,111.8,95.8,66.7
Butler,15.41,119.1,103.7,70.1
Missouri,15.36,120.1,104.7,68.6
Texas A&M,15.32,117.0,101.7,72.1
UCF,15.1,119.6,104.5,69.8
Oklahoma St.,14.71,117.0,102.3,74.4
Mississippi,14.21,114.4,100.2,66.2
Northwestern,14.04,118.0,103.9,67.7
Notre Dame,13.95,115.4,101.4,66.1
Virginia Tech,13.48,115.9,102.4,69.8
Colorado,13.42,119.3,105.9,69.7
Colorado St.,13.36,122.3,108.9,63.4
TCU,13.11,110.7,97.5,68.9
Arizona St.,12.97,116.0,103.0,69.6
Santa Clara,12.94,117.0,104.0,69.9
Akron,12.86,122.5,109.7,72.4
George Mason,12.62,112.8,100.2,66.1
Providence,12.55,119.5,107.0,72.6
Dayton,12.53,112.6,100.1,69.5
McNeese,12.41,113.6,101.2,67.9
West Virginia,12.29,111.6,99.3,64.7
Kansas St.,12.24,116.9,104.7,73.0
Memphis,11.82,112.4,100.6,69.6
Creighton,11.8,115.5,103.7,65.9
Tulsa,11.74,118.4,106.7,68.2
California,11.56,114.3,102.7,68.6
Syracuse,11.56,111.8,100.3,68.1
New Mexico,11.52,112.7,101.2,70.0
Yale,11.05,121.3,110.3,66.3
Belmont,10.95,114.3,103.4,71.1
George Washington,10.59,117.7,107.1,71.0
Team,,,,
Mississippi St.,10.55,113.6,103.0,69.6
Cincinnati,10.47,104.2,93.7,71.2
Utah Valley,10.42,109.8,99.4,70.6
Oregon,10.37,114.3,103.9,68.6
Xavier,10.33,112.8,102.5,70.0
South Florida,9.45,112.9,103.4,72.8
UC San Diego,9.29,115.1,105.8,69.9
Wyoming,9.24,113.7,104.4,69.3
South Carolina,8.94,112.1,103.2,66.9
Nevada,8.8,113.8,105.0,66.8
Stanford,8.78,113.0,104.2,70.7
Northern Iowa,8.17,106.1,97.9,64.3
Grand Canyon,8.03,108.8,100.7,68.2
San Francisco,7.89,112.1,104.2,66.3
Murray St.,7.77,115.8,108.0,72.6
Richmond,7.73,111.7,104.0,70.3
Wichita St.,7.69,111.3,103.6,66.0
Marquette,7.55,110.4,102.8,70.7
Illinois St.,7.38,112.5,105.1,67.6
Maryland,7.25,111.6,104.4,69.2
High Point,7.25,116.8,109.6,71.0
Rhode Island,6.81,109.8,103.0,67.6
Georgetown,6.68,111.8,105.1,68.5
Hawaii,6.64,104.8,98.1,70.1
Florida St.,6.57,111.5,104.9,74.5
Penn St.,6.53,115.8,109.3,68.6
UNC Wilmington,6.38,114.1,107.7,64.8
Minnesota,6.36,110.5,104.2,64.7
Hofstra,5.84,110.5,104.6,67.6
Seattle,5.8,108.8,103.0,67.7
Winthrop,5.66,115.9,110.3,69.6
Liberty,5.61,113.4,107.8,66.1
St. Bonaventure,5.54,110.9,105.4,67.8
Bowling Green,5.53,108.5,103.0,69.4
UAB,5.44,112.3,106.9,69.7
East Tennessee St.,5.42,111.0,105.6,68.7
Florida Atlantic,5.38,114.6,109.2,68.2
Pittsburgh,5.33,112.7,107.3,64.1
Miami OH,4.81,112.3,107.5,70.8
Davidson,4.76,111.2,106.4,66.0
Team,,,,
DePaul,4.61,107.8,103.2,68.2
Sam Houston St.,4.53,112.4,107.9,70.9
Southern Illinois,4.44,109.4,105.0,70.9
Pacific,4.38,109.1,104.8,66.0
UC Irvine,4.27,101.2,96.9,69.5
Bradley,4.21,107.9,103.7,68.3
William & Mary,4.05,109.7,105.6,75.1
Columbia,3.79,109.7,105.9,68.1
Cal Baptist,3.76,109.6,105.8,68.5
Utah,3.59,112.5,109.0,69.3
Drake,2.86,111.8,108.9,67.0
Loyola Marymount,2.83,105.1,102.3,67.2
Georgia Tech,2.65,103.7,101.0,70.8
Lipscomb,2.46,108.1,105.6,70.4
