TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,38.61,126.5,87.9,75.1
Arizona,34.26,125.1,90.9,72.4
Iowa St.,33.48,124.5,91.1,70.8
Purdue,32.6,128.8,96.2,66.1
Gonzaga,31.87,126.6,94.7,72.3
Duke,31.55,123.9,92.4,69.3
Connecticut,30.15,121.3,91.2,66.5
Vanderbilt,30.08,125.7,95.6,72.2
Illinois,29.91,127.8,97.9,67.8
BYU,28.07,125.5,97.4,71.1
Louisville,27.61,126.4,98.8,72.1
Houston,27.44,121.6,94.2,64.7
Florida,26.49,121.2,94.7,71.4
Tennessee,25.81,120.5,94.7,67.9
Michigan St.,25.59,119.0,93.4,67.6
Alabama,25.28,127.7,102.5,74.7
Kansas,25.09,117.9,92.8,68.6
Iowa,23.69,121.1,97.4,64.3
St. John's,23.0,119.9,96.9,71.7
Kentucky,22.94,120.8,97.9,69.6
Texas Tech,22.74,123.6,100.8,68.4
Nebraska,22.24,120.4,98.1,69.5
North Carolina,22.16,118.9,96.8,67.9
Virginia,22.13,124.2,102.1,67.7
Villanova,21.94,120.7,98.8,64.4
N.C. State,21.24,121.7,100.5,71.2
Arkansas,21.22,122.7,101.4,72.5
Georgia,21.17,121.3,100.1,76.4
Indiana,20.64,117.7,97.0,69.8
Baylor,20.62,125.7,105.1,70.9
Utah St.,20.05,118.3,98.3,70.4
Saint Mary's,19.99,118.2,98.3,67.3
UCLA,19.91,120.9,101.0,67.1
Auburn,19.48,122.9,103.4,69.5
Clemson,19.02,118.6,99.5,65.8
Ohio St.,19.0,120.8,101.8,70.0
Miami FL,18.8,117.6,98.8,71.4
LSU,18.69,121.4,102.7,69.6
USC,18.59,120.1,101.6,71.9
SMU,18.11,121.0,102.9,70.3
Team,,,,
Saint Louis,17.74,118.0,100.2,73.8
Wisconsin,16.91,117.3,100.4,71.4
VCU,16.84,118.4,101.6,71.0
Creighton,16.73,117.7,101.0,68.1
UCF,16.25,120.6,104.3,70.5
Texas,16.24,120.4,104.2,70.0
Seton Hall,16.09,111.4,95.3,67.2
Butler,15.99,118.3,102.3,71.2
Washington,15.85,115.2,99.4,69.4
Texas A&M,15.79,118.2,102.4,73.9
