TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.91,126.5,90.5,73.4
Arizona,34.08,126.4,92.4,71.7
Duke,32.77,125.4,92.6,67.5
Purdue,31.28,129.0,97.7,65.8
Gonzaga,31.0,125.8,94.8,70.2
Illinois,30.52,128.8,98.3,66.4
Houston,30.32,122.6,92.3,63.3
Iowa St.,29.96,124.4,94.5,68.0
Florida,29.54,125.1,95.5,70.3
Michigan St.,29.25,119.4,90.2,66.2
Connecticut,28.74,121.4,92.7,65.3
Vanderbilt,28.12,126.5,98.4,71.1
Nebraska,27.02,122.9,95.9,67.2
Virginia,26.73,124.2,97.4,65.7
BYU,26.72,124.7,98.0,70.7
Louisville,25.92,126.4,100.5,70.2
Alabama,25.37,128.9,103.5,73.7
Iowa,25.32,122.5,97.2,63.8
Kansas,25.29,121.5,96.2,67.6
St. John's,24.49,122.7,98.2,70.8
Texas Tech,23.77,124.0,100.2,67.8
Tennessee,23.23,120.3,97.1,66.7
Arkansas,21.97,125.2,103.2,72.2
Kentucky,21.75,121.7,100.0,67.7
Utah St.,21.62,123.1,101.5,68.5
Clemson,21.51,118.0,96.5,65.1
Villanova,21.21,122.7,101.5,63.5
Georgia,21.05,122.2,101.2,74.9
Saint Louis,20.82,121.0,100.2,71.4
N.C. State,20.38,121.5,101.1,69.3
Miami FL,19.83,120.1,100.2,69.5
Saint Mary's,19.29,119.8,100.5,65.8
SMU,19.22,123.7,104.4,68.7
Auburn,19.21,124.2,105.0,68.0
Ohio St.,19.19,122.8,103.6,67.4
North Carolina,18.84,121.4,102.6,67.9
Indiana,18.46,121.2,102.7,67.6
Wisconsin,17.98,121.2,103.2,70.5
Texas A&M,17.92,119.6,101.7,71.5
Texas,17.84,124.1,106.2,67.4
UCLA,17.64,120.1,102.5,65.4
Baylor,17.55,123.4,105.9,68.1
UCF,17.32,120.8,103.5,69.3
LSU,17.29,121.5,104.2,67.5
Santa Clara,16.98,119.9,103.0,69.8
New Mexico,16.83,115.7,98.9,69.8
San Diego St.,16.79,115.7,99.0,69.1
VCU,16.62,120.7,104.1,69.6
USC,16.35,117.9,101.6,70.3
Seton Hall,15.68,111.0,95.3,66.1
Creighton,15.56,119.6,104.1,66.4
Washington,15.41,118.3,102.9,67.7
TCU,15.39,114.4,99.0,67.6
Cincinnati,15.15,109.1,93.9,69.2
Missouri,14.46,120.0,105.6,66.8
Butler,14.02,118.0,104.0,70.2
Virginia Tech,13.99,117.0,103.0,68.5
Oklahoma,13.46,120.6,107.1,66.9
Mississippi,13.13,116.3,103.1,65.3
West Virginia,13.03,115.2,102.2,62.9
Wake Forest,12.8,114.6,101.8,69.4
Akron,12.71,124.2,111.5,71.3
Providence,12.58,121.7,109.1,72.9
Belmont,12.41,118.2,105.8,69.2
Oklahoma St.,12.05,118.4,106.4,73.3
Dayton,11.89,111.4,99.5,67.8
Northwestern,11.86,118.9,107.0,66.0
Syracuse,11.86,114.6,102.8,68.1
George Washington,11.57,121.4,109.8,70.1
Nevada,11.48,118.0,106.6,65.7
California,11.43,115.1,103.7,67.0
McNeese,11.3,117.7,106.4,66.8
George Mason,11.26,116.8,105.6,64.9
Notre Dame,11.17,114.1,102.9,65.2
South Florida,11.14,116.2,105.0,72.6
Stanford,10.98,114.8,103.8,67.7
South Carolina,10.96,115.1,104.2,65.7
Tulsa,10.8,120.6,109.8,68.3
Colorado,10.75,118.5,107.7,69.3
Boise St.,10.71,112.9,102.2,66.7
Arizona St.,10.65,118.3,107.6,69.9
Kansas St.,10.37,116.5,106.1,72.7
Mississippi St.,10.32,113.8,103.5,69.2
Minnesota,10.28,113.8,103.5,63.4
Grand Canyon,10.11,110.4,100.3,68.0
Yale,10.11,121.4,111.3,66.1
Murray St.,9.84,118.7,108.9,72.0
Oregon,9.63,115.5,105.9,66.5
Illinois St.,9.51,114.5,104.9,66.6
Memphis,9.08,108.4,99.3,69.3
Xavier,8.94,113.7,104.7,70.2
Colorado St.,8.84,121.6,112.7,61.9
Florida Atlantic,8.71,115.0,106.3,70.2
Miami OH,8.65,116.4,107.8,71.2
Utah Valley,8.59,113.4,104.9,70.4
Pittsburgh,8.34,115.9,107.5,64.4
High Point,8.3,119.7,111.4,69.6
Liberty,7.88,118.4,110.5,64.1
Wyoming,7.8,115.1,107.3,67.1
Georgetown,7.28,115.0,107.7,66.7
Hawaii,7.21,106.5,99.2,68.9
Stephen F. Austin,6.74,110.6,103.8,65.7
San Francisco,6.63,112.8,106.2,65.4
UC San Diego,6.6,115.4,108.8,67.1
Wichita St.,6.5,113.9,107.4,65.5
DePaul,6.21,108.5,102.3,67.2
Penn St.,6.2,115.5,109.3,67.2
UAB,6.08,113.1,107.0,69.5
Hofstra,5.9,114.7,108.8,65.8
Northern Iowa,5.71,104.9,99.2,62.0
Sam Houston St.,5.59,112.9,107.3,71.2
Troy,5.5,114.5,109.0,66.7
Florida St.,5.3,114.8,109.4,72.7
Richmond,5.13,113.5,108.3,68.4
Rhode Island,5.13,109.3,104.1,65.8
Utah,4.78,116.2,111.5,69.0
Pacific,4.76,112.8,108.1,65.1
UNC Wilmington,4.61,112.1,107.5,64.9
Bowling Green,4.25,111.7,107.5,68.1
Marquette,4.2,110.8,106.6,69.8
Winthrop,4.17,114.7,110.6,68.5
New Mexico St.,4.07,113.0,109.0,66.7
Seattle,3.95,104.6,100.6,68.5
Oakland,3.94,117.7,113.7,71.7
UC Irvine,3.9,105.1,101.2,67.9
Georgia Tech,3.86,108.9,105.1,70.8
Maryland,3.7,109.4,105.7,67.7
Marist,3.38,103.1,99.8,67.0
Middle Tennessee,3.31,109.6,106.3,65.3
East Tennessee St.,3.3,112.0,108.8,66.3
Davidson,3.2,110.3,107.1,64.5
Southern Illinois,3.16,106.8,103.6,70.2
Wright St.,3.16,112.8,109.7,65.9
St. Thomas,3.15,112.7,109.6,68.7
Bradley,3.11,111.4,108.3,68.2
Duquesne,2.82,112.2,109.4,71.1
Cal Baptist,2.74,109.2,106.4,65.4
UNLV,2.72,111.6,108.8,70.9
Fresno St.,2.45,106.3,103.8,67.8
Mercer,2.43,114.6,112.2,70.0
North Texas,2.41,103.5,101.1,64.5
North Dakota St.,2.32,111.0,108.7,66.7
William & Mary,2.02,109.1,107.0,74.2
Temple,1.94,113.8,111.9,65.6
St. Bonaventure,1.73,113.6,111.9,66.8
UT Arlington,1.72,104.8,103.0,65.7
Kent St.,1.65,114.4,112.7,72.2
Washington St.,1.56,111.5,109.9,67.2
Boston College,1.3,104.0,102.7,65.8
Loyola Marymount,1.13,105.1,103.9,67.8
Elon,1.03,116.9,115.9,67.8
Rutgers,0.95,109.8,108.9,65.6
UC Santa Barbara,0.83,115.2,114.4,64.3
Portland St.,0.75,106.2,105.4,68.9
Lipscomb,0.74,109.2,108.5,70.7
Arkansas St.,0.66,111.9,111.3,73.2
Montana St.,0.59,110.3,109.7,65.8
Kennesaw St.,0.48,110.1,109.6,73.5
Illinois Chicago,0.37,108.0,107.6,66.6
Toledo,0.36,114.3,114.0,68.9
Valparaiso,0.02,106.5,106.4,65.9
Furman,-0.11,108.2,108.3,67.0
UC Davis,-0.11,110.9,111.0,69.0
Columbia,-0.18,109.9,110.1,67.8
Harvard,-0.28,110.2,110.5,63.8
Western Kentucky,-0.37,108.7,109.0,70.3
Queens,-0.76,116.9,117.7,69.2
Towson,-0.85,105.1,106.0,63.5
Northern Kentucky,-0.85,110.0,110.8,70.2
Drake,-0.88,109.4,110.3,66.3
Northern Colorado,-0.9,111.8,112.7,68.8
Quinnipiac,-1.16,106.7,107.8,70.3
Texas A&M Corpus Chris,-1.18,103.1,104.3,66.6
Buffalo,-1.18,114.8,116.0,66.7
Tarleton St.,-1.25,109.4,110.6,71.3
Marshall,-1.41,110.2,111.6,69.9
Charleston,-1.51,109.5,111.0,68.0
Austin Peay,-1.62,105.1,106.7,69.4
Campbell,-1.69,110.9,112.6,70.4
FIU,-1.82,108.8,110.6,71.8
Charlotte,-1.83,112.5,114.3,63.5
Tulane,-1.84,109.6,111.5,65.8
Saint Joseph's,-1.9,105.3,107.2,67.6
Massachusetts,-1.93,106.3,108.3,72.1
Montana,-1.97,108.4,110.4,70.2
South Dakota St.,-2.06,110.1,112.2,67.9
Siena,-2.06,106.4,108.5,64.8
Penn,-2.08,110.8,112.9,69.8
Eastern Michigan,-2.42,106.2,108.6,65.9
Tennessee Martin,-2.43,105.4,107.8,65.0
Colgate,-2.47,111.1,113.5,66.6
Idaho,-2.51,109.9,112.5,67.0
Weber St.,-2.6,109.2,111.8,69.7
Indiana St.,-2.71,107.9,110.6,68.9
Portland,-2.83,106.6,109.4,69.5
Incarnate Word,-3.1,107.7,110.8,66.7
Florida Gulf Coast,-3.12,111.3,114.4,68.6
UT Rio Grande Valley,-3.16,106.4,109.5,67.2
Navy,-3.19,104.0,107.2,66.1
Idaho St.,-3.24,112.0,115.2,64.3
Cal St. Fullerton,-3.43,107.6,111.0,74.5
Robert Morris,-3.5,110.2,113.7,65.3
CSUN,-3.53,108.0,111.6,73.8
San Diego,-3.53,107.5,111.0,69.9
Fordham,-3.55,105.1,108.7,63.9
Lamar,-3.66,104.2,107.9,65.2
Missouri St.,-3.78,107.7,111.5,64.9
South Alabama,-3.86,105.8,109.7,64.6
Vermont,-3.9,111.2,115.1,64.8
LIU,-3.92,107.4,111.3,68.3
Cornell,-3.94,117.2,121.1,73.7
Ohio,-4.18,108.2,112.4,69.4
Iona,-4.2,105.7,109.9,70.9
Oregon St.,-4.23,108.6,112.9,65.4
Nicholls,-4.29,109.4,113.7,68.9
Youngstown St.,-4.32,106.8,111.1,67.0
Utah Tech,-4.36,106.5,110.9,66.5
Central Arkansas,-4.55,106.4,111.0,67.8
Green Bay,-4.68,111.5,116.2,62.9
Drexel,-4.73,104.6,109.4,63.6
Charleston Southern,-4.76,106.1,110.8,71.2
Northeastern,-4.79,109.7,114.4,69.7
Dartmouth,-4.91,107.5,112.4,70.4
Southern Miss,-4.96,105.5,110.4,68.1
Appalachian St.,-5.01,106.1,111.1,62.4
Monmouth,-5.07,104.1,109.1,66.0
American,-5.22,106.2,111.4,67.9
Long Beach St.,-5.32,108.0,113.3,68.3
New Orleans,-5.34,112.4,117.7,69.0
Wofford,-5.43,109.9,115.3,68.3
Princeton,-5.44,104.3,109.8,65.3
Jacksonville St.,-5.55,105.3,110.9,64.0
La Salle,-5.62,106.2,111.8,64.9
UNC Asheville,-5.72,105.3,111.0,66.2
Eastern Washington,-5.86,110.1,115.9,69.0
Merrimack,-5.88,105.7,111.6,63.9
San Jose St.,-6.06,109.3,115.4,64.0
Milwaukee,-6.22,107.6,113.9,67.5
James Madison,-6.3,109.7,116.0,65.1
Georgia Southern,-6.31,109.6,116.0,71.1
Rice,-6.34,108.1,114.4,65.3
Tennessee St.,-6.34,106.4,112.7,71.3
Western Michigan,-6.35,110.4,116.7,68.2
Purdue Fort Wayne,-6.37,106.8,113.2,67.9
