TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.18,122.8,85.6,73.6
Iowa St.,34.39,124.6,90.2,70.0
Gonzaga,32.91,124.2,91.3,71.3
Duke,32.42,123.4,90.9,67.7
Purdue,30.42,127.6,97.1,65.9
Arizona,30.2,123.5,93.2,71.8
Connecticut,29.23,122.1,92.8,65.9
Vanderbilt,29.0,126.4,97.4,71.1
Illinois,27.95,124.7,96.7,69.0
Houston,27.81,119.2,91.4,63.9
BYU,27.64,124.0,96.4,69.0
Michigan St.,27.04,118.4,91.4,66.1
Alabama,27.03,126.5,99.4,74.4
Louisville,26.54,125.3,98.7,71.8
Florida,26.53,120.3,93.7,71.6
St. John's,24.54,120.5,95.9,71.6
Kansas,23.96,116.9,93.0,67.3
Tennessee,23.35,118.8,95.4,67.7
Texas Tech,22.4,119.0,96.6,67.6
Kentucky,21.96,119.2,97.2,69.9
Indiana,21.71,118.4,96.7,69.5
Virginia,21.44,122.4,101.0,67.9
North Carolina,21.43,118.0,96.6,69.5
Georgia,21.08,120.4,99.3,74.6
Clemson,21.08,120.0,98.9,65.8
Nebraska,20.59,117.6,97.0,70.0
Iowa,20.54,118.8,98.3,64.3
N.C. State,20.32,120.9,100.6,70.9
Arkansas,20.23,117.5,97.3,71.2
Auburn,20.12,122.0,101.9,68.8
UCLA,19.51,117.9,98.4,65.7
Baylor,19.37,122.9,103.5,70.6
Saint Mary's,19.31,115.9,96.6,66.4
Miami FL,18.79,115.0,96.2,71.0
USC,18.62,119.9,101.3,71.5
Ohio St.,18.38,119.0,100.6,69.8
Villanova,18.03,118.3,100.3,65.4
LSU,17.98,116.8,98.8,70.4
Wisconsin,17.98,118.4,100.4,71.2
SMU,17.97,117.4,99.4,71.1
Team,,,,
Utah St.,17.91,116.6,98.7,69.5
Saint Louis,17.35,115.4,98.1,72.7
VCU,16.62,114.0,97.4,70.9
Boise St.,16.45,113.3,96.8,67.2
Missouri,16.26,118.9,102.6,69.3
Wake Forest,16.12,115.7,99.6,70.7
San Diego St.,15.94,116.6,100.6,69.3
Butler,15.69,117.4,101.7,70.7
Washington,15.56,115.9,100.4,68.0
Oklahoma St.,15.52,117.2,101.6,74.6
Texas,15.4,119.6,104.2,68.6
Mississippi,15.32,115.0,99.7,66.1
UCF,15.32,119.2,103.9,69.9
Texas A&M,15.32,116.1,100.8,71.5
Akron,15.03,121.9,106.8,71.8
Oklahoma,14.79,119.4,104.6,67.8
Seton Hall,14.64,110.4,95.7,66.4
TCU,14.4,111.2,96.8,69.1
Notre Dame,13.65,114.7,101.1,66.1
Colorado St.,13.52,121.8,108.3,63.5
Northwestern,13.49,117.1,103.6,67.3
Syracuse,13.48,111.8,98.3,69.1
Colorado,13.14,119.2,106.0,69.4
Creighton,13.07,115.1,102.0,66.5
Memphis,13.04,111.9,98.8,69.9
Virginia Tech,13.0,114.6,101.6,69.7
Santa Clara,12.95,116.6,103.7,69.7
George Mason,12.72,113.4,100.7,65.9
Dayton,12.67,112.2,99.5,69.8
Arizona St.,12.51,115.1,102.6,69.4
California,12.33,114.4,102.1,68.4
Providence,12.22,117.6,105.4,73.1
West Virginia,12.08,111.0,98.9,64.7
Belmont,11.74,111.7,100.0,71.9
Cincinnati,11.36,104.6,93.2,71.2
McNeese,11.21,111.5,100.3,67.4
Yale,11.06,120.9,109.8,66.5
New Mexico,10.97,112.8,101.8,70.2
Kansas St.,10.83,115.1,104.3,73.3
Tulsa,10.64,117.6,107.0,67.9
Team,,,,
George Washington,10.59,117.5,106.9,71.3
Mississippi St.,10.25,112.9,102.6,69.5
Xavier,9.93,112.2,102.3,70.6
South Florida,9.59,112.4,102.8,72.9
Utah Valley,9.54,110.4,100.8,70.7
South Carolina,9.49,113.0,103.5,66.9
Nevada,9.21,112.9,103.7,67.3
High Point,9.19,117.7,108.5,70.8
Wichita St.,8.93,112.2,103.2,66.6
Stanford,8.89,111.3,102.4,70.5
Oregon,8.78,112.6,103.8,68.2
Georgetown,7.93,112.4,104.5,68.7
Marquette,7.91,110.4,102.5,70.9
San Francisco,7.87,111.2,103.3,66.4
Wyoming,7.79,111.7,103.9,69.7
Florida St.,7.79,110.1,102.3,74.1
Maryland,7.76,109.5,101.7,69.6
UC San Diego,7.76,114.8,107.0,68.8
Northern Iowa,7.76,106.5,98.8,63.8
Richmond,7.62,111.6,104.0,69.7
Hawaii,7.28,104.6,97.4,70.6
Grand Canyon,7.18,107.6,100.4,68.4
UNC Wilmington,6.79,113.2,106.5,64.8
Illinois St.,6.78,110.6,103.8,67.8
St. Bonaventure,6.57,110.9,104.3,67.7
UAB,6.53,111.1,104.5,69.9
Rhode Island,6.53,109.3,102.8,67.8
Pittsburgh,6.31,112.2,105.9,64.5
Seattle,5.96,108.4,102.5,67.7
Penn St.,5.87,115.0,109.1,68.3
East Tennessee St.,5.77,110.1,104.3,68.7
Murray St.,5.65,113.3,107.6,71.9
Liberty,5.57,112.9,107.3,66.3
Winthrop,5.49,115.6,110.2,69.7
Minnesota,5.33,109.7,104.4,64.7
Bowling Green,5.25,107.8,102.5,69.4
Southern Illinois,5.08,110.0,104.9,70.4
Florida Atlantic,4.91,113.6,108.7,67.2
Hofstra,4.87,108.3,103.4,68.5
Miami OH,4.81,111.8,107.0,71.3
Team,,,,
Sam Houston St.,4.65,112.1,107.4,71.0
Utah,4.31,112.4,108.1,69.4
Pacific,4.16,108.7,104.5,66.2
Bradley,4.1,107.1,103.0,68.5
UC Irvine,4.1,100.6,96.5,69.7
William & Mary,3.89,109.0,105.1,75.2
Drake,3.87,109.5,105.7,66.5
Kent St.,3.86,114.3,110.5,71.8
Columbia,3.74,109.2,105.5,68.1
DePaul,3.5,107.7,104.2,68.6
Cal Baptist,3.43,108.0,104.5,68.5
UNLV,3.14,111.3,108.2,73.2
New Mexico St.,3.09,108.1,105.0,67.0
Davidson,3.01,109.6,106.6,66.5
Rutgers,2.85,107.8,104.9,66.5
Georgia Tech,2.7,103.6,100.9,70.9
Loyola Marymount,2.55,104.5,102.0,67.3
North Texas,2.54,104.5,102.0,65.4
Lipscomb,2.52,107.8,105.3,70.4
UC Santa Barbara,2.36,114.3,111.9,66.7
Towson,1.78,107.5,105.7,63.6
Wright St.,1.7,106.9,105.2,67.5
Stephen F. Austin,1.68,107.0,105.3,67.4
Boston College,1.61,103.3,101.7,66.6
Oakland,1.43,114.9,113.5,71.7
Duquesne,1.22,108.2,106.9,72.2
Western Kentucky,1.2,107.2,106.0,71.8
Troy,1.17,106.6,105.4,68.7
Siena,0.79,105.1,104.3,65.7
Arkansas St.,0.75,108.3,107.5,73.1
Quinnipiac,0.59,106.4,105.8,71.9
Marshall,0.48,107.6,107.1,70.7
Toledo,0.44,113.7,113.3,69.3
Furman,0.38,109.1,108.8,68.0
Middle Tennessee,0.17,108.3,108.2,67.6
North Dakota St.,0.06,105.2,105.2,68.4
Marist,-0.12,97.4,97.5,67.8
Idaho St.,-0.18,107.0,107.2,64.6
Youngstown St.,-0.27,104.6,104.9,68.5
St. Thomas,-0.58,107.5,108.1,69.0
Team,,,,
Colgate,-0.59,108.4,109.0,67.2
Northern Colorado,-0.68,107.9,108.6,69.4
Temple,-0.72,112.7,113.4,67.1
Montana St.,-0.75,106.9,107.6,66.6
UC Davis,-0.86,104.6,105.5,68.7
Kennesaw St.,-0.9,109.5,110.4,74.6
Cornell,-0.93,113.4,114.4,74.4
Florida Gulf Coast,-1.24,109.3,110.5,70.3
Mercer,-1.39,108.7,110.1,70.8
South Alabama,-1.42,107.2,108.6,65.8
Fresno St.,-1.49,105.6,107.1,69.6
Elon,-1.53,112.5,114.0,68.7
Washington St.,-1.55,110.7,112.3,68.1
Iona,-1.58,106.9,108.4,72.1
Massachusetts,-1.76,103.0,104.7,73.0
South Dakota St.,-1.77,104.9,106.6,69.1
UT Rio Grande Valley,-1.93,105.2,107.2,70.1
Robert Morris,-2.0,106.3,108.3,66.7
Oregon St.,-2.01,107.8,109.9,65.4
Saint Joseph's,-2.04,105.0,107.1,68.9
FIU,-2.1,105.6,107.7,71.8
UT Arlington,-2.13,103.2,105.3,67.7
Charleston,-2.28,108.7,111.0,66.5
Portland St.,-2.45,102.7,105.2,70.1
San Jose St.,-2.56,107.1,109.6,65.3
Indiana St.,-2.68,102.4,105.1,71.4
