TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Kentucky,29.32,120.9,91.6,73.5
Houston,28.94,117.7,88.8,68.0
Illinois,28.71,123.4,94.7,74.7
Duke,28.45,121.6,93.2,70.3
Florida,28.03,121.7,93.7,75.3
Connecticut,27.95,122.0,94.0,69.8
Purdue,27.31,125.1,97.8,69.2
Gonzaga,27.26,121.1,93.8,73.9
Michigan,25.9,119.6,93.7,74.2
Arizona,25.41,121.1,95.7,74.8
Louisville,25.25,122.3,97.0,74.8
Iowa St.,25.07,115.6,90.5,72.2
Tennessee,24.69,116.0,91.3,69.9
Texas Tech,24.19,120.9,96.7,70.6
Vanderbilt,24.05,122.0,97.9,73.7
BYU,23.68,121.0,97.3,71.5
Alabama,22.82,120.1,97.2,77.4
Wisconsin,22.64,119.5,96.9,71.4
Baylor,22.4,118.3,95.9,71.2
St. John's,22.33,118.6,96.2,75.6
Indiana,22.23,119.3,97.1,71.2
USC,22.03,117.7,95.7,75.3
North Carolina,21.63,119.0,97.4,73.8
Clemson,21.58,117.2,95.6,69.7
N.C. State,20.94,117.8,96.9,71.6
Mississippi,20.78,115.8,95.1,71.6
Arkansas,20.72,116.5,95.7,73.5
Mississippi St.,20.72,117.2,96.5,71.8
Kansas,20.71,116.0,95.3,71.2
UCLA,20.7,116.5,95.8,68.6
San Diego St.,20.14,113.0,92.9,70.3
Georgia,20.1,117.3,97.2,73.9
Michigan St.,19.43,114.4,95.0,70.4
Ohio St.,18.94,120.4,101.4,73.0
Missouri,18.5,119.0,100.5,72.9
Auburn,18.25,117.1,98.9,71.5
Texas,17.99,114.6,96.6,71.9
Utah St.,17.55,117.3,99.8,72.2
Iowa,17.36,116.9,99.6,66.8
Cincinnati,17.24,110.0,92.8,72.7
Team,,,,
Saint Mary's,17.2,114.1,96.9,67.3
Nebraska,17.13,115.7,98.6,72.8
Creighton,16.73,117.6,100.9,71.4
Boise St.,16.46,116.4,99.9,71.5
Texas A&M,16.09,114.5,98.4,74.0
LSU,16.0,114.7,98.7,71.8
Villanova,15.82,113.8,98.0,70.5
Washington,15.82,114.7,98.9,71.8
SMU,15.74,114.9,99.1,72.4
Oklahoma St.,15.48,113.2,97.7,75.7
Northwestern,15.43,112.3,96.8,69.1
Maryland,15.02,110.4,95.3,70.5
Oregon,14.93,110.1,95.2,72.0
Virginia,14.84,115.3,100.5,68.8
Memphis,14.75,111.9,97.1,74.5
Kansas St.,14.7,113.9,99.2,73.5
Syracuse,14.21,113.7,99.5,72.5
Oklahoma,14.17,114.3,100.1,72.2
Pittsburgh,13.98,112.3,98.3,69.8
Dayton,13.98,112.6,98.6,68.5
VCU,13.94,110.5,96.6,75.7
Colorado St.,13.9,117.1,103.2,69.8
Marquette,13.69,112.3,98.6,74.2
Minnesota,13.6,113.0,99.4,70.4
Miami FL,13.42,113.3,99.9,72.3
Wake Forest,13.34,111.9,98.5,74.2
Virginia Tech,13.15,114.6,101.4,72.8
Butler,12.55,112.3,99.8,74.4
Saint Louis,12.42,112.7,100.3,75.1
Notre Dame,12.37,113.0,100.6,70.4
Providence,12.36,114.2,101.8,73.6
Georgetown,12.29,110.5,98.3,71.9
Akron,11.12,113.3,102.1,74.3
West Virginia,10.87,109.4,98.6,67.0
George Washington,10.74,112.9,102.2,73.4
Arizona St.,10.63,110.7,100.1,72.7
Rutgers,10.55,108.5,97.9,71.8
Florida St.,10.45,112.5,102.0,73.9
Liberty,10.4,114.6,104.2,68.5
Yale,10.36,112.2,101.9,72.6
Team,,,,
UCF,10.11,113.8,103.7,73.9
North Texas,10.04,107.9,97.8,68.1
California,9.73,109.9,100.2,72.1
San Francisco,9.71,110.1,100.4,72.2
High Point,9.66,114.3,104.6,72.2
Stanford,9.56,110.0,100.4,72.7
George Mason,9.54,109.8,100.2,69.9
Penn St.,9.45,109.8,100.4,71.5
TCU,9.34,109.1,99.8,72.9
Xavier,9.32,109.8,100.5,73.2
Georgia Tech,9.26,106.2,97.0,71.1
Nevada,9.14,110.0,100.9,69.0
DePaul,8.96,108.9,99.9,72.3
Boston College,8.66,108.5,99.8,70.7
New Mexico,8.38,105.4,97.0,72.4
Seton Hall,7.99,106.4,98.4,68.4
Utah,7.89,110.2,102.3,73.3
Santa Clara,7.85,111.1,103.3,72.5
South Florida,7.46,110.2,102.7,76.1
Grand Canyon,7.31,111.3,104.0,73.4
Hawaii,7.27,106.3,99.0,72.5
South Carolina,6.91,109.9,103.0,70.0
Colorado,6.9,111.5,104.6,71.4
Northern Iowa,6.87,107.7,100.9,69.2
Bradley,6.44,107.5,101.0,70.3
UAB,6.42,111.3,104.8,74.8
UNLV,5.81,111.2,105.4,72.5
Duquesne,5.81,108.0,102.2,71.2
Wichita St.,5.48,108.7,103.2,72.3
McNeese,5.34,108.2,102.9,70.5
St. Bonaventure,5.24,109.1,103.8,68.8
Tulane,5.23,111.9,106.6,70.9
Belmont,5.21,108.8,103.6,74.4
Richmond,5.08,109.0,104.0,70.6
Tulsa,4.84,109.9,105.0,70.4
Troy,4.44,105.9,101.5,71.8
Saint Joseph's,4.31,106.8,102.5,72.2
UC Santa Barbara,3.62,110.9,107.3,69.4
Utah Valley,3.5,106.8,103.3,73.1
UNC Wilmington,3.49,110.1,106.6,70.7
Team,,,,
Miami OH,3.22,108.0,104.8,73.3
Illinois St.,3.14,106.9,103.8,69.9
Southern Illinois,3.04,108.0,105.0,73.9
Rhode Island,2.74,107.4,104.7,72.2
Murray St.,2.72,107.2,104.4,73.5
Florida Atlantic,2.55,110.0,107.4,71.9
Illinois Chicago,2.26,105.7,103.4,73.2
Bowling Green,2.24,104.6,102.3,72.7
Loyola Marymount,2.13,105.8,103.7,70.4
Towson,2.11,104.9,102.7,68.5
Davidson,2.06,107.7,105.6,70.2
Temple,2.04,108.3,106.2,71.3
Kennesaw St.,2.0,107.7,105.7,75.7
UC Irvine,1.99,101.9,99.9,73.0
UC San Diego,1.58,107.5,105.9,71.4
Kent St.,1.55,111.2,109.6,73.1
Loyola Chicago,1.35,106.8,105.5,71.0
Seattle,1.33,102.3,101.0,72.5
Drake,1.15,106.9,105.7,70.5
Oregon St.,0.86,108.0,107.2,68.8
Winthrop,0.81,108.8,107.9,75.0
New Mexico St.,0.77,104.5,103.7,70.4
Youngstown St.,0.7,106.5,105.8,71.8
Marshall,0.11,104.4,104.3,73.7
James Madison,0.02,108.0,107.9,69.7
Pacific,-0.07,108.8,108.8,71.1
Rice,-0.09,106.3,106.4,70.2
Little Rock,-0.11,104.7,104.8,72.0
Siena,-0.16,104.2,104.4,70.2
Marist,-0.32,98.7,99.0,69.3
Radford,-0.35,109.3,109.6,69.4
Jacksonville St.,-0.54,103.6,104.1,70.0
Cal Baptist,-0.59,106.2,106.8,70.2
UTEP,-0.76,102.0,102.8,73.0
Middle Tennessee,-0.88,104.6,105.5,72.3
East Tennessee St.,-0.9,105.5,106.4,70.1
Wyoming,-1.16,104.4,105.6,72.2
La Salle,-1.18,104.5,105.7,69.5
Hofstra,-1.19,102.9,104.1,70.7
Ohio,-1.35,106.0,107.4,73.4
Team,,,,
Chattanooga,-1.44,110.0,111.4,71.1
South Dakota St.,-1.53,105.7,107.2,71.4
Western Kentucky,-1.54,103.5,105.0,75.3
Harvard,-1.68,105.3,107.0,70.7
Furman,-1.76,105.0,106.8,71.0
East Carolina,-1.76,103.1,104.9,72.9
Stephen F. Austin,-1.8,101.8,103.6,72.1
San Jose St.,-1.81,107.2,109.1,69.5
SIUE,-1.85,101.2,103.1,71.2
UT Rio Grande Valley,-2.0,106.7,108.7,74.5
Portland St.,-2.05,102.8,104.9,74.7
Arkansas St.,-2.16,105.1,107.3,73.2
Oakland,-2.26,107.8,110.0,71.3
Charleston,-2.29,110.1,112.4,70.8
Washington St.,-2.31,106.3,108.6,73.5
Eastern Washington,-2.34,106.9,109.2,72.5
Missouri St.,-2.43,102.9,105.3,69.7
Charlotte,-2.48,107.3,109.8,68.3
Massachusetts,-2.73,101.5,104.3,75.2
Southern,-2.76,103.1,105.8,74.4
Fresno St.,-2.86,103.3,106.1,73.7
Sam Houston St.,-2.89,106.1,109.0,72.1
Mercer,-3.03,104.3,107.3,73.5
Wright St.,-3.05,105.1,108.1,71.5
Navy,-3.07,104.1,107.2,71.7
Abilene Christian,-3.15,100.2,103.3,72.6
Louisiana Tech,-3.16,102.3,105.4,69.2
South Alabama,-3.26,103.1,106.4,69.2
CSUN,-3.28,103.7,107.0,75.5
Eastern Kentucky,-3.3,106.0,109.3,73.0
St. Thomas,-3.32,106.9,110.2,70.9
Vermont,-3.5,105.0,108.5,68.1
Cornell,-3.53,108.7,112.2,75.1
UTSA,-3.62,103.3,106.9,73.8
UT Arlington,-3.64,102.8,106.5,72.6
Campbell,-3.64,104.1,107.8,72.8
Northern Colorado,-3.65,106.4,110.0,73.2
Montana,-3.68,105.4,109.1,71.8
Samford,-3.79,106.7,110.5,70.7
Quinnipiac,-3.9,101.8,105.7,75.0
Team,,,,
Colgate,-3.94,103.4,107.3,71.1
San Diego,-4.04,105.2,109.2,73.0
Florida Gulf Coast,-4.05,103.7,107.8,70.8
Old Dominion,-4.3,104.8,109.1,71.5
Iona,-4.58,104.4,108.9,73.1
