TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.3,125.2,87.9,73.8
Arizona,33.87,124.0,90.2,71.5
Iowa St.,33.22,123.7,90.5,70.2
Gonzaga,33.11,124.6,91.5,71.9
Purdue,31.68,127.8,96.1,65.6
Duke,31.5,123.3,91.8,69.3
Connecticut,29.55,121.2,91.7,66.3
Houston,28.41,121.0,92.6,64.7
BYU,28.12,124.1,96.0,70.8
Vanderbilt,27.43,123.6,96.2,72.0
Illinois,26.6,125.6,99.0,68.7
Michigan St.,26.38,118.0,91.6,66.8
Florida,26.18,119.9,93.7,71.6
Louisville,26.04,125.0,99.0,72.1
Tennessee,25.05,119.3,94.2,67.8
Alabama,24.79,126.6,101.8,74.9
Kansas,24.62,116.6,92.0,67.6
Kentucky,23.88,119.3,95.5,69.6
Iowa,23.66,120.0,96.4,64.4
St. John's,22.55,118.9,96.3,71.6
Nebraska,22.12,119.9,97.8,69.8
North Carolina,21.63,118.7,97.1,68.0
Georgia,21.59,121.2,99.6,75.4
Texas Tech,21.54,122.9,101.3,68.0
Virginia,20.9,122.8,101.9,68.0
Arkansas,20.82,121.1,100.3,72.4
Indiana,20.56,116.9,96.3,69.6
Villanova,20.53,119.9,99.4,64.5
Utah St.,20.47,119.3,98.8,69.9
N.C. State,20.45,121.3,100.8,71.0
UCLA,19.9,120.5,100.6,66.3
Baylor,19.7,123.9,104.2,71.2
Clemson,19.32,118.2,98.9,65.8
Saint Mary's,19.14,115.6,96.5,68.1
Saint Louis,18.83,116.9,98.1,73.5
LSU,18.64,119.4,100.7,69.3
Miami FL,18.51,116.8,98.3,71.3
Auburn,18.32,121.7,103.4,69.3
USC,18.31,118.9,100.6,71.7
Ohio St.,18.01,118.9,100.9,69.8
Team,,,,
VCU,17.11,116.4,99.3,70.7
SMU,16.9,118.7,101.8,70.5
Seton Hall,16.75,111.2,94.4,66.9
Wisconsin,16.72,117.5,100.8,71.0
Texas,16.62,119.2,102.6,69.1
Creighton,16.51,116.4,99.9,67.3
UCF,16.18,120.2,104.1,70.0
Missouri,15.41,119.9,104.5,68.9
Washington,15.39,115.3,100.0,69.1
Oklahoma,15.3,120.0,104.7,68.0
Texas A&M,15.12,116.7,101.6,72.3
San Diego St.,15.09,115.3,100.2,68.7
Wake Forest,15.01,114.6,99.6,71.1
Butler,14.84,116.1,101.3,70.7
Boise St.,14.75,113.2,98.5,67.7
Notre Dame,14.24,115.4,101.2,66.4
Northwestern,13.85,116.3,102.5,68.0
Mississippi,13.8,114.7,100.9,66.6
Oklahoma St.,13.79,116.8,103.0,74.9
Akron,13.69,123.0,109.3,73.0
TCU,13.23,110.3,97.1,68.5
Kansas St.,13.16,117.9,104.7,73.3
Arizona St.,12.59,116.2,103.6,70.3
Belmont,12.4,115.2,102.8,71.6
Dayton,12.3,111.8,99.5,69.5
McNeese,12.27,113.6,101.3,68.3
Virginia Tech,12.24,115.1,102.9,69.5
California,12.24,114.2,102.0,68.8
George Mason,12.22,112.5,100.2,66.6
New Mexico,11.92,112.8,100.9,70.5
West Virginia,11.91,111.4,99.5,64.7
Colorado,11.68,117.9,106.2,70.0
Tulsa,11.66,118.8,107.1,68.7
Memphis,11.49,109.8,98.3,70.2
Providence,11.43,118.6,107.2,73.1
Yale,11.31,121.4,110.1,66.7
Cincinnati,11.14,104.4,93.3,71.3
Colorado St.,10.95,121.2,110.2,63.6
Oregon,10.86,114.1,103.3,69.4
Santa Clara,10.81,114.9,104.1,70.3
Team,,,,
Stanford,10.65,113.0,102.4,70.8
George Washington,10.62,117.4,106.8,71.5
Utah Valley,10.42,110.9,100.5,70.7
Syracuse,10.37,112.2,101.8,68.8
Nevada,10.09,115.3,105.2,66.9
South Florida,9.78,113.5,103.7,73.2
Grand Canyon,9.71,109.2,99.5,68.8
Mississippi St.,9.56,112.6,103.1,70.0
UC San Diego,9.29,114.3,105.1,70.3
South Carolina,9.28,111.5,102.3,67.5
Murray St.,8.49,116.2,107.7,72.7
Northern Iowa,8.45,105.1,96.6,64.3
Illinois St.,8.44,112.5,104.1,67.9
Wyoming,7.91,112.5,104.6,69.9
San Francisco,7.84,113.1,105.3,66.3
Richmond,7.68,110.8,103.2,70.2
Wichita St.,7.54,111.7,104.1,66.3
Maryland,7.42,111.5,104.1,69.3
Georgetown,7.26,112.3,105.1,68.6
Xavier,7.15,110.6,103.4,71.3
High Point,7.12,117.3,110.2,71.3
Rhode Island,6.99,108.8,101.8,67.8
Liberty,6.93,113.5,106.6,65.5
Hawaii,6.86,104.5,97.7,70.4
Bowling Green,6.74,107.3,100.5,69.3
Penn St.,6.7,115.7,109.0,68.9
Minnesota,6.4,110.5,104.1,65.2
Seattle,6.39,107.8,101.4,69.4
Hofstra,6.11,110.3,104.2,67.9
Pittsburgh,6.08,113.1,107.0,65.2
Miami OH,5.69,113.5,107.8,71.7
Florida Atlantic,5.6,114.4,108.8,69.2
UAB,5.58,112.7,107.1,70.3
Sam Houston St.,5.52,112.3,106.8,72.0
Florida St.,5.42,110.4,105.0,75.4
St. Bonaventure,5.35,111.5,106.1,68.3
Marquette,5.22,108.9,103.7,71.3
UNC Wilmington,5.19,112.9,107.7,65.3
Bradley,5.08,108.5,103.5,68.7
DePaul,4.84,107.4,102.6,68.7
Team,,,,
Davidson,4.4,110.4,106.0,65.9
William & Mary,4.25,109.9,105.7,75.6
Winthrop,4.13,116.4,112.2,69.4
Columbia,4.13,109.9,105.8,68.5
Utah,4.13,113.1,109.0,69.7
Southern Illinois,4.1,108.7,104.6,71.3
Pacific,3.61,108.3,104.7,66.7
Loyola Marymount,3.59,104.2,100.6,68.1
Kent St.,3.45,112.2,108.8,72.6
Cal Baptist,3.42,108.7,105.3,68.2
Georgia Tech,2.77,106.1,103.4,71.2
East Tennessee St.,2.77,111.4,108.7,68.2
Lipscomb,2.76,107.8,105.0,71.8
Arkansas St.,2.51,111.1,108.6,73.6
Oakland,2.49,114.6,112.1,72.7
St. Thomas,2.45,109.9,107.4,69.3
Drake,2.42,111.1,108.7,67.0
Stephen F. Austin,2.31,107.5,105.2,67.5
Troy,2.26,108.2,105.9,68.8
North Texas,2.26,102.6,100.3,65.7
New Mexico St.,2.22,107.8,105.6,67.7
UNLV,2.15,110.0,107.9,72.8
UC Irvine,2.07,99.7,97.6,69.8
Boston College,2.0,103.7,101.7,66.9
Duquesne,1.93,109.0,107.1,72.4
North Dakota St.,1.71,108.0,106.3,69.7
Towson,1.5,107.4,105.9,63.8
Temple,1.41,114.1,112.7,67.3
Western Kentucky,1.4,108.0,106.6,72.2
Wright St.,1.28,108.2,106.9,67.4
Washington St.,0.94,109.6,108.7,68.7
UC Santa Barbara,0.83,112.6,111.8,66.2
Rutgers,0.7,106.6,105.9,67.0
Quinnipiac,0.69,106.4,105.7,72.4
Elon,0.68,114.3,113.7,68.4
Furman,0.52,108.7,108.2,68.3
Marshall,0.4,108.0,107.6,70.4
Idaho St.,0.3,107.6,107.3,64.7
Toledo,0.15,113.2,113.0,70.4
Middle Tennessee,0.13,106.9,106.8,67.4
Team,,,,
Mercer,0.08,108.5,108.4,71.3
Youngstown St.,-0.02,105.3,105.3,68.2
Marist,-0.37,101.1,101.4,68.2
Colgate,-0.62,108.6,109.2,67.3
Northern Colorado,-0.78,109.6,110.4,69.7
Iona,-0.78,107.7,108.5,72.6
Kennesaw St.,-0.78,108.8,109.6,74.6
Montana St.,-0.83,106.5,107.4,66.6
Siena,-0.93,104.4,105.3,66.5
Cornell,-0.96,113.9,114.9,74.6
UT Arlington,-0.99,102.8,103.8,66.6
Massachusetts,-1.04,103.7,104.8,72.9
Robert Morris,-1.52,107.5,109.0,66.3
Fresno St.,-1.57,106.1,107.7,69.3
Oregon St.,-1.7,107.1,108.8,66.3
Buffalo,-1.78,111.2,113.0,67.3
FIU,-1.86,106.7,108.5,72.9
Saint Joseph's,-1.96,103.8,105.8,69.3
Florida Gulf Coast,-2.0,109.2,111.2,70.4
Portland St.,-2.07,101.9,104.0,70.2
UC Davis,-2.11,105.1,107.2,69.7
UT Rio Grande Valley,-2.13,105.3,107.4,69.6
Tarleton St.,-2.26,105.4,107.6,71.0
Vermont,-2.27,111.3,113.6,66.6
Incarnate Word,-2.31,110.7,113.0,66.5
Idaho,-2.5,110.0,112.5,67.1
Harvard,-2.66,106.2,108.8,65.7
Louisiana Tech,-2.7,100.8,103.5,64.9
Austin Peay,-2.76,101.4,104.2,69.8
South Dakota St.,-2.77,107.0,109.8,69.1
Southern Miss,-2.87,106.9,109.8,68.3
Navy,-2.95,103.6,106.5,68.6
Illinois Chicago,-2.97,106.2,109.2,68.4
Northern Kentucky,-3.07,105.8,108.9,70.6
Charleston,-3.09,107.4,110.5,67.9
San Jose St.,-3.15,108.2,111.3,65.9
Indiana St.,-3.17,103.0,106.2,70.8
South Alabama,-3.23,105.1,108.3,66.5
Charlotte,-3.23,108.7,111.9,64.0
Tulane,-3.43,108.5,111.9,66.9
Team,,,,
Ohio,-3.46,106.9,110.3,69.9
Fordham,-3.61,104.3,107.9,65.0
Queens,-3.71,114.6,118.4,69.5
Tennessee Martin,-3.75,104.2,107.9,66.5
Valparaiso,-3.97,103.4,107.4,67.2
James Madison,-3.98,110.1,114.1,66.6
Northeastern,-4.25,103.7,108.0,70.2
Montana,-4.25,107.5,111.7,70.6
LIU,-4.31,105.6,109.9,71.2
Abilene Christian,-4.55,101.7,106.2,66.9
CSUN,-4.56,106.9,111.5,73.4
Eastern Michigan,-4.7,103.9,108.6,66.8
Georgia Southern,-4.8,108.5,113.3,72.2
Weber St.,-4.88,107.4,112.2,70.0
Southern,-4.89,103.8,108.6,73.1
Old Dominion,-4.98,105.5,110.5,69.6
UTEP,-5.14,101.3,106.4,66.0
Portland,-5.29,104.0,109.3,71.8
Campbell,-5.34,103.9,109.3,72.4
Southeast Missouri,-5.36,104.8,110.2,71.9
San Diego,-5.38,106.9,112.2,69.9
New Orleans,-5.39,107.0,112.4,71.2
Stony Brook,-5.6,103.8,109.4,67.4
Texas A&M Corpus Chris,-5.67,100.4,106.1,67.8
Wofford,-5.7,105.5,111.2,68.7
Purdue Fort Wayne,-5.78,107.9,113.7,70.1
Brown,-5.92,99.3,105.2,67.2
Penn,-6.03,106.2,112.2,71.0
Nicholls,-6.05,103.0,109.0,69.8
Lindenwood,-6.13,102.1,108.2,73.3
UNC Asheville,-6.14,105.1,111.3,67.4
American,-6.25,105.0,111.3,70.1
Cal Poly,-6.26,105.5,111.8,76.9
Milwaukee,-6.33,107.5,113.9,70.3
Nebraska Omaha,-6.39,107.3,113.7,68.2
Utah Tech,-6.41,104.1,110.5,66.8
Rice,-6.51,104.4,111.0,67.1
Cal St. Fullerton,-6.51,104.6,111.2,75.6
Grambling St.,-6.54,101.9,108.4,68.7
Jacksonville St.,-6.58,101.4,108.0,65.3
Team,,,,
Coastal Carolina,-6.68,99.8,106.5,71.1
Monmouth,-6.73,104.3,111.0,68.2
Samford,-6.77,106.3,113.1,67.2
Charleston Southern,-6.83,103.7,110.5,71.3
Tennessee St.,-6.85,100.9,107.7,72.3
Central Arkansas,-6.86,100.5,107.4,70.7
SIUE,-6.91,101.1,108.0,66.6
Norfolk St.,-7.04,99.4,106.5,67.7
Appalachian St.,-7.13,101.4,108.6,63.7
Radford,-7.14,104.8,111.9,73.2
Dartmouth,-7.33,103.6,110.9,71.8
Hampton,-7.37,103.9,111.3,67.4
Chattanooga,-7.4,106.9,114.3,66.3
Sacred Heart,-7.44,106.1,113.5,69.8
UC Riverside,-7.48,106.2,113.6,68.5
Texas St.,-7.52,101.1,108.6,67.2
Pepperdine,-7.52,100.8,108.3,67.9
Eastern Kentucky,-7.55,105.5,113.1,69.7
Bethune Cookman,-7.63,103.5,111.2,67.7
Bellarmine,-7.71,108.3,116.0,67.2
USC Upstate,-7.73,102.0,109.7,69.4
La Salle,-7.75,101.7,109.4,65.6
Long Beach St.,-7.88,105.9,113.8,68.2
Green Bay,-7.88,105.7,113.6,65.6
Eastern Washington,-7.89,107.9,115.8,70.4
Lamar,-7.89,100.1,108.0,67.9
