TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Connecticut 1,35.65,127.2,91.6,64.7
Purdue 1,31.31,125.7,94.4,67.1
Houston 1,31.16,118.9,87.7,63.5
Auburn 4,28.0,120.4,92.4,70.0
Tennessee 2,26.66,116.8,90.2,69.3
Arizona 2,26.57,120.3,93.7,72.3
Duke 4,26.48,121.6,95.2,66.4
Iowa St. 2,26.47,113.9,87.5,67.2
North Carolina 1,26.17,119.7,93.5,70.7
Illinois 3,24.58,125.5,100.9,69.8
Creighton 3,24.11,120.8,96.7,66.9
Gonzaga 5,23.19,122.6,99.4,68.9
Alabama 4,22.96,126.0,103.0,72.6
Marquette 2,22.9,118.1,95.2,69.1
Baylor 3,21.9,122.4,100.5,65.8
Michigan St. 9,20.66,114.3,93.6,65.4
Wisconsin 5,20.16,119.3,99.1,65.5
BYU 6,19.95,119.8,99.9,69.2
Clemson 6,19.43,117.7,98.3,66.4
Saint Mary's 5,19.43,114.5,95.0,62.5
San Diego St. 5,19.33,113.4,94.0,66.2
Kentucky 3,19.3,122.2,102.9,72.7
St. John's,19.27,118.9,99.7,69.3
Colorado 10,19.03,118.4,99.3,67.6
Texas 7,18.75,116.4,97.7,67.5
Florida 7,18.2,120.0,101.8,72.0
Kansas 4,17.92,113.5,95.6,69.2
Wake Forest,17.9,117.7,99.8,68.5
New Mexico 11,17.79,114.4,96.6,72.8
Nebraska 8,17.61,116.2,98.6,69.0
Texas Tech 6,17.31,117.4,100.1,66.8
Dayton 7,17.3,117.7,100.4,64.5
Pittsburgh,17.18,116.5,99.3,65.6
Mississippi St. 8,17.08,113.0,95.9,67.1
Texas A&M 9,17.03,117.5,100.5,66.6
Colorado St. 10,17.01,114.0,97.0,66.1
Indiana St.,16.69,119.9,103.2,71.0
Villanova,16.67,111.4,94.7,63.6
Cincinnati,16.47,112.0,95.5,67.5
Northwestern 9,16.47,115.9,99.5,64.2
Team,,,,
Nevada 10,16.41,115.0,98.6,66.8
Washington St. 7,16.34,113.2,96.9,64.9
