TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Houston,29.92,118.4,88.5,66.9
Duke,29.7,122.7,93.0,71.4
Gonzaga,29.5,121.2,91.7,72.8
Kentucky,28.72,122.3,93.5,72.8
Purdue,28.3,126.8,98.5,67.9
Illinois,27.87,123.2,95.3,73.3
Connecticut,27.59,122.8,95.2,70.1
Iowa St.,26.57,118.1,91.5,72.0
Louisville,26.29,125.2,98.9,74.5
Florida,26.12,119.8,93.7,75.4
Arizona,25.87,120.2,94.3,73.8
Vanderbilt,24.55,122.9,98.4,73.0
Tennessee,24.36,116.4,92.1,69.6
Michigan,24.02,116.9,92.8,73.2
Texas Tech,23.95,120.9,96.9,68.9
BYU,23.79,122.5,98.7,70.5
Wisconsin,23.29,120.0,96.7,70.7
Indiana,23.27,120.9,97.6,70.5
USC,22.64,118.8,96.1,74.4
St. John's,22.57,118.2,95.7,75.4
N.C. State,22.0,119.4,97.4,71.5
Alabama,21.79,120.8,99.0,76.0
North Carolina,21.3,118.5,97.2,74.3
Saint Mary's,21.1,116.2,95.1,67.3
Mississippi,21.09,118.9,97.8,68.9
Baylor,21.02,119.1,98.1,71.4
Kansas,20.87,114.9,94.0,70.6
Clemson,20.7,118.3,97.6,68.1
Missouri,20.38,121.0,100.7,71.4
San Diego St.,20.2,113.3,93.1,69.9
UCLA,19.49,115.6,96.1,66.9
Ohio St.,19.46,120.8,101.3,71.4
Michigan St.,19.43,114.5,95.1,69.7
Auburn,19.36,117.8,98.4,71.0
Georgia,18.98,117.7,98.7,75.3
Arkansas,18.58,115.3,96.7,73.2
Iowa,18.19,117.3,99.1,66.8
Virginia,17.85,118.2,100.3,68.7
LSU,17.67,116.6,98.9,71.8
Cincinnati,17.67,108.6,91.0,74.3
Team,,,,
Texas,17.35,113.9,96.6,69.6
Nebraska,17.06,118.6,101.5,71.8
Villanova,16.98,116.6,99.6,69.2
Northwestern,16.73,115.0,98.3,69.0
Mississippi St.,16.7,116.0,99.3,72.6
Utah St.,16.63,116.5,99.9,71.1
Washington,16.34,116.1,99.8,69.9
Syracuse,16.07,114.6,98.5,71.4
Creighton,15.88,117.2,101.4,70.3
Maryland,15.72,111.9,96.1,70.9
Virginia Tech,15.47,115.8,100.3,72.2
SMU,15.24,116.8,101.6,72.6
Oklahoma St.,15.07,113.4,98.3,75.3
Memphis,14.95,113.6,98.7,73.5
Boise St.,14.58,113.6,99.0,70.5
Oregon,14.55,110.8,96.2,71.5
Wake Forest,14.52,112.1,97.6,74.0
Marquette,14.27,113.7,99.5,73.9
Miami FL,14.23,113.8,99.6,72.9
Saint Louis,14.14,112.9,98.8,75.0
Kansas St.,13.96,115.9,102.0,73.6
West Virginia,13.73,110.5,96.7,66.4
VCU,13.6,110.9,97.3,74.9
Butler,13.56,114.3,100.7,73.6
Oklahoma,13.51,118.7,105.2,71.1
Texas A&M,13.49,113.4,99.9,73.4
Colorado St.,13.44,117.9,104.5,69.1
UCF,13.43,115.7,102.3,73.1
George Washington,13.31,115.5,102.2,73.9
Santa Clara,12.96,116.3,103.3,71.8
Notre Dame,12.95,114.4,101.5,68.4
Florida St.,12.75,112.5,99.8,74.0
Georgetown,12.7,112.0,99.4,71.2
Yale,12.45,116.2,103.7,70.6
Dayton,12.36,112.5,100.1,69.6
Providence,11.71,115.3,103.6,74.6
California,11.2,112.9,101.7,72.6
Akron,10.93,113.7,102.8,73.7
Pittsburgh,10.7,110.0,99.3,68.8
Liberty,10.56,115.1,104.5,68.1
Team,,,,
Arizona St.,10.26,110.3,100.1,71.7
San Francisco,10.23,111.0,100.7,70.7
Penn St.,10.22,112.6,102.4,69.9
TCU,9.81,109.3,99.5,71.0
Georgia Tech,9.51,105.9,96.4,73.0
Minnesota,9.33,110.5,101.2,67.9
George Mason,9.27,108.1,98.8,68.6
Stanford,9.25,109.3,100.0,72.8
Rutgers,9.1,109.8,100.7,70.2
Seton Hall,9.0,107.1,98.1,67.9
South Florida,8.92,111.5,102.5,74.6
High Point,8.2,113.6,105.4,72.0
Colorado,8.18,113.4,105.3,71.7
Hawaii,8.08,105.6,97.5,72.1
McNeese,7.9,110.3,102.4,70.1
South Carolina,7.77,111.3,103.5,69.4
Wichita St.,7.68,112.5,104.8,71.0
Northern Iowa,7.64,107.8,100.2,68.0
Grand Canyon,7.52,110.1,102.6,72.2
Nevada,7.48,111.8,104.3,68.6
New Mexico,7.04,107.2,100.1,70.7
Utah,6.84,110.9,104.0,72.3
North Texas,6.82,105.8,99.0,67.8
Belmont,6.73,108.7,102.0,73.9
Boston College,6.45,106.7,100.2,69.5
UAB,6.15,110.1,104.0,75.1
Loyola Marymount,5.41,107.5,102.1,68.8
Duquesne,5.26,108.2,103.0,72.1
Xavier,5.13,107.5,102.3,72.5
St. Bonaventure,4.68,110.9,106.2,68.2
DePaul,4.57,106.6,102.0,71.4
Miami OH,4.25,108.7,104.5,72.7
Rhode Island,4.25,108.2,103.9,70.7
Murray St.,4.18,110.5,106.3,75.0
Richmond,4.15,109.7,105.5,70.5
Tulsa,3.87,111.2,107.3,70.1
Seattle,3.81,106.4,102.6,71.5
Davidson,3.66,108.7,105.0,70.0
Temple,3.66,110.4,106.8,70.7
UNLV,3.52,111.6,108.1,73.1
Team,,,,
Southern Illinois,3.45,108.4,104.9,73.0
UC Santa Barbara,3.42,112.7,109.3,69.6
Troy,3.24,105.2,102.0,71.4
Utah Valley,2.74,107.2,104.4,72.1
Towson,2.64,103.1,100.5,67.3
Illinois St.,2.6,107.3,104.7,68.8
Wyoming,2.59,106.2,103.6,71.8
UC San Diego,2.54,107.7,105.1,70.8
New Mexico St.,2.53,106.8,104.3,69.1
Florida Atlantic,2.52,110.5,108.0,71.6
Bowling Green,2.5,106.0,103.5,73.5
Kent St.,2.49,113.7,111.2,73.3
Winthrop,2.47,109.2,106.7,74.9
UNC Wilmington,2.44,109.9,107.4,68.4
Bradley,2.39,105.1,102.7,69.9
UC Irvine,2.0,101.8,99.8,73.4
Kennesaw St.,1.93,108.1,106.2,75.1
Saint Joseph's,1.5,105.3,103.8,71.8
Oregon St.,1.4,108.8,107.4,68.0
Stephen F. Austin,1.33,105.2,103.9,70.4
Illinois Chicago,1.11,105.2,104.1,71.1
Youngstown St.,0.9,108.3,107.4,71.7
Tulane,0.55,109.5,108.9,69.0
East Tennessee St.,-0.13,105.8,105.9,70.2
Hofstra,-0.14,104.4,104.5,70.7
Middle Tennessee,-0.2,105.6,105.8,71.8
Western Kentucky,-0.24,105.0,105.3,74.6
Drake,-0.34,106.4,106.8,68.8
Jacksonville St.,-0.41,104.3,104.7,69.3
Pacific,-0.48,107.3,107.8,71.2
Marshall,-0.53,106.5,107.0,74.4
Wright St.,-0.54,106.2,106.7,70.5
Siena,-0.77,104.4,105.1,69.4
Charleston,-0.79,111.6,112.4,69.4
Montana,-0.79,108.4,109.2,73.0
Cal Baptist,-0.82,106.0,106.8,69.3
Marist,-0.94,98.9,99.8,68.7
Loyola Chicago,-1.11,107.8,108.9,69.7
South Dakota St.,-1.17,106.5,107.7,70.7
UT Arlington,-1.45,102.2,103.6,71.8
Team,,,,
St. Thomas,-1.59,107.0,108.6,70.7
Vermont,-1.61,107.0,108.6,68.3
Arkansas St.,-1.64,106.1,107.8,74.1
East Carolina,-1.74,103.2,105.0,72.3
Washington St.,-1.75,108.3,110.1,71.0
Cornell,-1.79,110.3,112.1,74.7
Portland St.,-1.94,104.1,106.0,73.1
New Orleans,-1.96,104.9,106.9,72.2
Sam Houston St.,-1.98,107.3,109.3,72.0
Louisiana Tech,-2.01,101.4,103.4,68.4
San Jose St.,-2.19,107.2,109.3,68.7
Navy,-2.29,105.0,107.3,71.4
UT Rio Grande Valley,-2.39,106.0,108.4,74.2
Northern Colorado,-2.46,106.7,109.1,72.9
Florida Gulf Coast,-2.49,108.0,110.5,70.2
Ohio,-2.49,106.5,109.0,72.8
Massachusetts,-2.65,102.7,105.3,75.0
Samford,-2.67,108.8,111.4,69.8
