TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,36.24,123.2,87.0,72.7
Iowa St.,34.27,124.6,90.4,70.1
Gonzaga,32.66,124.1,91.5,71.4
Duke,32.38,123.6,91.2,67.7
Arizona,30.23,123.7,93.4,71.9
Purdue,29.7,127.6,97.9,65.6
Connecticut,29.2,121.9,92.7,65.9
Vanderbilt,29.2,126.7,97.5,71.0
BYU,27.92,124.7,96.8,69.6
Houston,27.41,119.4,92.0,63.9
Illinois,27.21,123.8,96.6,69.2
Michigan St.,27.04,118.7,91.7,66.2
Alabama,26.87,126.6,99.7,74.4
Florida,26.75,120.3,93.6,71.7
Louisville,26.52,125.5,98.9,71.9
St. John's,24.42,120.6,96.2,71.7
Kansas,23.97,117.1,93.1,67.3
Tennessee,23.24,118.9,95.7,67.7
Texas Tech,22.14,119.2,97.1,67.7
Kentucky,22.1,119.0,96.9,69.5
Virginia,21.61,122.6,100.9,67.3
North Carolina,21.48,118.3,96.8,69.6
Georgia,21.03,120.5,99.5,74.6
Wisconsin,20.97,120.2,99.2,71.4
Clemson,20.79,120.5,99.7,66.5
Iowa,20.51,119.0,98.4,64.4
Arkansas,20.37,117.9,97.5,71.4
Indiana,19.84,117.0,97.1,69.1
Auburn,19.84,121.9,102.1,68.9
UCLA,19.46,118.0,98.6,65.6
Saint Mary's,19.35,116.1,96.8,66.5
USC,18.99,120.2,101.2,70.8
Baylor,18.97,122.8,103.9,69.8
Ohio St.,18.95,118.7,99.8,69.8
Villanova,18.91,119.4,100.5,64.6
Miami FL,18.79,115.1,96.3,71.0
N.C. State,18.22,121.0,102.8,70.8
Utah St.,18.11,116.8,98.7,69.5
SMU,17.99,117.6,99.6,71.2
LSU,17.87,117.0,99.1,70.5
Team,,,,
VCU,17.74,114.0,96.2,71.2
Nebraska,17.59,116.4,98.8,70.3
Saint Louis,17.2,115.6,98.4,72.7
Missouri,16.33,119.2,102.9,69.3
San Diego St.,16.06,116.5,100.5,68.5
Wake Forest,15.95,115.8,99.9,70.8
Butler,15.72,117.7,101.9,70.8
Washington,15.63,116.2,100.6,68.4
Oklahoma St.,15.61,117.4,101.8,74.6
Boise St.,15.61,112.9,97.3,67.3
Texas A&M,15.34,116.3,101.0,71.5
UCF,15.28,119.4,104.2,69.9
Mississippi,15.27,115.1,99.9,66.1
Akron,15.0,121.9,106.9,71.8
Texas,14.61,118.6,104.0,68.8
TCU,14.55,111.4,96.9,69.4
Seton Hall,14.49,110.4,95.9,66.5
Oklahoma,14.43,119.4,105.0,67.8
Northwestern,13.79,117.4,103.6,67.4
Providence,13.76,118.3,104.5,72.5
George Washington,13.74,120.8,107.1,71.4
Notre Dame,13.5,114.6,101.1,66.2
Syracuse,13.43,111.9,98.5,69.1
Colorado St.,13.24,122.5,109.3,63.9
Colorado,13.23,119.4,106.1,69.4
Virginia Tech,13.07,114.9,101.8,69.6
Memphis,12.78,111.9,99.1,70.1
Dayton,12.77,112.5,99.7,69.8
Creighton,12.75,115.1,102.4,66.6
Santa Clara,12.73,116.7,103.9,69.7
George Mason,12.71,113.5,100.8,65.9
California,12.24,114.5,102.3,68.5
Belmont,11.72,111.9,100.2,71.9
Arizona St.,11.7,115.7,104.0,69.8
Yale,11.56,120.8,109.3,65.9
Cincinnati,11.47,104.8,93.4,71.2
West Virginia,11.27,110.2,98.9,64.6
McNeese,11.22,112.6,101.3,67.2
South Florida,10.57,112.6,102.1,72.9
Utah Valley,10.21,111.2,101.0,70.4
Team,,,,
Tulsa,10.08,116.7,106.6,67.5
Kansas St.,10.08,115.1,105.0,73.1
Mississippi St.,10.03,113.1,103.0,69.5
Xavier,9.88,112.4,102.5,70.6
New Mexico,9.46,111.4,102.0,70.4
South Carolina,9.41,113.1,103.6,66.9
Nevada,9.07,113.0,103.9,67.4
Wichita St.,8.97,112.3,103.3,66.5
High Point,8.95,117.8,108.8,70.8
Stanford,8.92,111.4,102.5,70.5
Oregon,8.8,112.8,104.0,68.4
Marquette,8.05,110.8,102.8,71.1
Georgetown,8.02,112.7,104.7,68.6
Penn St.,7.96,115.4,107.5,68.0
San Francisco,7.9,111.3,103.5,66.4
Liberty,7.88,115.2,107.3,66.4
Florida St.,7.85,110.3,102.4,74.2
UC San Diego,7.85,115.2,107.3,68.8
Maryland,7.78,109.7,101.9,69.6
Northern Iowa,7.7,106.8,99.1,63.9
Richmond,7.54,111.8,104.3,69.7
Hawaii,7.28,104.7,97.5,70.6
Grand Canyon,7.04,107.7,100.7,68.4
Wyoming,6.82,110.5,103.6,69.5
Rhode Island,6.72,110.6,103.9,67.9
Illinois St.,6.71,110.8,104.1,67.8
UNC Wilmington,6.63,113.3,106.7,64.8
St. Bonaventure,6.55,110.5,104.0,67.3
Pittsburgh,6.28,112.4,106.1,64.5
UAB,6.23,111.0,104.8,70.0
Murray St.,5.99,113.5,107.5,71.9
Minnesota,5.91,110.5,104.5,64.5
Seattle,5.86,108.6,102.7,67.9
East Tennessee St.,5.81,110.3,104.5,68.7
Winthrop,5.46,115.8,110.3,69.6
Florida Atlantic,5.12,113.9,108.8,67.2
Bowling Green,5.03,107.7,102.7,69.5
Hofstra,4.9,108.1,103.2,68.5
Miami OH,4.72,111.7,106.9,71.4
Columbia,4.48,110.9,106.5,67.8
Team,,,,
Sam Houston St.,4.46,112.2,107.8,71.0
Bradley,4.43,107.4,102.9,68.5
William & Mary,4.23,109.2,105.0,75.3
UC Irvine,4.19,100.9,96.7,69.7
Utah,4.19,112.5,108.3,69.5
Pacific,4.04,108.7,104.7,66.3
Drake,3.88,109.7,105.8,66.4
Kent St.,3.77,114.4,110.7,71.8
Cal Baptist,3.38,108.0,104.6,68.5
UNLV,3.23,111.6,108.3,73.2
Davidson,3.14,109.9,106.8,66.5
Southern Illinois,3.06,109.5,106.4,70.2
New Mexico St.,3.0,108.2,105.3,67.0
Western Kentucky,2.87,108.7,105.8,72.4
Rutgers,2.79,107.8,105.0,66.5
North Texas,2.58,104.7,102.2,65.4
DePaul,2.52,107.7,105.2,68.8
Georgia Tech,2.51,103.6,101.1,71.0
Loyola Marymount,2.45,104.6,102.2,67.4
UC Santa Barbara,2.36,114.6,112.3,66.6
Lipscomb,2.34,107.9,105.6,70.3
Duquesne,2.22,108.7,106.5,72.1
Boston College,2.15,103.2,101.0,66.6
Towson,2.12,107.7,105.6,63.6
Stephen F. Austin,1.71,107.3,105.6,67.3
Wright St.,1.64,107.1,105.4,67.5
Oakland,1.3,115.0,113.7,71.9
Troy,1.13,106.9,105.8,68.9
Arkansas St.,0.79,108.5,107.7,73.1
Quinnipiac,0.69,106.5,105.8,71.9
Siena,0.58,105.3,104.7,65.9
Middle Tennessee,0.41,108.4,108.0,67.8
Furman,0.35,109.2,108.9,68.0
Toledo,0.29,113.7,113.5,69.3
Marist,-0.06,97.5,97.6,67.8
