TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.16,122.4,87.3,73.0
Purdue,32.41,129.4,97.0,66.5
Duke,32.05,124.6,92.6,68.8
Iowa St.,29.65,122.1,92.5,69.9
Gonzaga,29.13,122.3,93.1,72.2
Houston,27.97,119.2,91.2,64.5
Connecticut,27.97,122.3,94.3,66.7
Arizona,27.9,122.5,94.6,72.1
Louisville,27.89,126.0,98.1,71.6
Vanderbilt,27.49,125.2,97.7,72.3
Kentucky,26.96,121.8,94.9,71.5
BYU,26.39,123.6,97.2,70.3
Tennessee,26.38,121.7,95.3,68.9
Alabama,26.29,125.4,99.1,74.6
Michigan St.,25.86,118.6,92.7,67.0
Florida,25.71,120.1,94.4,72.9
Illinois,24.91,122.0,97.1,70.6
St. John's,24.63,122.9,98.2,72.1
Indiana,22.89,118.7,95.8,68.9
Kansas,22.55,116.9,94.4,68.2
Iowa,21.75,119.5,97.8,64.5
Auburn,20.88,122.4,101.6,68.9
LSU,20.59,119.8,99.2,70.8
Baylor,20.44,122.2,101.8,69.8
USC,20.35,120.1,99.8,71.4
Clemson,20.17,119.6,99.4,66.9
Wisconsin,19.94,119.3,99.4,71.2
Texas Tech,19.81,118.9,99.1,68.1
N.C. State,19.62,122.6,103.0,71.4
Missouri,19.44,121.1,101.7,69.7
North Carolina,19.2,117.8,98.6,71.0
UCLA,19.11,115.7,96.6,66.7
Ohio St.,18.56,118.2,99.7,69.9
Utah St.,18.51,118.8,100.3,70.3
Saint Mary's,18.44,116.0,97.6,67.0
Arkansas,18.4,117.4,99.0,71.5
Georgia,18.09,118.4,100.3,75.3
Virginia,17.58,120.0,102.4,67.3
Wake Forest,17.53,115.7,98.2,71.8
Texas,17.44,118.8,101.4,69.5
Team,,,,
SMU,17.31,117.4,100.1,71.9
Villanova,16.95,118.2,101.2,66.2
Mississippi,16.86,118.1,101.2,66.7
Butler,16.85,117.1,100.3,71.8
VCU,16.73,113.2,96.5,71.7
Miami FL,16.56,114.3,97.7,70.9
Texas A&M,16.28,116.4,100.1,72.3
San Diego St.,15.92,116.8,100.9,69.0
Nebraska,15.72,116.7,101.0,71.3
TCU,15.67,111.8,96.1,69.7
Santa Clara,15.66,116.9,101.3,69.2
Oklahoma St.,15.41,116.0,100.6,75.2
Northwestern,14.84,117.1,102.2,67.6
Kansas St.,14.79,117.5,102.7,73.5
Saint Louis,14.77,113.6,98.8,72.7
Creighton,14.39,115.8,101.4,67.5
Akron,14.14,120.3,106.2,72.3
Washington,14.1,114.2,100.1,68.6
Boise St.,13.94,111.6,97.7,68.1
UCF,13.67,118.5,104.9,70.5
George Mason,13.33,113.1,99.8,66.5
George Washington,13.31,119.6,106.2,72.0
Colorado,13.2,118.2,105.0,69.7
Oklahoma,13.17,119.3,106.2,67.5
California,13.1,115.0,102.0,70.0
Seton Hall,13.06,109.6,96.5,66.3
Dayton,12.92,112.3,99.4,69.0
Colorado St.,12.57,121.0,108.4,64.1
West Virginia,12.51,110.2,97.6,65.4
Memphis,12.25,111.4,99.2,70.7
Syracuse,12.18,112.6,100.4,69.7
Cincinnati,12.11,105.0,92.9,71.9
Notre Dame,11.79,113.0,101.3,66.5
Providence,11.75,116.3,104.6,73.7
Belmont,11.46,112.0,100.5,72.3
Virginia Tech,11.37,114.1,102.8,70.0
Yale,11.27,120.3,109.0,66.7
McNeese,11.25,113.0,101.8,67.5
High Point,11.05,118.1,107.0,70.7
Marquette,10.82,112.5,101.7,71.5
Team,,,,
Mississippi St.,10.31,113.5,103.2,70.3
Florida St.,10.26,110.6,100.3,74.5
Xavier,10.03,111.5,101.5,71.0
Tulsa,9.91,114.9,105.0,67.9
Arizona St.,9.89,114.9,105.1,70.0
Oregon,9.64,112.2,102.6,69.7
Georgetown,9.28,112.2,102.9,69.4
Stanford,9.24,111.1,101.8,71.3
South Carolina,9.16,112.7,103.5,67.7
Utah Valley,8.9,110.4,101.5,70.6
San Francisco,8.67,112.5,103.8,67.6
Northern Iowa,8.63,107.8,99.2,64.5
Pittsburgh,8.48,110.9,102.4,65.6
Maryland,8.45,110.2,101.8,69.1
South Florida,8.44,112.8,104.4,73.9
Rhode Island,8.25,111.7,103.4,68.4
UNC Wilmington,8.22,114.0,105.8,65.8
UAB,7.99,112.7,104.7,70.9
Penn St.,7.98,115.0,107.0,68.4
Hawaii,7.87,105.9,98.0,71.5
