TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,36.15,125.5,89.4,74.1
Arizona,34.32,126.2,91.9,71.8
Iowa St.,31.56,123.3,91.7,68.4
Purdue,31.43,129.7,98.2,66.0
Illinois,30.83,128.0,97.2,66.5
Duke,30.6,123.9,93.3,68.0
Houston,30.35,121.8,91.4,63.5
Gonzaga,30.31,125.5,95.2,70.7
Connecticut,29.75,121.8,92.0,65.8
Florida,28.97,122.6,93.6,70.6
Vanderbilt,28.61,124.4,95.8,71.2
Michigan St.,27.97,117.9,89.9,66.2
BYU,27.9,124.8,96.9,70.9
Virginia,26.19,123.3,97.1,66.3
Nebraska,25.63,121.5,95.9,67.9
Alabama,25.32,128.7,103.4,73.7
Kansas,24.82,120.8,96.0,68.0
St. John's,23.99,121.6,97.6,70.7
Tennessee,23.79,118.9,95.1,67.2
Iowa,23.36,120.8,97.5,64.6
Louisville,23.3,124.1,100.8,70.5
Utah St.,22.9,122.0,99.1,69.0
Texas Tech,22.76,122.6,99.9,67.9
Arkansas,22.3,125.5,103.2,72.1
N.C. State,22.02,121.8,99.7,69.3
Villanova,21.7,122.1,100.4,63.4
Kentucky,21.15,119.5,98.3,68.1
Clemson,21.05,117.6,96.6,65.5
Miami FL,20.29,120.2,99.9,69.9
Saint Mary's,20.06,121.2,101.1,66.0
Saint Louis,20.02,119.7,99.7,71.8
Georgia,19.89,122.1,102.2,74.8
Indiana,19.82,121.0,101.1,68.3
Auburn,19.59,124.5,104.9,67.9
North Carolina,19.48,120.9,101.4,67.6
SMU,19.36,123.1,103.7,69.2
Texas,18.67,123.6,104.9,68.2
Ohio St.,18.6,121.0,102.4,67.8
Wisconsin,18.54,119.8,101.3,70.4
Baylor,18.44,123.6,105.1,68.6
UCLA,18.31,118.9,100.6,65.8
Texas A&M,17.29,118.5,101.2,72.3
Seton Hall,17.18,111.1,94.0,66.4
UCF,17.07,120.3,103.2,69.3
LSU,16.83,120.3,103.5,68.1
