TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.85,126.1,88.2,74.2
Arizona,34.11,125.1,91.0,71.9
Iowa St.,33.37,124.3,90.9,70.6
Gonzaga,33.31,126.7,93.4,71.5
Purdue,31.86,128.7,96.9,65.6
Duke,31.59,124.1,92.5,69.2
Connecticut,30.2,121.4,91.2,66.4
Vanderbilt,29.77,125.4,95.6,72.0
Illinois,29.43,127.7,98.2,68.1
Houston,28.48,121.9,93.4,64.8
BYU,28.12,125.4,97.3,71.0
Florida,26.81,121.2,94.4,71.3
Louisville,26.07,125.7,99.6,72.0
Michigan St.,26.05,118.6,92.5,66.7
Tennessee,25.43,120.2,94.7,67.7
Kansas,25.13,117.8,92.6,68.2
Alabama,24.4,126.8,102.4,74.9
Iowa,23.57,120.9,97.3,64.3
Kentucky,23.06,121.0,98.0,69.5
St. John's,22.82,119.7,96.9,71.6
Texas Tech,22.35,123.2,100.9,68.2
North Carolina,22.32,119.4,97.0,68.3
Virginia,22.19,124.3,102.1,67.6
Nebraska,22.11,120.3,98.2,69.4
Villanova,21.86,120.6,98.8,64.4
Georgia,21.63,121.7,100.1,76.3
N.C. State,21.15,121.6,100.4,71.1
Arkansas,20.81,122.0,101.1,72.4
Baylor,20.65,125.7,105.0,70.7
Utah St.,20.57,119.9,99.3,69.7
Indiana,20.53,117.4,96.8,69.8
UCLA,20.16,121.0,100.8,67.0
Saint Mary's,18.97,118.0,99.0,67.4
Ohio St.,18.91,120.5,101.6,69.6
Miami FL,18.87,117.6,98.8,71.3
Clemson,18.86,118.6,99.7,65.6
Auburn,18.56,122.6,104.0,69.2
USC,18.4,119.8,101.4,71.7
Saint Louis,18.06,118.0,99.9,73.6
SMU,17.88,121.0,103.1,70.2
Team,,,,
LSU,17.88,121.1,103.2,69.5
VCU,16.91,118.2,101.3,70.9
Wisconsin,16.87,118.3,101.5,70.9
Creighton,16.75,117.1,100.4,67.8
UCF,16.34,120.6,104.3,70.4
Texas,16.33,120.4,104.1,69.7
Washington,15.98,116.0,100.0,69.3
Texas A&M,15.88,118.1,102.2,73.1
Seton Hall,15.85,110.9,95.1,66.9
Oklahoma,15.73,121.1,105.3,68.1
Butler,15.72,117.4,101.7,70.8
San Diego St.,15.28,115.9,100.6,68.6
Boise St.,15.09,114.0,99.0,67.6
Northwestern,13.93,117.1,103.1,68.1
Akron,13.79,123.9,110.1,73.0
TCU,13.29,111.3,98.0,68.0
Santa Clara,13.22,117.3,104.1,70.4
Wake Forest,13.15,114.6,101.4,71.1
Mississippi,13.07,114.4,101.3,66.6
California,12.91,114.6,101.7,68.5
Oklahoma St.,12.65,117.2,104.5,74.6
McNeese,12.64,114.4,101.7,68.2
Missouri,12.59,118.9,106.3,68.4
Belmont,12.42,115.9,103.5,71.6
Dayton,12.39,112.4,100.0,69.5
Notre Dame,12.35,114.6,102.2,66.7
New Mexico,12.25,113.7,101.5,70.3
West Virginia,12.23,112.5,100.3,64.5
Virginia Tech,12.01,115.4,103.4,69.5
Memphis,11.75,110.7,98.9,70.4
Oregon,11.7,116.2,104.5,68.7
Kansas St.,11.63,118.0,106.4,73.6
Cincinnati,11.5,105.3,93.7,71.2
Providence,11.22,119.3,108.0,73.1
Colorado St.,11.17,122.2,111.0,63.5
Yale,11.06,121.8,110.7,66.8
Arizona St.,11.06,116.4,105.4,70.1
Syracuse,10.97,113.0,102.1,68.4
Nevada,10.58,116.2,105.6,66.8
George Washington,10.56,118.2,107.6,71.5
Team,,,,
Utah Valley,10.54,111.4,100.9,70.8
Tulsa,10.53,118.5,107.9,69.4
South Florida,10.33,114.5,104.2,73.4
Colorado,10.32,117.9,107.6,70.1
Stanford,10.11,113.8,103.7,70.9
George Mason,9.77,113.6,103.8,66.7
Mississippi St.,9.65,113.4,103.8,69.9
UC San Diego,9.46,115.5,106.0,70.4
Illinois St.,9.26,113.9,104.6,67.8
Pittsburgh,9.25,114.4,105.1,65.0
South Carolina,9.22,112.6,103.4,67.6
Northern Iowa,9.13,105.6,96.5,64.1
San Francisco,8.94,113.5,104.6,66.5
Grand Canyon,8.92,109.7,100.8,68.5
Wichita St.,8.86,113.0,104.1,66.3
Murray St.,8.68,117.3,108.6,72.9
High Point,8.65,118.8,110.2,71.0
Wyoming,7.81,113.2,105.4,69.8
Minnesota,7.79,111.7,103.9,64.5
Maryland,7.53,111.6,104.0,69.2
Xavier,7.47,111.6,104.1,71.1
Georgetown,7.22,113.3,106.1,68.7
Liberty,7.14,115.8,108.6,65.2
Hawaii,7.02,104.9,97.9,70.3
UAB,6.8,113.1,106.3,70.0
Hofstra,6.68,111.4,104.7,67.6
Rhode Island,6.62,110.8,104.2,67.5
Bowling Green,6.58,108.0,101.4,69.1
Florida St.,6.14,112.0,105.9,74.9
Richmond,5.99,110.5,104.5,70.2
Florida Atlantic,5.84,114.4,108.5,69.9
Miami OH,5.36,114.2,108.9,71.7
Seattle,5.22,106.0,100.8,69.9
Marquette,5.17,109.6,104.4,71.3
St. Bonaventure,5.13,112.3,107.2,68.0
UNC Wilmington,5.12,113.5,108.4,65.2
Bradley,5.02,108.7,103.7,68.8
Sam Houston St.,4.72,112.8,108.1,72.5
DePaul,4.39,107.2,102.8,68.8
Southern Illinois,4.32,109.2,104.9,71.4
Team,,,,
Loyola Marymount,4.11,106.5,102.4,67.4
William & Mary,4.11,110.5,106.3,75.5
Utah,4.11,114.0,109.9,69.7
Davidson,3.8,110.7,106.9,66.8
Penn St.,3.47,113.7,110.3,68.8
Winthrop,3.41,116.1,112.6,69.6
Cal Baptist,3.28,109.2,106.0,68.1
Duquesne,3.18,110.7,107.6,72.9
Kent St.,3.15,112.9,109.8,72.8
UC Irvine,3.13,103.0,99.8,69.2
New Mexico St.,3.1,109.1,106.0,68.1
Columbia,2.99,109.7,106.7,68.5
Georgia Tech,2.98,107.2,104.2,71.3
Towson,2.86,107.4,104.6,63.9
East Tennessee St.,2.85,112.2,109.3,68.1
Lipscomb,2.7,108.6,105.9,71.8
Oakland,2.66,115.5,112.9,72.5
Arkansas St.,2.6,111.9,109.3,73.7
Stephen F. Austin,2.52,108.4,105.9,67.5
