TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,36.24,123.1,86.9,72.7
Iowa St.,34.27,124.6,90.3,70.0
Gonzaga,32.66,124.0,91.3,71.4
Duke,32.43,123.5,91.0,67.6
Arizona,30.23,123.5,93.3,71.8
Purdue,29.7,127.5,97.7,65.5
Connecticut,29.2,121.8,92.6,65.9
Vanderbilt,29.2,126.6,97.4,71.0
BYU,27.92,124.5,96.6,69.6
Houston,27.41,119.3,91.9,63.9
Illinois,27.21,123.7,96.5,69.2
Michigan St.,27.04,118.6,91.5,66.1
Alabama,26.87,126.4,99.6,74.3
Florida,26.75,120.2,93.5,71.6
Louisville,26.48,125.4,98.9,71.9
St. John's,24.41,120.5,96.0,71.6
Kansas,23.96,117.0,93.0,67.2
Tennessee,23.24,118.8,95.6,67.7
Texas Tech,22.16,119.1,96.9,67.7
Kentucky,22.09,118.9,96.8,69.5
Virginia,21.69,122.4,100.7,67.2
North Carolina,21.48,118.1,96.7,69.6
Georgia,21.04,120.4,99.3,74.6
Wisconsin,20.97,120.0,99.1,71.3
Clemson,20.81,120.4,99.5,66.4
Iowa,20.51,118.8,98.3,64.3
Arkansas,20.3,117.7,97.4,71.3
Indiana,19.87,116.8,96.9,69.0
Auburn,19.83,121.8,102.0,68.8
UCLA,19.46,117.9,98.5,65.6
Saint Mary's,19.35,116.0,96.6,66.4
USC,18.99,120.1,101.1,70.8
Baylor,18.97,122.7,103.7,69.8
Ohio St.,18.96,118.6,99.6,69.8
Villanova,18.86,119.3,100.5,64.6
Miami FL,18.79,115.0,96.2,70.9
N.C. State,18.28,120.9,102.6,70.8
Utah St.,18.11,116.7,98.6,69.5
SMU,18.0,117.4,99.4,71.1
LSU,17.88,116.8,99.0,70.4
Team,,,,
VCU,17.75,113.8,96.1,71.2
Nebraska,17.6,116.3,98.7,70.2
Saint Louis,17.21,115.4,98.2,72.7
Missouri,16.22,119.0,102.8,69.3
San Diego St.,16.06,116.4,100.4,68.5
Wake Forest,15.96,115.7,99.7,70.8
Butler,15.75,117.5,101.8,70.8
Boise St.,15.62,112.8,97.2,67.3
Oklahoma St.,15.61,117.3,101.7,74.6
Washington,15.58,116.0,100.5,68.4
Texas A&M,15.33,116.2,100.9,71.4
Texas,15.29,119.2,103.9,68.7
