TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,39.43,126.5,87.1,75.3
Arizona,34.5,125.5,91.0,72.2
Iowa St.,34.2,125.9,91.7,69.8
Purdue,33.51,129.3,95.8,66.0
Gonzaga,31.44,125.9,94.5,71.2
Vanderbilt,30.88,126.2,95.4,71.5
Connecticut,30.34,121.1,90.8,66.1
Illinois,29.33,126.8,97.5,67.3
Duke,28.92,124.8,95.9,68.6
BYU,28.17,124.9,96.8,70.9
Houston,27.46,121.7,94.3,64.0
Louisville,26.11,126.8,100.7,70.8
Alabama,25.86,128.6,102.7,73.9
Florida,25.79,120.6,94.8,70.8
Michigan St.,25.34,117.5,92.2,66.8
Tennessee,24.47,119.7,95.3,67.8
Iowa,24.18,121.5,97.3,64.0
Kansas,24.04,117.8,93.8,68.1
Virginia,22.93,122.9,99.9,66.8
Texas Tech,22.93,124.2,101.3,68.0
Villanova,22.8,120.8,98.0,64.0
Nebraska,22.43,119.5,97.1,68.8
Arkansas,21.91,122.8,100.9,72.4
Kentucky,21.66,120.1,98.4,68.9
St. John's,21.55,119.4,97.8,71.3
Georgia,21.28,122.1,100.8,75.8
Indiana,20.96,119.8,98.9,69.0
Saint Mary's,20.89,120.7,99.8,66.3
North Carolina,20.75,119.3,98.6,67.5
Utah St.,20.4,119.9,99.5,69.7
SMU,19.81,123.4,103.6,69.9
N.C. State,19.71,119.2,99.5,70.3
Baylor,19.59,124.7,105.1,69.9
Auburn,19.45,123.9,104.4,68.5
Clemson,19.01,117.3,98.3,66.0
UCLA,18.99,120.5,101.5,66.6
LSU,18.84,120.7,101.8,68.9
Miami FL,18.6,117.6,99.0,70.7
Ohio St.,18.47,121.6,103.1,69.0
USC,18.08,119.8,101.7,71.7
Team,,,,
Saint Louis,18.0,120.3,102.3,72.8
VCU,17.49,120.8,103.3,70.3
UCF,17.25,121.6,104.3,70.0
Creighton,16.81,117.0,100.2,67.5
Wisconsin,16.48,117.4,100.9,71.2
Seton Hall,16.4,110.7,94.3,66.7
Texas A&M,16.29,117.6,101.3,73.2
Oklahoma,16.12,122.7,106.5,67.4
Boise St.,15.49,113.1,97.6,67.6
San Diego St.,15.44,116.4,101.0,69.1
Washington,15.39,116.8,101.4,68.3
Texas,15.18,121.1,105.9,69.6
TCU,14.97,112.3,97.3,67.4
Butler,14.63,117.6,102.9,71.3
Santa Clara,14.06,118.5,104.4,70.5
Akron,13.47,123.3,109.8,72.2
Virginia Tech,13.43,114.8,101.4,69.6
Notre Dame,13.3,113.5,100.2,65.5
New Mexico,13.27,112.9,99.6,69.2
Missouri,13.15,119.6,106.5,67.8
Wake Forest,13.01,113.0,100.0,71.0
Northwestern,12.93,118.0,105.1,67.6
George Washington,12.75,120.9,108.1,70.6
Providence,12.57,119.6,107.0,72.6
Cincinnati,12.48,106.1,93.6,70.7
McNeese,12.35,116.3,104.0,67.8
Oklahoma St.,12.3,117.4,105.1,74.9
Oregon,12.3,115.3,103.0,68.0
Mississippi,12.19,113.7,101.5,66.0
Tulsa,11.87,120.0,108.1,68.5
West Virginia,11.86,113.1,101.3,63.5
Nevada,11.73,116.0,104.3,66.5
Kansas St.,11.61,117.0,105.4,73.5
California,11.47,114.5,103.0,67.8
Belmont,11.47,115.5,104.1,70.6
Mississippi St.,11.38,115.0,103.6,69.8
Memphis,11.3,110.1,98.8,69.8
Illinois St.,11.13,113.2,102.1,67.8
Dayton,11.1,110.9,99.8,69.0
Colorado St.,11.02,121.3,110.3,62.9
Team,,,,
Colorado,10.96,118.6,107.7,70.5
Stanford,10.92,112.7,101.8,69.1
Syracuse,10.66,111.8,101.2,68.3
Arizona St.,10.3,115.9,105.6,70.4
Yale,10.17,122.3,112.2,66.4
Murray St.,10.08,117.7,107.7,72.7
Northern Iowa,10.07,105.3,95.3,63.3
George Mason,9.92,114.1,104.2,65.9
South Florida,9.81,114.4,104.6,73.3
South Carolina,9.79,114.3,104.5,66.3
High Point,9.62,119.6,110.0,70.0
UC San Diego,9.49,116.1,106.6,68.8
Wichita St.,9.4,115.3,105.9,65.5
Pittsburgh,9.2,114.2,105.0,65.0
Hawaii,8.93,106.8,97.9,69.3
Minnesota,8.91,112.0,103.1,64.2
Utah Valley,8.45,111.1,102.7,70.8
Miami OH,7.24,114.6,107.4,71.5
San Francisco,6.96,111.7,104.7,66.2
Hofstra,6.93,113.2,106.2,66.4
Grand Canyon,6.77,108.1,101.3,68.3
UAB,6.75,113.3,106.5,70.1
Wyoming,6.71,112.1,105.4,69.0
Florida St.,6.68,113.4,106.7,74.0
Florida Atlantic,6.51,113.8,107.3,70.3
