TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.95,126.7,90.8,73.4
Arizona,34.07,126.7,92.7,71.7
Duke,32.77,125.7,93.0,67.6
Purdue,31.29,129.2,98.0,65.8
Houston,31.12,123.9,92.8,63.6
Gonzaga,31.05,126.1,95.0,70.2
Illinois,30.45,129.1,98.6,66.4
Iowa St.,29.97,124.8,94.8,68.0
Florida,29.55,125.4,95.8,70.3
Michigan St.,29.25,119.7,90.5,66.2
Connecticut,28.74,121.8,93.0,65.4
Vanderbilt,28.15,126.9,98.7,71.1
Nebraska,27.02,123.3,96.2,67.2
Virginia,26.83,124.5,97.6,65.7
BYU,26.7,125.0,98.3,70.7
Louisville,25.93,126.7,100.8,70.2
Alabama,25.42,129.2,103.8,73.7
Iowa,25.38,122.8,97.4,63.9
Kansas,25.27,121.8,96.5,67.7
St. John's,24.5,123.0,98.5,70.8
Texas Tech,23.79,124.2,100.5,67.7
Tennessee,23.29,120.6,97.3,66.7
Arkansas,22.03,125.5,103.5,72.2
Kentucky,21.76,122.1,100.3,67.7
Utah St.,21.58,123.4,101.8,68.5
Clemson,21.52,118.3,96.8,65.1
Villanova,21.2,123.1,101.9,63.5
Georgia,21.06,122.6,101.5,74.9
Saint Louis,20.85,121.2,100.4,71.4
N.C. State,20.32,121.7,101.4,69.3
Miami FL,19.84,120.4,100.6,69.5
Saint Mary's,19.37,120.1,100.8,65.7
Auburn,19.26,124.5,105.2,68.0
SMU,19.24,124.0,104.8,68.7
Ohio St.,19.22,123.1,103.9,67.4
North Carolina,18.83,121.8,102.9,67.9
Indiana,18.43,121.3,102.9,67.6
Wisconsin,17.94,121.5,103.6,70.5
Texas A&M,17.93,119.9,102.0,71.5
Texas,17.81,124.3,106.5,67.4
Baylor,17.63,123.7,106.1,68.1
UCLA,17.6,120.2,102.6,65.4
UCF,17.43,121.3,103.9,69.2
LSU,17.3,121.8,104.5,67.5
Santa Clara,16.99,120.3,103.3,69.7
New Mexico,16.85,116.1,99.2,69.8
San Diego St.,16.82,116.1,99.3,69.1
VCU,16.62,121.0,104.4,69.7
USC,16.38,118.1,101.7,70.3
Seton Hall,15.69,111.3,95.6,66.1
Creighton,15.59,120.0,104.4,66.4
TCU,15.45,114.8,99.3,67.6
Washington,15.42,118.7,103.2,67.7
Cincinnati,15.22,109.4,94.2,69.2
Missouri,14.46,120.4,105.9,66.8
Butler,14.04,118.3,104.3,70.2
Virginia Tech,14.02,117.3,103.3,68.5
Oklahoma,13.45,120.9,107.4,66.9
Mississippi,13.15,116.6,103.4,65.3
West Virginia,13.07,115.6,102.5,62.9
Wake Forest,12.82,114.9,102.1,69.4
Tulsa,12.62,122.3,109.7,68.4
Akron,12.61,124.5,111.9,71.2
Providence,12.5,121.9,109.4,72.9
Belmont,12.41,118.5,106.1,69.2
Oklahoma St.,12.05,118.8,106.7,73.4
Dayton,11.91,111.7,99.8,67.8
Syracuse,11.88,114.9,103.1,68.1
Northwestern,11.86,119.2,107.3,66.0
George Washington,11.55,121.7,110.1,70.2
Nevada,11.46,118.2,106.8,65.7
California,11.45,115.5,104.0,67.0
McNeese,11.31,118.0,106.7,66.8
George Mason,11.28,117.2,106.0,64.9
Notre Dame,11.28,114.4,103.1,65.2
Stanford,11.0,115.1,104.1,67.7
South Carolina,10.97,115.5,104.5,65.7
Boise St.,10.75,113.2,102.5,66.7
Colorado,10.7,118.7,108.0,69.3
South Florida,10.66,116.2,105.5,72.4
Kansas St.,10.44,116.8,106.4,72.7
Mississippi St.,10.33,114.0,103.7,69.2
Minnesota,10.2,114.1,103.9,63.4
Grand Canyon,10.18,110.7,100.5,68.0
Arizona St.,10.04,118.8,108.8,70.2
Yale,10.02,121.7,111.7,66.1
Murray St.,9.82,119.0,109.2,72.0
Oregon,9.73,115.8,106.1,66.5
Illinois St.,9.51,114.8,105.3,66.6
Memphis,9.16,109.2,100.0,69.3
Florida Atlantic,8.98,114.4,105.4,70.9
Xavier,8.96,114.0,105.0,70.2
Colorado St.,8.86,121.9,113.1,61.9
Miami OH,8.66,116.7,108.1,71.2
Utah Valley,8.58,113.8,105.2,70.4
Pittsburgh,8.21,116.1,107.9,64.4
High Point,8.17,119.9,111.7,69.6
Liberty,7.9,118.8,110.9,64.1
Wyoming,7.83,115.5,107.6,67.1
Georgetown,7.37,115.3,108.0,66.7
Hawaii,7.16,106.7,99.5,68.8
Wichita St.,7.01,114.5,107.5,65.3
Stephen F. Austin,6.75,110.9,104.1,65.7
UC San Diego,6.53,115.7,109.2,67.0
San Francisco,6.49,113.9,107.4,65.4
DePaul,6.26,108.9,102.6,67.2
Northern Iowa,5.93,105.3,99.4,62.1
Hofstra,5.86,115.1,109.2,65.7
Oakland,5.77,118.8,113.0,71.5
Sam Houston St.,5.61,113.3,107.6,71.2
Troy,5.4,114.8,109.4,66.7
Florida St.,5.32,115.1,109.7,72.7
Rhode Island,5.21,109.7,104.5,65.7
Maryland,5.19,111.5,106.3,67.7
Richmond,5.11,113.8,108.7,68.5
Utah,4.84,116.6,111.7,69.0
Pacific,4.77,113.2,108.5,65.1
Penn St.,4.61,116.2,111.6,67.1
UNC Wilmington,4.56,112.4,107.8,64.9
UAB,4.47,113.0,108.5,69.6
Marquette,4.28,111.1,106.9,69.8
Bowling Green,4.25,112.1,107.8,68.1
New Mexico St.,4.18,113.4,109.2,66.7
Winthrop,4.16,115.0,110.9,68.5
Seattle,3.93,104.8,100.8,68.5
UC Irvine,3.91,105.4,101.5,67.9
Georgia Tech,3.84,109.3,105.4,70.8
Marist,3.33,103.4,100.1,67.0
East Tennessee St.,3.3,112.4,109.1,66.3
Wright St.,3.26,113.2,109.9,65.9
Middle Tennessee,3.24,109.8,106.6,65.3
Davidson,3.2,110.6,107.4,64.4
Bradley,3.1,111.6,108.5,68.2
North Texas,3.09,103.8,100.7,64.8
Southern Illinois,3.07,107.0,104.0,70.2
St. Thomas,3.06,112.9,109.9,68.7
UNLV,2.82,111.8,109.0,70.9
Duquesne,2.81,112.5,109.7,71.1
Cal Baptist,2.74,109.5,106.8,65.4
Fresno St.,2.47,106.6,104.1,67.8
Mercer,2.43,114.9,112.4,70.0
North Dakota St.,2.31,111.3,109.0,66.7
William & Mary,2.01,109.4,107.4,74.2
UT Arlington,1.72,105.1,103.4,65.7
St. Bonaventure,1.71,114.0,112.3,66.8
Kent St.,1.65,114.7,113.0,72.2
Temple,1.63,112.9,111.3,66.3
Washington St.,1.62,112.7,111.1,67.2
Boston College,1.21,104.4,103.2,65.7
Loyola Marymount,1.14,105.3,104.2,67.8
Elon,1.02,117.2,116.2,67.8
Rutgers,1.0,110.2,109.2,65.7
Lipscomb,0.75,109.5,108.8,70.7
UC Santa Barbara,0.74,115.5,114.8,64.3
Portland St.,0.69,106.4,105.7,68.9
Arkansas St.,0.65,112.2,111.6,73.2
Montana St.,0.61,110.6,110.0,65.8
Kennesaw St.,0.48,110.4,110.0,73.5
Toledo,0.47,114.7,114.3,69.0
Illinois Chicago,0.39,108.3,107.9,66.6
Valparaiso,0.04,106.8,106.7,65.9
UC Davis,-0.12,111.2,111.3,69.0
Furman,-0.13,108.5,108.6,67.0
Columbia,-0.21,110.2,110.5,67.8
Western Kentucky,-0.26,109.0,109.3,70.3
Harvard,-0.42,110.4,110.8,63.9
Queens,-0.75,117.2,118.0,69.2
Towson,-0.84,105.4,106.2,63.5
Northern Kentucky,-0.86,110.2,111.1,70.2
Northern Colorado,-0.9,112.1,113.0,68.8
Drake,-0.97,109.7,110.6,66.3
Texas A&M Corpus Chris,-1.16,103.5,104.6,66.6
Quinnipiac,-1.18,107.0,108.2,70.3
Tarleton St.,-1.23,109.7,111.0,71.3
Buffalo,-1.28,115.1,116.4,66.7
Marshall,-1.39,110.6,112.0,69.9
Charleston,-1.52,109.9,111.4,68.0
Austin Peay,-1.52,105.4,106.9,69.4
Charlotte,-1.57,112.9,114.5,63.5
FIU,-1.81,109.1,110.9,71.8
Montana,-1.84,108.8,110.6,70.2
Campbell,-1.87,111.1,113.0,70.4
Saint Joseph's,-1.92,105.7,107.6,67.6
Massachusetts,-2.01,106.6,108.6,72.1
Siena,-2.06,106.7,108.8,64.8
Penn,-2.07,111.1,113.2,69.8
South Dakota St.,-2.09,110.4,112.5,67.8
Eastern Michigan,-2.28,106.6,108.9,65.9
Tennessee Martin,-2.44,105.7,108.1,65.0
Colgate,-2.49,111.4,113.9,66.7
Idaho,-2.5,110.2,112.7,67.0
Weber St.,-2.61,109.6,112.2,69.8
Tulane,-2.65,109.3,112.0,66.1
Indiana St.,-2.75,108.2,110.9,68.9
Portland,-2.82,106.8,109.6,69.5
