TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.47,125.1,87.6,73.6
Iowa St.,33.03,123.4,90.3,70.2
Gonzaga,32.92,124.3,91.4,71.9
Arizona,32.66,124.6,92.0,72.2
Duke,32.54,123.4,90.9,69.0
Purdue,29.89,126.9,97.0,65.7
Connecticut,29.5,120.8,91.3,66.2
BYU,28.31,124.0,95.7,70.7
Houston,28.2,119.8,91.6,64.1
Vanderbilt,27.44,123.5,96.0,71.9
Michigan St.,26.97,118.3,91.4,66.9
Illinois,26.56,125.5,99.0,68.6
Florida,26.2,119.7,93.5,71.5
Louisville,25.47,125.1,99.6,71.8
Tennessee,25.21,119.3,94.1,67.9
Kansas,24.76,116.6,91.9,67.5
Alabama,24.57,126.2,101.7,74.7
St. John's,24.0,119.9,95.9,71.8
Kentucky,22.89,119.0,96.1,69.7
Iowa,22.37,119.4,97.1,64.1
North Carolina,22.03,119.0,96.9,68.4
Nebraska,22.01,119.7,97.6,69.8
Georgia,21.68,121.2,99.5,75.3
Virginia,21.49,122.4,101.0,67.9
Arkansas,21.22,120.1,98.9,71.7
Indiana,21.03,117.4,96.3,69.6
Texas Tech,20.73,122.0,101.3,67.8
N.C. State,20.63,121.3,100.7,70.8
Villanova,20.54,119.7,99.2,64.4
Auburn,19.98,122.5,102.5,69.2
Baylor,19.87,123.6,103.8,71.0
UCLA,19.74,120.2,100.5,66.1
Clemson,19.38,118.0,98.7,65.7
Saint Mary's,19.35,115.7,96.3,67.9
Saint Louis,18.63,116.7,98.0,73.5
Miami FL,18.61,116.8,98.2,71.2
LSU,18.52,119.2,100.7,69.3
USC,18.39,118.8,100.4,71.6
Ohio St.,18.03,118.8,100.7,70.0
Utah St.,17.72,117.4,99.7,69.8
Team,,,,
VCU,17.0,116.3,99.3,70.6
SMU,16.85,118.4,101.5,70.4
Wisconsin,16.82,117.3,100.5,70.9
Seton Hall,16.79,111.1,94.3,66.8
Texas,16.73,119.3,102.6,69.1
Boise St.,16.59,113.1,96.5,67.9
San Diego St.,16.2,116.8,100.6,69.3
Creighton,15.81,116.8,101.0,66.5
UCF,15.59,119.0,103.4,69.9
Oklahoma,15.34,119.8,104.5,67.9
Missouri,15.26,119.7,104.4,68.9
Washington,15.25,115.2,99.9,69.1
Texas A&M,15.07,116.6,101.5,72.3
Wake Forest,14.96,114.5,99.5,71.0
Butler,14.85,118.0,103.2,70.7
Notre Dame,14.29,115.3,101.0,66.4
Northwestern,13.95,118.1,104.2,68.2
Mississippi,13.85,114.7,100.8,66.5
Dayton,13.84,112.8,99.0,70.0
Oklahoma St.,13.67,116.4,102.8,74.8
Akron,13.55,122.8,109.2,72.9
Virginia Tech,13.53,115.5,102.0,70.0
Colorado St.,13.36,121.7,108.3,63.6
TCU,13.32,110.3,97.0,68.4
Colorado,12.9,119.0,106.1,70.0
Arizona St.,12.55,116.1,103.5,70.3
Kansas St.,12.54,116.9,104.4,73.2
Belmont,12.46,115.1,102.7,71.5
George Mason,12.44,112.4,99.9,66.4
McNeese,12.37,113.5,101.2,68.2
Santa Clara,12.27,115.4,103.1,70.1
California,12.05,114.1,102.1,68.7
West Virginia,11.82,111.2,99.4,64.7
Tulsa,11.68,118.7,107.0,68.6
Providence,11.65,118.4,106.7,72.9
Memphis,11.59,110.3,98.7,70.2
Yale,11.33,121.3,110.0,66.6
New Mexico,11.29,112.2,100.9,70.3
Oregon,11.11,113.9,102.8,69.4
Cincinnati,11.09,104.1,93.0,71.2
Team,,,,
