TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Kentucky,29.32,121.2,91.8,73.4
Houston,28.94,117.9,89.0,67.9
Illinois,28.71,123.6,94.9,74.6
Duke,28.45,121.8,93.4,70.2
Connecticut,28.03,122.6,94.6,69.4
Florida,28.03,121.9,93.9,75.2
Purdue,27.31,125.3,98.0,69.1
Gonzaga,27.26,121.3,94.0,73.8
Iowa St.,26.88,118.0,91.1,72.7
Michigan,25.9,119.8,93.9,74.1
Arizona,25.41,121.3,95.9,74.7
Louisville,25.13,122.5,97.4,74.6
Tennessee,24.69,116.2,91.5,69.8
Texas Tech,24.14,121.1,96.9,70.4
Vanderbilt,24.05,122.2,98.1,73.6
BYU,23.7,121.2,97.5,71.5
Alabama,22.82,120.3,97.4,77.3
Wisconsin,22.56,119.7,97.2,71.3
Baylor,22.41,118.5,96.1,71.1
St. John's,22.33,118.8,96.4,75.5
Indiana,22.23,119.5,97.3,71.1
USC,22.03,117.9,95.9,75.2
North Carolina,21.64,119.2,97.6,73.7
Clemson,21.58,117.4,95.8,69.6
N.C. State,20.94,118.0,97.1,71.5
Mississippi,20.84,116.2,95.3,71.4
Arkansas,20.72,116.7,95.9,73.4
Kansas,20.71,116.2,95.5,71.0
UCLA,20.14,116.7,96.5,68.1
San Diego St.,20.14,113.2,93.1,70.2
Georgia,20.1,117.5,97.4,73.9
Michigan St.,19.43,114.6,95.2,70.3
Mississippi St.,18.98,117.8,98.8,72.3
Ohio St.,18.95,120.6,101.6,72.9
Missouri,18.51,119.2,100.7,72.8
Auburn,18.26,117.3,99.1,71.4
Texas,17.99,114.8,96.8,71.8
Utah St.,17.55,117.5,100.0,72.1
Iowa,17.36,117.1,99.8,66.7
Northwestern,17.3,113.8,96.6,69.6
Team,,,,
LSU,17.27,115.4,98.2,71.6
Nebraska,17.17,115.9,98.8,72.7
Cincinnati,17.16,110.2,93.0,72.9
Saint Mary's,17.1,114.3,97.2,67.2
Creighton,16.73,117.8,101.1,71.3
Boise St.,16.46,116.6,100.2,71.4
Texas A&M,16.09,114.7,98.6,73.9
Villanova,15.82,114.0,98.2,70.4
Washington,15.82,114.9,99.1,71.7
SMU,15.75,115.1,99.3,72.3
Oklahoma St.,15.48,113.4,97.9,75.6
Maryland,15.02,110.6,95.6,70.4
Oregon,14.93,110.3,95.4,71.9
Virginia,14.83,115.5,100.7,68.6
Memphis,14.74,112.0,97.3,74.5
Kansas St.,14.7,114.1,99.4,73.4
Oklahoma,14.17,114.5,100.3,72.1
Miami FL,14.15,113.7,99.5,73.1
Syracuse,14.15,113.9,99.8,72.6
Dayton,13.98,112.8,98.8,68.3
VCU,13.95,110.7,96.8,75.6
Colorado St.,13.9,117.3,103.4,69.7
Marquette,13.69,112.5,98.8,74.1
Minnesota,13.6,113.2,99.6,70.3
Pittsburgh,13.42,112.1,98.7,69.7
Wake Forest,13.34,112.1,98.7,74.1
Saint Louis,13.34,113.6,100.2,75.5
Virginia Tech,13.28,114.7,101.4,72.7
Butler,12.56,112.5,100.0,74.3
Providence,12.4,114.4,102.0,73.6
Notre Dame,12.37,113.2,100.8,70.3
Georgetown,12.29,110.8,98.5,71.8
