TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Duke,30.83,124.4,93.6,70.2
Gonzaga,29.82,122.3,92.5,72.9
Houston,29.43,119.1,89.6,66.4
Purdue,28.7,128.3,99.6,67.6
Arizona,27.4,121.8,94.4,72.0
Iowa St.,26.93,119.5,92.5,71.4
Illinois,26.81,123.3,96.5,72.9
Florida,26.78,120.1,93.3,75.0
Connecticut,26.14,122.9,96.7,68.5
Louisville,25.72,125.8,100.1,73.9
Kentucky,25.53,121.3,95.8,72.4
Tennessee,24.63,118.0,93.4,69.3
Michigan,24.48,117.3,92.8,73.2
Vanderbilt,24.35,123.8,99.4,72.0
Texas Tech,23.85,121.7,97.9,68.3
Wisconsin,23.82,122.5,98.7,69.9
BYU,23.77,123.4,99.6,70.4
Alabama,23.24,122.2,99.0,75.6
St. John's,22.95,119.4,96.4,74.8
USC,22.61,119.5,96.9,73.7
Michigan St.,22.61,116.6,94.0,69.3
N.C. State,21.62,120.6,98.9,70.8
Indiana,21.45,120.0,98.6,69.3
Auburn,20.95,120.1,99.1,71.0
Baylor,20.84,119.9,99.1,70.7
Saint Mary's,20.59,117.4,96.8,66.8
Clemson,20.53,119.3,98.8,66.9
UCLA,20.32,116.0,95.7,66.9
North Carolina,20.08,117.8,97.7,73.1
Kansas,19.82,115.6,95.7,69.4
Iowa,19.12,119.6,100.5,66.2
Georgia,18.97,118.1,99.2,74.8
Missouri,18.93,121.2,102.3,71.3
Mississippi,18.81,118.3,99.5,67.8
Ohio St.,18.24,118.9,100.6,70.5
Texas,17.79,115.1,97.3,69.9
Villanova,17.74,117.4,99.7,67.7
Virginia,17.64,119.0,101.4,68.2
San Diego St.,17.58,114.7,97.1,69.7
LSU,17.51,118.6,101.1,71.3
Team,,,,
Cincinnati,17.42,108.5,91.1,74.0
Nebraska,17.21,119.5,102.3,71.4
Arkansas,16.86,116.3,99.5,72.0
Utah St.,16.76,117.3,100.5,70.5
Mississippi St.,16.7,116.8,100.1,72.0
Northwestern,16.65,116.1,99.4,68.2
SMU,15.8,117.8,102.0,72.5
Creighton,15.24,117.1,101.9,69.2
Wake Forest,15.17,113.8,98.7,73.5
Washington,14.88,115.9,101.0,69.5
Colorado St.,14.83,120.4,105.6,67.6
George Washington,14.71,116.0,101.3,73.0
Oklahoma St.,14.69,114.6,100.0,75.7
Syracuse,14.51,114.8,100.2,70.7
Oregon,14.41,112.6,98.1,70.9
VCU,14.08,112.5,98.4,74.2
Saint Louis,14.07,113.8,99.7,74.6
West Virginia,13.99,111.2,97.2,66.0
Virginia Tech,13.97,116.3,102.3,71.5
Boise St.,13.92,112.6,98.7,69.1
Miami FL,13.9,113.6,99.7,72.5
Butler,13.63,115.2,101.6,72.9
Oklahoma,13.49,119.6,106.1,70.3
Dayton,13.41,112.6,99.2,69.2
Maryland,13.4,113.2,99.8,70.3
Kansas St.,12.65,116.0,103.3,73.7
Marquette,12.53,112.2,99.7,73.5
Florida St.,12.46,113.4,101.0,73.5
Georgetown,12.33,112.5,100.1,70.8
Providence,12.33,117.0,104.7,73.9
Santa Clara,12.28,115.1,102.9,70.7
Texas A&M,12.2,114.3,102.1,72.1
Notre Dame,12.16,113.7,101.6,68.0
Pittsburgh,12.08,111.6,99.5,67.9
UCF,11.91,116.2,104.3,72.7
Memphis,11.38,112.3,100.9,73.8
South Florida,10.99,116.3,105.3,74.9
TCU,10.68,109.8,99.2,70.2
Akron,10.66,114.8,104.1,73.4
Stanford,10.57,111.0,100.4,72.8
Team,,,,
Yale,10.49,117.4,107.0,69.6
San Francisco,10.4,112.5,102.1,69.3
George Mason,10.38,109.6,99.2,68.1
Liberty,10.34,116.0,105.6,67.5
California,10.23,113.5,103.2,70.9
High Point,9.63,115.1,105.5,71.2
Arizona St.,9.46,110.1,100.6,71.0
South Carolina,9.44,112.5,103.0,69.2
Seton Hall,9.41,107.7,98.3,66.9
Colorado,9.39,115.2,105.9,71.0
Penn St.,9.24,115.1,105.9,69.0
Wichita St.,8.41,112.0,103.6,69.9
Hawaii,8.08,106.4,98.3,71.5
Minnesota,7.99,109.7,101.7,66.5
Georgia Tech,7.97,104.3,96.3,72.5
Rutgers,7.88,110.2,102.3,69.8
Northern Iowa,7.74,108.2,100.5,66.5
McNeese,7.69,111.3,103.6,69.5
Grand Canyon,7.38,110.8,103.4,71.7
New Mexico,7.05,108.0,100.9,70.0
Rhode Island,6.85,111.7,104.8,69.7
UNLV,6.81,113.7,106.9,73.3
North Texas,6.59,106.3,99.7,67.4
Xavier,6.5,109.6,103.1,72.5
Richmond,6.39,111.7,105.3,69.2
Boston College,6.32,106.0,99.6,68.5
Utah,6.17,112.6,106.4,71.1
Loyola Marymount,6.17,107.7,101.5,68.0
UAB,6.15,111.0,104.8,74.5
Belmont,5.87,107.6,101.8,74.2
Murray St.,5.75,113.0,107.2,73.7
Tulsa,5.6,112.6,107.0,70.1
DePaul,5.52,107.3,101.8,71.5
Duquesne,5.24,109.8,104.5,72.3
Nevada,5.01,111.1,106.1,68.8
UNC Wilmington,4.92,112.1,107.2,67.4
Winthrop,4.36,111.8,107.4,73.7
St. Bonaventure,4.2,111.3,107.1,67.6
Miami OH,4.1,109.5,105.4,72.0
Seattle,3.94,107.5,103.6,70.9
Team,,,,
Troy,3.88,110.0,106.1,70.7
Davidson,3.76,109.5,105.7,69.4
Temple,3.52,112.0,108.5,70.2
Kent St.,3.3,113.1,109.8,72.8
Utah Valley,3.09,108.9,105.8,71.4
UC Santa Barbara,2.74,112.8,110.1,68.7
UC San Diego,2.59,108.5,105.9,70.3
New Mexico St.,2.54,107.7,105.2,68.5
Florida Atlantic,2.26,111.6,109.3,71.0
Illinois St.,2.07,109.4,107.4,68.4
Southern Illinois,1.92,109.3,107.4,73.2
Bradley,1.79,106.7,104.9,69.1
UC Irvine,1.75,103.1,101.4,72.2
Wyoming,1.74,106.3,104.5,71.2
Oregon St.,1.57,110.8,109.2,67.3
Towson,1.46,105.2,103.7,66.0
Drake,1.17,106.3,105.2,68.5
Illinois Chicago,1.15,106.1,105.0,70.7
Bowling Green,1.05,105.5,104.4,73.1
Stephen F. Austin,0.98,107.2,106.2,69.5
Montana,0.7,110.9,110.2,71.8
Cal Baptist,0.56,106.1,105.5,69.7
Western Kentucky,0.38,107.5,107.1,73.8
