TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Purdue,29.65,125.1,95.5,69.0
Houston,29.57,118.6,89.0,67.8
Kentucky,28.82,119.6,90.8,73.4
Florida,27.94,121.1,93.1,74.9
Illinois,27.8,121.4,93.6,74.5
Duke,27.65,120.8,93.1,69.8
Connecticut,27.35,120.8,93.5,69.0
Gonzaga,26.86,120.9,94.0,74.0
Michigan,25.71,118.6,92.8,74.3
Arizona,25.39,119.8,94.4,75.6
Louisville,24.79,120.9,96.1,74.7
Iowa St.,24.49,114.1,89.6,71.8
Texas Tech,24.47,118.9,94.5,70.7
St. John's,23.89,117.2,93.3,74.7
Tennessee,23.73,114.6,90.9,69.6
Vanderbilt,23.27,118.0,94.7,73.9
BYU,23.05,120.2,97.2,71.4
Wisconsin,22.68,118.4,95.7,71.5
Kansas,22.49,115.2,92.8,71.6
UCLA,22.07,116.2,94.2,69.7
Baylor,22.02,118.0,96.0,71.1
Mississippi,21.85,115.8,94.0,71.0
USC,21.61,115.9,94.3,74.2
Alabama,21.13,117.2,96.1,76.7
San Diego St.,21.0,112.2,91.2,71.3
Arkansas,20.93,116.6,95.6,74.4
Clemson,20.78,115.7,94.9,69.9
Mississippi St.,20.72,116.4,95.7,71.9
Missouri,20.33,118.3,97.9,72.1
North Carolina,19.82,116.4,96.6,74.5
N.C. State,19.67,116.3,96.7,71.5
Cincinnati,19.56,111.2,91.6,72.4
Indiana,19.45,115.8,96.4,70.8
Texas A&M,19.44,115.2,95.8,74.7
Michigan St.,19.38,114.3,95.0,71.2
Georgia,19.34,115.0,95.6,72.9
Ohio St.,18.43,119.2,100.8,74.2
Maryland,18.25,112.3,94.0,70.9
Iowa,17.68,116.5,98.8,66.7
Utah St.,17.5,116.9,99.4,72.2
Team,,,,
Auburn,17.23,115.4,98.2,71.9
Washington,17.19,115.2,98.0,72.1
SMU,17.03,116.4,99.4,73.0
Texas,16.89,112.7,95.9,72.3
Creighton,16.73,116.8,100.1,71.5
Oregon,16.66,111.1,94.4,73.1
Marquette,16.43,111.7,95.3,73.8
Saint Mary's,16.41,112.7,96.3,67.1
Dayton,16.21,112.4,96.2,69.3
Nebraska,16.09,114.4,98.3,72.3
LSU,15.9,113.9,98.0,71.9
Villanova,15.46,111.5,96.1,71.1
Virginia,15.34,114.2,98.9,69.8
Memphis,14.96,111.9,96.9,74.7
Boise St.,14.81,113.4,98.5,70.9
Oklahoma,14.67,114.5,99.8,72.4
Kansas St.,14.37,112.3,98.0,73.8
Wake Forest,14.14,112.6,98.5,73.3
Northwestern,13.89,110.5,96.6,70.1
VCU,13.82,110.1,96.3,75.6
Syracuse,13.37,113.3,99.9,72.6
Pittsburgh,13.37,112.1,98.7,69.9
Providence,13.28,112.9,99.6,72.5
Saint Louis,13.04,111.8,98.7,73.3
Colorado St.,12.78,114.0,101.2,70.7
Butler,12.42,111.5,99.1,72.6
Virginia Tech,12.28,112.4,100.1,71.7
Minnesota,12.02,111.5,99.5,70.5
West Virginia,11.77,110.6,98.8,67.4
Oklahoma St.,11.63,110.8,99.1,76.9
Xavier,11.54,110.2,98.6,74.2
Notre Dame,11.34,111.2,99.9,69.9
UCF,11.18,110.9,99.8,74.4
Miami FL,11.05,110.9,99.8,72.5
Arizona St.,11.0,110.1,99.1,72.9
Nevada,10.95,109.1,98.1,69.3
Grand Canyon,10.74,110.8,100.1,73.6
DePaul,10.71,110.5,99.8,71.9
George Washington,10.66,111.1,100.5,71.7
Rutgers,10.55,107.6,97.1,71.9
Team,,,,
Utah,10.51,111.0,100.5,72.4
Seton Hall,10.17,106.9,96.7,69.0
California,10.08,109.6,99.5,72.6
George Mason,10.07,107.5,97.4,69.1
High Point,9.7,113.3,103.6,72.1
San Francisco,9.49,109.8,100.4,72.4
Akron,9.25,111.2,102.0,73.7
Georgetown,9.05,109.2,100.1,72.3
Florida St.,8.96,110.9,102.0,73.4
South Carolina,8.76,110.0,101.2,70.7
North Texas,8.52,106.5,98.0,70.2
TCU,8.34,107.6,99.3,72.3
Colorado,8.23,109.3,101.1,71.7
Stanford,8.19,108.5,100.3,72.2
Georgia Tech,8.11,106.6,98.5,70.6
UAB,7.85,111.1,103.2,74.9
South Florida,7.75,108.6,100.8,74.4
New Mexico,7.64,105.4,97.8,72.8
Boston College,7.33,108.1,100.8,71.0
Liberty,7.16,109.5,102.3,70.1
McNeese,7.07,108.0,100.9,71.5
Yale,7.07,109.4,102.3,71.8
Hawaii,6.78,104.1,97.3,71.6
Penn St.,6.68,107.3,100.6,73.0
Belmont,6.19,108.6,102.4,73.5
Santa Clara,6.11,109.2,103.1,73.5
Rhode Island,6.04,107.5,101.5,73.6
Duquesne,5.67,106.0,100.3,70.9
Tulane,5.66,110.7,105.0,71.3
Loyola Chicago,5.59,109.3,103.7,71.8
Utah Valley,5.14,105.4,100.2,72.5
St. Bonaventure,4.77,106.3,101.6,69.5
UC Irvine,4.55,103.9,99.4,73.0
Saint Joseph's,4.39,106.5,102.1,71.7
Bradley,4.39,106.1,101.8,70.3
Northern Iowa,4.24,107.2,103.0,70.9
Troy,4.11,107.0,102.9,72.6
Chattanooga,3.79,109.9,106.1,71.8
Richmond,3.77,107.1,103.3,69.9
Wichita St.,3.5,106.6,103.2,72.2
Team,,,,
UNC Wilmington,3.48,109.2,105.7,70.7
Illinois St.,3.43,109.0,105.5,70.5
Miami OH,3.22,107.2,104.0,73.4
Drake,3.01,107.0,103.9,71.4
Seattle,2.93,103.3,100.4,72.6
Illinois Chicago,2.5,104.8,102.3,73.7
UC Santa Barbara,2.33,107.1,104.8,70.7
Murray St.,2.18,106.1,103.9,72.6
Temple,2.14,107.4,105.3,71.3
UNLV,2.07,107.3,105.2,73.3
Southern Illinois,1.95,105.4,103.4,73.2
Loyola Marymount,1.73,103.9,102.2,71.0
Florida Atlantic,1.72,106.7,105.0,72.8
Charleston,1.64,107.1,105.4,73.2
Towson,1.56,105.2,103.7,68.4
Arkansas St.,1.43,105.8,104.4,73.1
Kent St.,1.33,107.6,106.2,72.4
Tulsa,1.25,106.4,105.2,72.0
East Tennessee St.,1.05,106.0,104.9,70.7
Bowling Green,0.89,103.3,102.4,73.0
Kennesaw St.,0.89,106.6,105.7,74.8
New Mexico St.,0.77,103.6,102.8,70.4
Oregon St.,0.74,107.0,106.2,69.1
James Madison,0.43,106.9,106.5,69.9
Hofstra,0.32,103.4,103.0,70.0
UTSA,0.31,105.5,105.2,74.0
UC San Diego,0.13,106.6,106.5,71.5
Winthrop,0.13,106.0,105.9,74.2
Davidson,0.0,105.5,105.5,70.8
Little Rock,-0.12,103.7,103.9,72.1
San Jose St.,-0.34,105.1,105.5,70.7
Radford,-0.42,108.4,108.8,69.5
Washington St.,-0.44,106.2,106.7,74.0
Navy,-0.49,104.3,104.8,71.0
Wyoming,-0.49,103.7,104.2,69.7
Jacksonville St.,-0.54,102.6,103.2,70.0
East Carolina,-0.61,102.6,103.2,72.6
UTEP,-0.77,101.1,101.9,73.0
Middle Tennessee,-0.88,103.7,104.5,72.3
CSUN,-1.01,102.9,103.9,75.6
Team,,,,
Harvard,-1.23,103.5,104.7,71.0
Charlotte,-1.34,107.7,109.0,69.0
Furman,-1.44,106.1,107.6,71.7
Ohio,-1.56,106.0,107.6,73.8
South Dakota St.,-1.64,106.0,107.6,72.5
Western Kentucky,-1.67,102.5,104.2,75.2
Brown,-1.82,101.8,103.6,71.4
Rice,-2.09,105.3,107.3,71.2
South Alabama,-2.1,103.4,105.5,68.6
Pacific,-2.12,105.7,107.8,71.4
Montana,-2.19,105.2,107.4,71.3
Marshall,-2.2,102.3,104.5,74.1
Portland St.,-2.21,101.9,104.1,74.9
Missouri St.,-2.43,101.9,104.4,69.7
San Diego,-2.45,104.6,107.1,74.6
Southern,-2.48,102.4,104.9,74.4
St. Thomas,-2.59,105.6,108.2,71.2
La Salle,-2.59,103.6,106.2,70.2
Youngstown St.,-2.7,102.5,105.2,72.1
Abilene Christian,-2.78,99.5,102.3,73.6
UT Arlington,-2.79,103.5,106.3,72.8
