TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.55,124.8,87.2,73.2
Iowa St.,33.22,123.8,90.5,69.8
Gonzaga,32.99,124.8,91.8,71.1
Duke,32.54,123.5,91.0,67.6
Arizona,32.37,124.5,92.1,71.6
Purdue,29.9,126.9,97.0,65.5
Connecticut,28.74,121.0,92.3,65.8
Houston,28.19,119.5,91.3,63.9
BYU,28.04,123.9,95.8,69.5
Louisville,27.72,126.6,98.9,71.8
Vanderbilt,27.41,125.4,97.9,71.4
Michigan St.,26.54,117.9,91.3,66.5
Florida,26.37,119.5,93.1,71.4
Illinois,26.31,125.5,99.2,68.4
Alabama,24.86,125.3,100.5,74.4
St. John's,24.34,120.2,95.9,71.6
Kansas,23.95,116.4,92.5,67.1
Tennessee,23.1,118.7,95.6,67.8
Kentucky,22.75,118.7,96.0,69.5
Nebraska,21.95,119.6,97.6,69.4
Georgia,21.78,120.5,98.7,74.8
Iowa,21.55,119.0,97.5,64.0
Virginia,21.53,122.4,100.9,67.8
Texas Tech,21.4,120.5,99.1,67.4
Arkansas,21.37,120.3,99.0,70.8
Indiana,21.11,117.3,96.2,69.2
North Carolina,21.08,118.4,97.3,68.8
N.C. State,20.17,120.5,100.4,70.6
Auburn,20.09,122.4,102.3,69.1
Clemson,19.81,119.1,99.2,65.3
UCLA,19.73,118.7,98.9,65.3
Saint Mary's,19.43,116.1,96.7,66.4
Villanova,19.17,119.7,100.5,64.9
LSU,19.15,118.8,99.7,69.6
Baylor,19.12,122.8,103.7,70.7
USC,18.96,120.1,101.1,71.3
Miami FL,18.57,116.0,97.4,70.7
Wisconsin,18.26,118.5,100.2,71.1
Ohio St.,17.87,118.5,100.7,69.9
Utah St.,17.57,117.5,99.9,69.3
Team,,,,
Saint Louis,17.35,115.9,98.5,72.7
SMU,16.81,118.2,101.4,70.3
VCU,16.52,114.0,97.5,70.9
Boise St.,16.37,113.5,97.2,67.4
San Diego St.,16.21,116.8,100.6,69.2
Wake Forest,16.12,115.6,99.4,70.6
Washington,16.04,116.7,100.6,68.1
Oklahoma,16.01,119.9,103.9,67.6
Texas,15.97,119.3,103.3,68.6
Seton Hall,15.94,111.1,95.2,66.6
Butler,15.3,118.5,103.2,70.2
UCF,15.07,119.2,104.1,69.8
Missouri,15.03,119.8,104.8,68.6
Texas A&M,14.8,115.7,100.9,71.5
Oklahoma St.,14.63,116.6,102.0,74.4
TCU,14.43,111.2,96.8,69.1
Mississippi,14.16,114.0,99.8,66.1
Northwestern,14.06,117.6,103.5,67.7
Notre Dame,13.96,114.9,101.0,66.1
Colorado,13.38,118.8,105.4,69.7
Colorado St.,13.38,121.9,108.5,63.4
Virginia Tech,13.13,115.3,102.2,69.7
Arizona St.,12.96,115.3,102.3,69.6
Akron,12.87,122.1,109.3,72.4
Santa Clara,12.78,116.5,103.7,69.9
Dayton,12.57,112.2,99.7,69.4
George Mason,12.56,112.4,99.8,66.1
Providence,12.51,119.1,106.6,72.6
West Virginia,12.27,111.1,98.8,64.8
McNeese,12.24,112.1,99.9,68.2
Kansas St.,12.24,116.5,104.3,73.0
Creighton,11.83,115.1,103.3,65.9
Tulsa,11.77,118.0,106.3,68.2
Memphis,11.74,112.0,100.3,69.6
Syracuse,11.66,111.4,99.8,68.1
California,11.55,113.8,102.3,68.6
New Mexico,11.12,112.8,101.7,70.1
Yale,11.02,120.8,109.8,66.4
Belmont,10.96,113.9,102.9,71.1
Mississippi St.,10.64,113.1,102.5,69.5
Team,,,,
George Washington,10.58,117.3,106.7,71.0
Utah Valley,10.5,109.4,98.9,70.6
Cincinnati,10.48,103.8,93.3,71.2
Oregon,10.47,113.9,103.4,68.6
Xavier,10.27,112.4,102.1,70.0
South Florida,9.45,112.4,102.9,72.9
High Point,9.39,117.8,108.4,70.7
UC San Diego,9.22,114.8,105.6,69.8
South Carolina,8.86,111.7,102.8,67.0
Nevada,8.72,113.3,104.5,66.8
Stanford,8.57,112.4,103.8,70.8
Northern Iowa,8.44,105.8,97.4,64.3
Grand Canyon,7.94,108.3,100.4,68.1
