TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.99,125.1,89.1,74.3
Arizona,35.35,125.8,90.4,72.0
Purdue,31.7,129.1,97.4,65.9
Iowa St.,31.51,123.0,91.5,68.5
Vanderbilt,30.68,125.6,94.9,71.6
Illinois,30.3,126.8,96.5,67.0
Houston,30.2,121.4,91.2,63.6
Gonzaga,30.12,125.1,95.0,70.7
Duke,29.89,124.1,94.2,68.2
Connecticut,29.69,121.5,91.8,65.8
Florida,29.02,122.4,93.3,70.6
BYU,28.4,125.0,96.6,71.1
Michigan St.,27.9,117.6,89.7,66.3
Virginia,26.03,123.0,97.0,66.2
Nebraska,25.48,121.2,95.7,67.9
Alabama,25.41,128.5,103.1,73.6
Kansas,24.57,120.4,95.8,68.1
St. John's,24.14,121.5,97.3,70.7
Tennessee,23.44,118.6,95.1,67.1
Louisville,23.13,123.6,100.5,70.6
Utah St.,23.04,122.9,99.9,69.1
Iowa,22.87,120.2,97.3,64.4
Texas Tech,22.86,122.5,99.6,67.7
N.C. State,21.83,121.5,99.6,69.3
Villanova,21.7,121.8,100.1,63.4
Clemson,21.18,117.5,96.3,65.5
Georgia,21.13,121.3,100.1,75.2
Kentucky,21.08,119.3,98.2,68.3
Arkansas,20.86,123.9,103.1,72.0
Auburn,20.45,124.8,104.4,67.8
Miami FL,20.35,120.1,99.7,70.0
SMU,20.26,123.5,103.2,69.2
North Carolina,20.22,119.8,99.6,67.2
Saint Mary's,20.08,120.8,100.7,66.1
Indiana,19.88,120.7,100.8,68.3
Saint Louis,19.41,119.1,99.7,72.4
Wisconsin,18.5,119.5,101.0,70.4
Ohio St.,18.5,120.8,102.3,67.8
Baylor,18.3,123.0,104.7,68.6
UCLA,17.5,118.5,101.0,66.2
Texas A&M,17.32,118.2,100.8,72.4
LSU,17.25,120.2,103.0,68.2
Seton Hall,17.08,110.7,93.7,66.5
New Mexico,16.49,114.7,98.2,69.5
Texas,16.36,122.6,106.2,68.7
UCF,16.3,120.2,103.9,69.3
VCU,16.25,118.9,102.6,69.9
USC,16.07,118.3,102.2,70.5
Washington,16.03,117.4,101.3,68.0
Creighton,15.76,118.7,103.0,66.3
Santa Clara,15.63,119.3,103.7,70.2
TCU,15.44,113.5,98.1,67.9
San Diego St.,15.2,114.9,99.7,68.9
Missouri,13.99,119.0,105.1,67.3
Butler,13.7,116.5,102.8,70.6
Northwestern,13.24,118.0,104.8,67.1
George Washington,13.22,120.7,107.5,70.5
Wake Forest,13.13,114.2,101.1,70.3
Oklahoma,13.13,120.4,107.3,66.8
Syracuse,13.05,114.4,101.3,68.2
Cincinnati,13.02,106.6,93.6,69.6
Akron,12.91,122.1,109.2,71.9
Virginia Tech,12.85,115.2,102.3,68.4
Belmont,12.44,117.4,105.0,69.7
Oklahoma St.,12.43,117.2,104.8,74.1
McNeese,12.4,116.5,104.1,67.2
Providence,12.3,120.5,108.2,72.9
West Virginia,12.2,113.9,101.7,63.5
Mississippi,12.18,114.3,102.1,65.7
Dayton,11.86,111.0,99.1,67.8
South Carolina,11.8,115.2,103.4,65.4
Notre Dame,11.72,112.7,101.0,65.2
South Florida,11.71,115.5,103.8,72.8
Colorado,11.17,118.0,106.8,69.8
George Mason,11.1,115.6,104.5,65.3
Kansas St.,11.1,116.2,105.1,73.5
Nevada,11.05,117.3,106.2,65.5
Stanford,11.05,112.9,101.8,67.8
Mississippi St.,10.89,113.7,102.8,69.2
Murray St.,10.69,117.9,107.2,72.3
California,10.5,114.2,103.7,67.2
Boise St.,10.47,111.1,100.6,66.9
Tulsa,10.24,119.5,109.2,68.1
Minnesota,9.85,112.3,102.5,63.6
Memphis,9.73,109.4,99.6,69.6
High Point,9.67,119.0,109.3,70.0
Arizona St.,9.58,115.7,106.2,70.2
Miami OH,9.25,115.4,106.2,71.1
Oregon,8.99,113.9,104.9,67.1
Colorado St.,8.97,120.1,111.1,62.1
Yale,8.95,120.3,111.3,66.4
Illinois St.,8.79,111.1,102.3,66.8
Wyoming,8.77,115.4,106.7,68.1
