TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.14,122.6,87.4,73.2
Purdue,32.6,129.7,97.1,66.7
Duke,32.04,124.8,92.7,69.0
Iowa St.,29.66,122.3,92.6,70.0
Gonzaga,29.13,122.4,93.3,72.4
Connecticut,27.99,122.5,94.5,66.8
Houston,27.95,119.3,91.4,64.7
Louisville,27.9,126.1,98.2,71.7
Arizona,27.87,122.7,94.8,72.3
Vanderbilt,27.47,125.4,97.9,72.5
Kentucky,26.97,122.1,95.1,71.7
BYU,26.41,123.8,97.4,70.4
Alabama,26.34,125.6,99.3,74.8
Tennessee,26.27,121.8,95.5,69.0
Michigan St.,25.82,118.7,92.9,67.1
Florida,25.64,120.3,94.6,73.1
Illinois,24.97,122.2,97.3,70.8
St. John's,24.68,123.0,98.3,72.3
Indiana,22.9,118.9,96.0,69.1
Kansas,22.54,117.1,94.5,68.3
Iowa,21.65,119.6,98.0,64.6
Texas Tech,21.16,119.5,98.4,68.3
Auburn,20.81,122.6,101.8,69.1
LSU,20.61,119.9,99.3,70.9
Baylor,20.43,122.4,102.0,69.9
USC,20.31,120.3,100.0,71.5
Clemson,20.06,119.6,99.6,67.0
Wisconsin,19.89,119.6,99.7,71.4
N.C. State,19.6,122.8,103.2,71.6
Missouri,19.36,121.2,101.9,69.9
North Carolina,19.08,117.8,98.8,71.2
UCLA,18.89,115.7,96.8,66.8
Saint Mary's,18.65,116.3,97.6,67.0
Ohio St.,18.64,118.4,99.7,70.0
Utah St.,18.5,119.0,100.5,70.5
Arkansas,18.41,117.6,99.2,71.6
Georgia,18.12,118.6,100.4,75.4
Virginia,17.59,120.1,102.6,67.4
Wake Forest,17.5,115.9,98.4,71.9
Texas,17.48,119.0,101.6,69.6
Team,,,,
SMU,17.3,117.6,100.3,72.0
Villanova,17.08,118.3,101.2,66.4
Butler,16.82,117.3,100.5,71.9
VCU,16.74,113.5,96.7,71.9
Mississippi,16.73,118.2,101.5,66.8
Miami FL,16.61,114.5,97.9,71.0
Texas A&M,16.24,116.6,100.3,72.4
San Diego St.,15.9,117.0,101.1,69.1
Nebraska,15.76,116.9,101.1,71.4
TCU,15.67,112.0,96.3,69.8
Santa Clara,15.65,117.1,101.4,69.4
Oklahoma St.,15.32,116.1,100.8,75.4
Northwestern,14.86,117.2,102.3,67.7
Kansas St.,14.79,117.6,102.9,73.7
Saint Louis,14.77,113.7,99.0,72.8
Creighton,14.4,116.0,101.6,67.6
Akron,14.22,120.5,106.3,72.4
Washington,14.11,114.4,100.2,68.7
Boise St.,13.92,111.8,97.9,68.2
UCF,13.54,118.6,105.0,70.6
George Mason,13.43,113.3,99.9,66.6
Colorado,13.21,118.4,105.2,69.8
Oklahoma,13.14,119.5,106.4,67.7
George Washington,13.12,119.6,106.5,72.2
Seton Hall,13.04,109.8,96.7,66.5
Dayton,12.93,112.5,99.6,69.1
California,12.73,115.0,102.2,70.1
Colorado St.,12.59,121.1,108.6,64.3
Memphis,12.26,111.6,99.4,70.8
Syracuse,12.12,112.8,100.7,69.9
