TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.0,122.5,87.5,73.4
Purdue,32.23,129.4,97.2,66.2
Duke,32.15,124.9,92.8,69.2
Iowa St.,29.75,122.3,92.6,70.2
Gonzaga,29.12,122.6,93.5,72.3
Houston,27.87,119.4,91.5,64.7
Louisville,27.8,126.0,98.2,71.7
BYU,27.21,124.2,97.0,69.8
Arizona,27.19,122.4,95.2,71.5
Kentucky,26.81,122.1,95.3,72.0
Connecticut,26.51,122.8,96.2,67.3
Alabama,26.48,125.6,99.2,75.0
Illinois,26.37,123.9,97.5,71.0
Tennessee,26.12,121.8,95.7,69.2
Michigan St.,25.83,118.8,92.9,67.2
Florida,25.57,119.8,94.2,73.7
St. John's,24.71,123.1,98.4,72.4
Vanderbilt,24.5,123.6,99.1,72.1
Kansas,22.58,117.1,94.5,68.4
Wisconsin,22.24,122.3,100.0,71.0
Indiana,21.8,118.4,96.7,68.8
Iowa,21.7,119.6,97.9,64.8
Texas Tech,21.07,119.6,98.5,68.5
Saint Mary's,20.93,117.2,96.3,66.6
Auburn,20.86,122.6,101.7,69.2
Baylor,20.58,122.5,102.0,70.0
USC,20.33,120.3,100.0,71.6
Utah St.,20.31,120.5,100.1,70.4
Clemson,19.65,119.6,99.9,66.8
Ohio St.,19.63,119.7,100.1,70.3
N.C. State,19.46,122.8,103.4,71.7
North Carolina,19.34,118.1,98.7,71.3
Missouri,19.33,122.1,102.8,70.4
UCLA,19.02,115.8,96.8,67.0
Arkansas,18.39,117.6,99.2,71.7
Wake Forest,18.09,115.8,97.7,72.0
LSU,18.03,119.6,101.5,71.2
Georgia,18.01,118.3,100.3,74.5
Texas,17.5,119.0,101.5,69.7
Nebraska,17.4,119.0,101.6,71.5
Team,,,,
Villanova,17.33,118.4,101.1,66.6
Mississippi,16.7,118.2,101.5,66.9
SMU,16.61,117.8,101.2,72.4
Virginia,16.59,119.1,102.6,67.9
Washington,15.98,115.8,99.8,69.0
Butler,15.68,116.7,101.0,71.3
San Diego St.,15.66,116.9,101.2,69.3
Miami FL,15.48,113.8,98.3,72.0
Saint Louis,15.48,114.2,98.7,73.3
VCU,15.02,112.4,97.4,72.3
Oklahoma St.,15.0,115.9,100.9,75.7
Northwestern,14.85,117.3,102.4,67.7
Kansas St.,14.71,117.5,102.8,73.8
Santa Clara,14.56,115.3,100.7,69.4
Creighton,14.44,116.0,101.6,67.8
Boise St.,13.81,111.9,98.1,68.3
Florida St.,13.65,113.1,99.4,74.8
TCU,13.61,112.6,99.0,69.5
Akron,13.58,119.8,106.3,72.1
Seton Hall,13.33,110.2,96.9,66.6
Virginia Tech,13.23,114.9,101.7,70.3
George Washington,13.18,119.5,106.3,72.3
Oklahoma,13.12,118.7,105.6,68.9
George Mason,12.84,113.3,100.5,66.5
California,12.74,115.0,102.3,70.3
Texas A&M,12.66,115.3,102.6,72.7
UCF,12.61,118.5,105.9,70.9
Memphis,12.5,111.9,99.4,70.9
Dayton,12.45,112.4,100.0,68.3
Syracuse,12.28,113.1,100.9,70.1
Providence,12.23,116.3,104.0,74.2
Cincinnati,12.03,105.2,93.2,72.3
Notre Dame,11.85,113.3,101.4,66.8
Yale,11.78,120.5,108.7,67.4
West Virginia,11.35,110.3,98.9,65.7
Colorado,11.32,117.8,106.5,69.9
McNeese,11.21,113.2,102.0,67.7
Colorado St.,11.2,121.1,109.9,64.4
Marquette,11.13,112.4,101.3,72.7
Mississippi St.,11.05,114.6,103.6,70.8
Team,,,,
San Francisco,11.02,113.5,102.5,68.4
High Point,10.73,118.0,107.2,70.8
Georgetown,10.46,112.7,102.2,70.6
Tulsa,10.05,115.2,105.2,68.2
Arizona St.,9.71,115.0,105.3,70.3
South Florida,9.63,114.3,104.7,73.8
Oregon,9.57,112.4,102.9,70.1
South Carolina,9.37,114.1,104.7,67.8
Xavier,9.33,111.7,102.4,71.2
Belmont,9.16,110.0,100.8,72.6
Utah Valley,8.93,110.7,101.7,70.9
Northern Iowa,8.89,108.0,99.1,64.8
Maryland,8.6,110.8,102.2,69.3
Wichita St.,8.59,111.7,103.1,68.4
Stanford,8.44,110.7,102.3,71.6
Rhode Island,8.43,112.1,103.7,68.6
UC San Diego,8.27,115.3,107.1,69.7
Pittsburgh,7.94,111.4,103.4,66.0
UAB,7.75,112.8,105.1,71.2
Penn St.,7.56,115.8,108.3,67.6
Liberty,7.44,115.0,107.5,67.1
Georgia Tech,7.42,104.8,97.3,71.9
Grand Canyon,7.29,108.4,101.2,70.1
New Mexico,6.75,109.2,102.5,70.9
Winthrop,6.7,112.9,106.2,71.1
Hawaii,6.48,105.9,99.4,71.0
Richmond,6.07,111.9,105.8,69.1
Minnesota,5.79,109.7,103.9,65.2
Florida Atlantic,5.69,114.8,109.1,68.3
Seattle,5.6,108.2,102.6,69.8
DePaul,5.35,109.0,103.7,70.0
Illinois St.,5.28,110.5,105.3,68.5
Nevada,5.27,110.7,105.5,69.0
North Texas,5.24,105.4,100.2,66.4
UNC Wilmington,5.1,112.6,107.5,66.0
New Mexico St.,4.95,107.1,102.2,67.7
Wyoming,4.76,108.3,103.6,70.4
Murray St.,4.68,113.4,108.7,73.1
St. Bonaventure,4.64,109.7,105.0,67.8
Loyola Marymount,4.62,106.1,101.5,67.4
Team,,,,
Boston College,4.42,104.5,100.1,67.4
Bradley,4.28,109.3,105.0,68.6
Rutgers,3.84,107.9,104.1,67.0
Davidson,3.59,108.7,105.1,67.5
Kent St.,3.58,113.1,109.5,72.5
Utah,3.51,110.6,107.1,70.4
Miami OH,3.48,110.8,107.3,71.8
Troy,3.39,108.2,104.8,70.0
Duquesne,3.34,108.9,105.5,73.1
Columbia,3.18,109.8,106.7,68.5
Bowling Green,3.08,106.0,103.0,71.5
Towson,2.9,106.8,103.9,64.9
East Tennessee St.,2.74,108.6,105.9,68.4
UNLV,2.73,111.8,109.1,74.0
Southern Illinois,2.73,108.7,106.0,71.2
Cal Baptist,2.45,106.7,104.2,68.4
William & Mary,2.36,108.8,106.4,75.4
UC Irvine,2.31,99.4,97.1,71.4
Western Kentucky,2.19,107.1,104.9,74.2
Pacific,1.69,108.3,106.6,67.8
Drake,1.66,107.1,105.4,67.7
Oakland,1.64,113.6,112.0,71.0
UC Santa Barbara,1.46,112.2,110.8,68.0
Fresno St.,1.19,106.8,105.6,70.8
Stephen F. Austin,1.09,107.0,105.9,68.3
Navy,0.58,106.7,106.2,69.1
Wright St.,0.47,107.3,106.8,67.1
Temple,0.22,112.8,112.6,69.1
Marist,-0.19,99.4,99.6,66.7
Northern Colorado,-0.2,108.1,108.3,71.0
Middle Tennessee,-0.23,108.8,109.0,69.2
Tulane,-0.24,112.7,113.0,67.9
North Dakota St.,-0.39,106.2,106.6,69.2
James Madison,-0.51,113.2,113.7,67.3
Florida Gulf Coast,-0.55,109.3,109.9,70.5
Hofstra,-0.64,105.6,106.2,69.4
Furman,-0.75,108.0,108.7,68.0
Sam Houston St.,-0.76,109.5,110.2,71.3
Toledo,-0.77,112.8,113.5,69.4
Portland St.,-0.84,105.9,106.8,72.1
Team,,,,
Washington St.,-0.92,112.9,113.8,69.4
Austin Peay,-0.98,102.8,103.8,70.3
Charleston,-0.99,108.4,109.4,67.7
Lipscomb,-1.26,105.2,106.4,70.1
Colgate,-1.38,108.1,109.5,68.3
Illinois Chicago,-1.41,107.3,108.7,70.0
Saint Joseph's,-1.56,105.6,107.1,71.3
Indiana St.,-1.59,103.9,105.5,72.1
UT Arlington,-1.62,104.0,105.7,69.6
Kennesaw St.,-1.65,109.5,111.1,74.6
Siena,-1.67,107.0,108.6,66.6
UC Davis,-1.71,104.0,105.7,69.4
St. Thomas,-1.74,106.3,108.0,69.7
Arkansas St.,-1.89,106.7,108.6,73.9
Cornell,-1.95,109.8,111.8,73.8
Quinnipiac,-2.0,106.0,108.0,73.1
South Dakota St.,-2.08,104.3,106.4,69.9
Chattanooga,-2.33,110.4,112.8,67.3
Montana,-2.42,108.5,110.9,71.5
Robert Morris,-2.44,107.1,109.6,68.3
New Orleans,-2.45,105.2,107.7,71.3
South Alabama,-2.51,106.5,109.0,65.7
San Jose St.,-2.52,106.8,109.3,65.9
Vermont,-2.56,110.9,113.5,67.4
Mercer,-2.59,108.7,111.3,71.2
Youngstown St.,-2.61,105.2,107.8,70.2
Elon,-2.67,111.7,114.4,68.9
Harvard,-2.68,107.0,109.7,66.8
Marshall,-2.73,106.0,108.8,72.9
UT Rio Grande Valley,-2.78,107.9,110.7,71.3
Iona,-2.86,106.7,109.6,73.6
Tarleton St.,-3.12,106.4,109.5,70.1
Idaho,-3.14,106.7,109.9,68.4
Oregon St.,-3.15,107.5,110.6,65.8
Southern,-3.21,104.4,107.6,72.7
Eastern Michigan,-3.23,104.4,107.6,68.3
Massachusetts,-3.24,103.4,106.7,73.1
Montana St.,-3.33,105.8,109.1,67.7
SIUE,-3.35,102.3,105.7,67.6
Texas St.,-3.35,102.1,105.5,67.4
Team,,,,
Northeastern,-3.36,103.5,106.9,70.2
Queens,-3.44,112.6,116.0,69.3
Louisiana Tech,-3.48,100.6,104.0,66.6
Incarnate Word,-3.58,109.9,113.5,67.6
Charlotte,-3.62,109.8,113.4,64.6
Northern Kentucky,-3.72,105.7,109.4,70.0
Lamar,-4.14,101.4,105.5,68.5
Monmouth,-4.26,103.7,107.9,68.4
Campbell,-4.6,105.3,109.9,71.2
FIU,-4.62,102.9,107.6,71.7
CSUN,-4.89,105.4,110.3,74.3
Southern Miss,-4.91,107.9,112.8,67.6
Milwaukee,-4.96,107.3,112.3,71.0
Penn,-4.97,108.4,113.3,72.2
Rice,-4.99,104.4,109.4,67.4
Old Dominion,-5.07,107.3,112.4,68.5
Tennessee St.,-5.1,103.3,108.4,73.4
Jacksonville St.,-5.19,99.5,104.7,67.1
Delaware,-5.23,106.4,111.7,68.0
UTSA,-5.24,103.7,109.0,69.7
Buffalo,-5.28,108.6,113.9,68.4
Southeast Missouri,-5.53,103.6,109.1,71.8
Wofford,-5.63,107.1,112.7,70.1
Ohio,-5.65,105.9,111.6,70.9
Cal Poly,-5.72,103.3,109.1,77.0
Weber St.,-5.77,106.4,112.2,70.1
Coastal Carolina,-5.88,101.5,107.4,70.9
Bethune Cookman,-5.9,104.6,110.5,68.3
Idaho St.,-6.01,105.1,111.1,65.2
La Salle,-6.1,104.9,111.0,66.3
Norfolk St.,-6.13,100.3,106.4,66.0
UTEP,-6.16,99.6,105.7,67.5
Fordham,-6.16,103.7,109.8,65.7
