TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Duke,29.92,122.8,92.9,71.2
Houston,29.91,118.4,88.5,67.1
Gonzaga,29.57,121.6,92.1,73.0
Kentucky,28.79,122.5,93.7,73.1
Purdue,28.28,126.8,98.5,68.0
Connecticut,28.06,122.9,94.8,69.2
Illinois,27.8,123.1,95.3,73.5
Iowa St.,26.91,118.3,91.4,72.4
Louisville,26.35,124.5,98.1,74.5
Florida,26.11,119.9,93.8,75.5
Arizona,25.82,120.2,94.3,74.0
Vanderbilt,24.97,122.7,97.7,73.3
Tennessee,24.59,116.5,92.0,69.9
Michigan,24.02,116.9,92.9,73.4
Texas Tech,23.86,120.9,97.0,69.1
Indiana,23.45,121.1,97.7,70.8
Wisconsin,23.39,120.0,96.6,70.8
BYU,23.3,122.4,99.1,69.7
USC,22.72,118.9,96.2,74.5
Clemson,22.16,118.7,96.5,67.9
N.C. State,22.06,119.4,97.3,71.7
St. John's,22.01,118.8,96.8,75.5
North Carolina,21.72,118.6,96.9,74.5
Alabama,21.67,120.7,99.0,76.2
Kansas,21.2,115.9,94.7,70.6
Saint Mary's,21.17,116.3,95.1,67.6
Baylor,21.01,119.1,98.1,71.6
Mississippi,20.93,118.8,97.8,69.1
Missouri,20.81,121.1,100.3,71.5
San Diego St.,20.19,113.6,93.4,69.9
UCLA,19.57,115.6,96.0,67.1
Michigan St.,19.48,114.6,95.1,69.9
Ohio St.,19.45,120.8,101.3,71.5
Georgia,19.02,117.8,98.8,75.4
Auburn,19.0,118.1,99.1,71.1
Mississippi St.,18.95,118.0,99.0,72.1
Arkansas,18.6,115.3,96.7,73.3
Texas,18.36,115.0,96.7,71.1
Iowa,18.2,117.4,99.2,67.0
Cincinnati,17.78,109.0,91.2,74.4
Team,,,,
LSU,17.64,116.6,98.9,71.9
Villanova,17.15,115.4,98.2,69.4
Northwestern,16.87,115.5,98.7,69.1
Virginia,16.81,116.8,100.0,68.2
Boise St.,16.76,116.1,99.4,71.4
Nebraska,16.39,114.7,98.3,71.9
Washington,16.35,116.3,100.0,69.9
Utah St.,15.94,117.1,101.2,71.8
Creighton,15.88,117.2,101.4,70.4
Marquette,15.63,113.6,98.0,73.3
SMU,15.57,116.4,100.9,72.8
Virginia Tech,15.49,115.8,100.3,72.4
