TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Houston,31.13,119.5,88.3,66.9
Florida,29.46,121.3,91.9,73.0
Purdue,29.15,124.5,95.4,69.4
Kentucky,28.95,120.1,91.2,73.1
Connecticut,28.38,121.3,93.0,68.5
Illinois,26.82,120.5,93.7,73.6
Duke,26.38,120.5,94.1,69.8
Gonzaga,25.93,120.2,94.3,73.5
Tennessee,25.04,115.3,90.2,69.1
UCLA,25.0,116.9,91.9,68.7
Michigan,24.63,116.6,92.0,72.5
Texas Tech,24.22,118.5,94.2,68.9
Iowa St.,24.15,113.7,89.5,71.3
Louisville,24.13,120.6,96.4,73.0
Arizona,23.87,118.6,94.7,73.7
St. John's,23.48,116.4,92.9,72.7
Baylor,23.43,117.7,94.3,69.2
BYU,23.09,120.9,97.8,71.1
Vanderbilt,21.9,116.7,94.8,72.8
Wisconsin,21.69,117.1,95.4,70.6
Kansas,21.45,114.0,92.6,72.0
USC,21.44,116.1,94.7,72.5
Alabama,21.05,117.1,96.1,76.3
Mississippi,21.04,114.6,93.6,70.8
Michigan St.,20.71,114.3,93.6,70.6
Mississippi St.,20.55,116.1,95.6,70.9
Ohio St.,20.33,118.3,98.0,70.8
Missouri,20.14,117.9,97.8,71.5
Arkansas,20.08,115.0,95.0,72.5
San Diego St.,20.0,112.5,92.5,69.9
Auburn,19.98,115.0,95.0,71.3
Clemson,19.87,115.3,95.4,69.1
North Carolina,19.24,116.1,96.9,73.4
Maryland,18.93,111.7,92.8,70.6
Texas A&M,18.86,114.2,95.4,73.2
Cincinnati,18.82,110.5,91.7,70.4
Oregon,18.67,114.8,96.1,71.2
N.C. State,18.56,114.7,96.2,70.2
Texas,18.16,113.7,95.5,72.3
Indiana,18.16,114.7,96.6,69.7
Team,,,,
Creighton,17.75,116.4,98.7,70.9
Utah St.,17.5,116.6,99.1,71.2
SMU,17.4,115.0,97.6,71.7
Georgia,17.29,114.0,96.7,70.7
Washington,16.61,114.8,98.2,71.3
Iowa,16.27,114.1,97.9,65.4
Marquette,16.03,111.1,95.1,71.6
Providence,15.64,113.7,98.0,70.2
Wake Forest,15.49,112.7,97.2,71.3
Villanova,15.42,112.2,96.8,70.8
Nebraska,15.21,114.2,99.0,71.8
Memphis,14.96,111.5,96.5,73.8
Boise St.,14.81,113.0,98.2,70.0
Dayton,14.79,111.1,96.3,69.3
Saint Mary's,14.66,111.2,96.5,66.4
LSU,14.33,112.1,97.7,71.3
Northwestern,14.11,111.5,97.4,69.3
Oklahoma,13.97,113.3,99.4,71.1
Virginia,13.94,112.9,99.0,69.5
VCU,13.71,108.6,94.9,74.1
Kansas St.,13.5,112.1,98.6,71.1
Xavier,13.47,111.3,97.8,74.2
Pittsburgh,13.07,111.9,98.8,70.1
UCF,12.68,110.4,97.7,73.4
Saint Louis,12.45,111.1,98.7,71.9
TCU,12.33,109.6,97.3,70.9
West Virginia,11.93,111.4,99.5,66.5
Syracuse,11.91,112.8,100.9,72.1
Oklahoma St.,11.59,111.2,99.6,74.4
Georgia Tech,11.56,110.8,99.2,71.3
Virginia Tech,11.54,111.6,100.0,69.5
Butler,11.23,111.2,100.0,71.2
Minnesota,11.23,111.0,99.8,69.5
Utah,11.1,109.9,98.8,71.6
Arizona St.,10.97,110.1,99.1,72.2
Miami FL,10.88,110.1,99.2,71.1
Notre Dame,10.71,109.8,99.1,68.7
DePaul,10.33,109.9,99.6,70.6
Colorado St.,10.23,111.2,100.9,70.6
