TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.61,125.3,87.7,74.2
Arizona,33.86,124.4,90.5,71.4
Iowa St.,33.29,123.8,90.5,70.5
Gonzaga,32.63,126.0,93.4,71.5
Purdue,31.71,128.1,96.4,65.6
Duke,31.47,123.5,92.0,69.3
Connecticut,29.95,120.8,90.9,66.4
Vanderbilt,29.77,125.0,95.3,72.0
Houston,28.3,121.2,92.9,64.6
BYU,28.15,124.3,96.1,70.7
Florida,26.78,120.7,93.9,71.2
Illinois,26.54,125.9,99.4,68.6
Michigan St.,26.11,118.2,92.1,66.7
Louisville,26.08,125.3,99.2,72.0
Tennessee,25.07,119.4,94.4,67.6
Kansas,24.59,117.0,92.4,67.5
Alabama,24.09,126.1,102.0,74.8
Kentucky,23.8,119.3,95.5,69.5
Iowa,23.58,120.3,96.7,64.3
St. John's,22.52,119.2,96.7,71.5
Nebraska,21.9,119.6,97.7,69.4
North Carolina,21.59,118.8,97.2,67.9
Georgia,21.58,121.4,99.8,75.4
Texas Tech,21.39,123.0,101.6,67.9
N.C. State,21.18,121.2,100.0,71.2
Virginia,20.87,123.0,102.2,67.9
Arkansas,20.75,121.3,100.5,72.3
Villanova,20.73,120.3,99.6,64.3
Utah St.,20.66,119.5,98.8,69.8
Baylor,20.65,125.2,104.6,70.8
Indiana,20.44,117.0,96.6,69.6
UCLA,19.83,120.6,100.8,66.2
Saint Mary's,19.5,116.0,96.5,68.0
Miami FL,18.88,117.2,98.4,71.3
Clemson,18.78,118.1,99.3,65.6
LSU,18.58,119.5,101.0,69.2
Auburn,18.45,122.0,103.5,69.2
USC,18.28,118.9,100.6,71.6
Ohio St.,18.19,119.4,101.2,69.6
Saint Louis,17.89,117.5,99.6,73.6
Team,,,,
VCU,17.39,116.9,99.5,70.6
SMU,16.9,120.0,103.1,70.2
Seton Hall,16.77,111.5,94.7,66.8
UCF,16.69,120.7,104.0,69.9
Wisconsin,16.58,117.7,101.1,71.0
Creighton,16.57,116.4,99.8,67.2
Texas,16.49,119.5,103.0,69.0
Texas A&M,15.81,117.5,101.7,72.9
Washington,15.39,115.6,100.2,69.1
Missouri,15.33,120.0,104.7,68.9
San Diego St.,15.16,115.3,100.2,68.6
Boise St.,14.93,113.6,98.7,67.6
Butler,14.87,116.3,101.5,70.6
Oklahoma,14.82,119.8,105.0,68.0
Akron,13.8,123.3,109.5,73.0
Northwestern,13.73,116.5,102.7,68.0
TCU,13.29,110.7,97.4,68.0
California,13.23,114.1,100.8,68.6
Kansas St.,13.2,118.2,105.0,73.2
Mississippi,12.94,113.7,100.7,66.6
Wake Forest,12.87,114.0,101.1,71.0
Oklahoma St.,12.67,116.7,104.0,74.5
Belmont,12.5,115.4,102.9,71.5
Notre Dame,12.41,114.1,101.7,66.6
McNeese,12.37,113.8,101.5,68.1
Dayton,12.27,112.0,99.8,69.4
Virginia Tech,12.25,115.2,103.0,69.4
New Mexico,11.96,113.1,101.1,70.3
West Virginia,11.84,111.6,99.8,64.7
Colorado,11.83,118.1,106.2,69.9
Tulsa,11.73,119.0,107.3,68.5
Memphis,11.55,110.0,98.5,70.1
Cincinnati,11.49,104.6,93.1,71.2
Oregon,11.34,115.7,104.3,69.0
Providence,11.3,118.8,107.5,73.0
Colorado St.,11.24,121.6,110.4,63.5
Yale,11.24,121.5,110.3,66.7
Arizona St.,10.93,115.9,105.0,70.2
George Mason,10.91,112.9,102.0,66.6
Stanford,10.7,113.2,102.5,70.8
Team,,,,
Santa Clara,10.69,114.9,104.2,70.3
George Washington,10.64,117.6,107.0,71.4
Syracuse,10.5,112.4,101.9,68.8
South Florida,10.42,114.1,103.7,73.3
Utah Valley,10.35,110.9,100.5,70.7
Nevada,10.25,115.4,105.1,66.8
Grand Canyon,9.69,109.4,99.7,68.7
Mississippi St.,9.59,112.8,103.2,69.9
UC San Diego,9.29,114.7,105.4,70.2
Illinois St.,9.18,113.4,104.2,67.8
South Carolina,9.18,111.6,102.4,67.3
Pittsburgh,9.14,113.7,104.6,65.0
Wichita St.,8.78,112.5,103.7,66.2
Murray St.,8.6,116.8,108.2,72.8
Northern Iowa,8.51,105.2,96.7,64.3
San Francisco,8.18,113.7,105.5,66.2
Wyoming,8.0,112.7,104.7,69.7
Richmond,7.75,111.1,103.3,70.1
Minnesota,7.73,111.3,103.6,64.5
Maryland,7.34,111.7,104.3,69.3
High Point,7.26,117.7,110.5,71.1
Xavier,7.23,110.9,103.7,71.2
Georgetown,7.18,112.5,105.3,68.5
