TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Connecticut 4,29.3,120.6,91.3,66.5
Houston 1,27.71,118.1,90.4,63.6
UCLA 2,27.3,115.2,87.9,66.1
Alabama 1,27.28,115.5,88.2,72.6
Texas 2,24.42,116.5,92.1,68.8
Tennessee 4,23.79,111.3,87.5,65.1
Purdue 1,23.23,117.7,94.5,64.2
Gonzaga 3,23.0,122.3,99.3,70.3
Kansas 1,22.83,114.6,91.8,69.2
Marquette 2,22.26,119.0,96.7,68.1
Arizona 2,21.92,118.2,96.3,72.0
Creighton 6,21.75,114.9,93.2,67.9
Saint Mary's 5,21.24,112.6,91.4,61.7
San Diego St. 5,20.86,111.1,90.3,65.6
Xavier 3,19.85,118.5,98.6,70.5
Baylor 3,19.66,121.3,101.6,66.5
Florida Atlantic 9,19.4,115.1,95.7,67.6
Duke 5,19.34,113.2,93.9,64.9
West Virginia 9,18.8,116.9,98.1,68.5
Memphis 8,18.52,114.6,96.1,71.2
Kansas St. 3,18.5,113.5,95.0,70.1
Arkansas 8,18.04,112.1,94.0,69.6
Maryland 8,17.98,113.5,95.6,64.2
Miami FL 5,17.91,119.1,101.2,68.9
TCU 6,17.76,112.1,94.3,69.7
Michigan St. 7,17.6,114.2,96.6,64.7
Utah St. 10,17.49,116.3,98.8,68.6
Kentucky 6,17.39,116.2,98.8,65.8
Indiana 4,17.02,114.2,97.2,67.8
Iowa St. 6,17.0,108.1,91.1,64.1
North Texas,16.9,111.0,94.1,59.1
Auburn 9,16.77,112.5,95.7,67.6
Texas A&M 7,16.7,113.7,97.0,65.9
Virginia 4,16.36,110.8,94.5,61.5
Illinois 9,16.21,111.1,94.9,69.5
Penn St. 10,16.04,117.2,101.1,64.3
Boise St. 10,15.95,111.0,95.0,66.2
Northwestern 7,15.59,109.9,94.3,64.5
Rutgers,15.52,106.3,90.8,65.7
Iowa 8,15.38,120.0,104.6,69.5
Team,,,,
Providence 11,15.27,116.1,100.8,66.7
Oregon,15.13,112.9,97.8,66.6
North Carolina,15.0,112.2,97.2,68.8
Michigan,14.95,112.3,97.4,67.4
USC 10,14.86,112.3,97.4,68.0
Oklahoma St.,14.67,106.6,91.9,67.4
UAB,14.65,112.5,97.9,70.6
Liberty,14.54,112.1,97.5,64.8
Ohio St.,14.11,115.7,101.6,65.9
Cincinnati,13.99,112.0,98.0,68.6
Villanova,13.6,113.4,99.8,63.8
N.C. State 11,13.53,113.5,100.0,69.0
Mississippi St. 11,13.49,104.8,91.4,63.6
Oklahoma,13.39,110.8,97.4,65.2
Arizona St. 11,13.27,109.0,95.8,68.1
UCF,13.21,109.0,95.8,64.7
Missouri 7,13.06,118.3,105.3,68.7
Seton Hall,12.96,107.1,94.1,66.2
Pittsburgh 11,12.85,114.2,101.3,67.3
VCU 12,12.84,106.6,93.8,67.9
Nevada 11,12.82,111.9,99.0,65.9
Wisconsin,12.82,106.9,94.1,63.6
Texas Tech,12.71,111.4,98.7,67.1
Utah Valley,12.65,107.9,95.2,70.1
Yale,12.62,110.1,97.5,66.2
New Mexico,12.35,114.8,102.4,71.7
Washington St.,12.13,111.3,99.2,64.3
Clemson,12.03,110.4,98.4,68.1
Drake 12,11.91,108.4,96.5,66.3
Colorado,11.87,107.3,95.5,68.7
Charleston 12,11.87,110.6,98.7,70.8
Oral Roberts 12,11.66,113.9,102.2,70.2
Sam Houston St.,11.64,105.8,94.1,64.5
Utah,11.47,107.3,95.8,66.1
Florida,11.46,107.0,95.5,69.3
Iona 13,11.32,110.7,99.4,68.7
BYU,11.23,108.9,97.7,69.4
Kent St. 13,11.2,107.7,96.5,67.7
Dayton,11.13,109.8,98.6,62.2
Virginia Tech,10.5,113.9,103.4,66.6
Team,,,,
Vanderbilt,10.29,113.9,103.7,66.6
St. John's,10.17,108.2,98.1,73.3
Marshall,9.67,111.0,101.3,72.0
Stanford,9.47,113.8,104.3,65.6
Santa Clara,9.43,110.3,100.8,69.8
Wake Forest,9.04,112.1,103.1,69.4
Toledo,8.83,119.5,110.6,69.5
Louisiana 13,8.51,111.4,102.9,68.3
Hofstra,8.39,110.8,102.4,67.1
Bradley,8.27,106.8,98.5,65.3
Furman 13,8.04,113.5,105.4,68.3
Princeton 15,8.02,109.5,101.5,66.9
South Alabama,7.66,108.0,100.4,65.6
Nebraska,7.6,106.4,98.8,67.0
UNLV,7.47,107.2,99.7,69.3
Saint Louis,7.28,111.4,104.1,69.2
San Jose St.,7.01,109.5,102.5,62.6
James Madison,6.71,106.5,99.7,70.4
Southern Miss,6.52,107.1,100.6,68.7
Indiana St.,6.51,109.6,103.1,70.3
San Francisco,6.42,109.7,103.3,68.5
Wichita St.,6.39,106.6,100.2,66.2
UC Irvine,6.25,106.8,100.6,69.6
Tulane,6.23,109.9,103.7,73.0
Akron,6.16,109.5,103.4,65.2
Charlotte,5.94,108.4,102.4,60.4
Washington,5.93,105.3,99.4,69.1
Grand Canyon 14,5.9,112.0,106.1,65.0
Colorado St.,5.81,111.8,106.0,66.0
Loyola Marymount,5.8,109.6,103.8,66.9
UC Santa Barbara 14,5.7,110.3,104.6,64.7
Southern Utah,5.7,109.3,103.6,71.8
Montana St. 14,5.5,105.1,99.6,66.3
Vermont 15,5.32,109.5,104.2,64.4
Colgate 15,5.23,112.7,107.5,67.6
Middle Tennessee,5.0,106.6,101.6,66.8
UNC Greensboro,4.99,103.2,98.2,65.8
Syracuse,4.91,110.5,105.5,67.3
Eastern Washington,4.66,111.3,106.6,68.5
Temple,4.65,107.2,102.5,65.9
Team,,,,
Butler,4.61,102.6,98.0,65.4
Mississippi,4.6,106.5,101.9,66.0
Cal St. Fullerton,4.06,104.5,100.5,64.7
Kennesaw St. 14,4.06,105.9,101.8,68.4
Belmont,3.72,111.2,107.5,68.3
Penn,3.7,110.5,106.8,66.9
Towson,3.65,108.0,104.4,64.8
