TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.51,124.2,86.7,75.0
Iowa St.,34.98,124.4,89.5,69.4
Arizona,34.71,125.0,90.3,72.4
Purdue,32.9,128.5,95.6,66.1
Vanderbilt,30.88,125.6,94.7,71.8
Gonzaga,30.8,125.3,94.5,71.0
Duke,30.28,124.3,94.1,68.7
Connecticut,29.98,121.3,91.4,66.1
Illinois,29.65,126.7,97.0,67.2
BYU,28.76,124.8,96.1,71.2
Houston,27.28,120.4,93.1,64.1
Michigan St.,26.85,117.1,90.3,66.7
Florida,26.68,120.4,93.7,70.6
Alabama,25.81,127.9,102.1,74.1
Louisville,25.18,125.0,99.8,71.1
Tennessee,24.94,119.8,94.9,67.4
Virginia,23.87,122.5,98.6,67.0
Kansas,23.79,118.3,94.5,68.6
Iowa,23.41,120.2,96.8,64.5
Texas Tech,23.19,123.3,100.1,68.1
Nebraska,23.07,118.9,95.8,68.5
Arkansas,22.39,124.0,101.6,72.5
St. John's,22.33,119.6,97.3,70.9
Indiana,21.95,120.3,98.3,68.8
Villanova,21.69,120.6,98.9,63.8
Utah St.,21.18,120.6,99.4,69.6
North Carolina,20.77,119.1,98.3,67.3
Saint Mary's,20.62,120.1,99.5,66.1
Georgia,20.55,121.2,100.7,75.8
Kentucky,20.38,118.4,98.0,68.7
SMU,19.95,122.9,103.0,69.6
Saint Louis,19.53,118.4,98.9,73.0
Baylor,19.41,122.7,103.3,69.6
Clemson,19.3,117.0,97.7,65.6
N.C. State,19.26,119.8,100.6,69.5
Miami FL,19.25,118.4,99.1,70.2
Auburn,18.49,123.5,105.1,68.4
Ohio St.,18.31,120.4,102.1,68.8
UCLA,18.0,119.4,101.4,66.5
Creighton,17.72,117.8,100.1,67.4
LSU,17.16,119.8,102.7,68.6
Texas A&M,16.96,118.2,101.2,73.0
Wisconsin,16.94,116.8,99.9,71.2
UCF,16.65,119.9,103.2,70.1
VCU,16.6,118.0,101.4,70.4
Seton Hall,16.24,110.1,93.8,66.5
USC,16.04,117.7,101.7,71.6
Washington,15.78,116.4,100.6,68.5
TCU,15.6,113.4,97.9,68.0
San Diego St.,15.42,116.2,100.8,68.8
Texas,14.77,120.8,106.1,69.3
Missouri,14.59,119.2,104.6,67.5
New Mexico,14.47,113.4,98.9,69.2
Oklahoma,14.22,120.0,105.8,67.0
Santa Clara,14.07,118.3,104.2,70.2
Butler,13.84,116.5,102.7,71.0
Notre Dame,13.44,113.1,99.6,65.3
Oklahoma St.,13.42,116.7,103.3,75.1
Northwestern,13.38,118.2,104.8,67.3
Belmont,13.26,117.5,104.2,70.0
Virginia Tech,13.05,114.7,101.7,68.8
Providence,12.99,120.2,107.2,72.9
Boise St.,12.87,111.1,98.2,67.6
Akron,12.87,122.3,109.4,72.1
Mississippi St.,12.8,114.2,101.4,69.5
Cincinnati,12.58,105.6,93.0,70.4
George Washington,12.46,120.2,107.8,70.4
Wake Forest,12.37,113.0,100.6,70.7
South Carolina,11.86,115.1,103.2,66.1
Mississippi,11.76,114.0,102.2,66.1
Tulsa,11.71,119.4,107.7,68.4
Kansas St.,11.58,116.4,104.9,73.7
McNeese,11.57,115.5,103.9,67.3
West Virginia,11.55,112.6,101.0,63.2
Syracuse,11.49,111.7,100.2,68.5
Dayton,11.43,110.7,99.3,68.7
Stanford,11.41,113.3,101.9,68.2
Oregon,11.37,115.0,103.7,67.9
Memphis,11.09,109.8,98.7,69.5
Colorado,11.08,118.1,107.0,70.2
Nevada,11.01,115.3,104.3,66.2
Yale,10.92,121.1,110.2,66.5
California,10.52,113.4,102.9,67.6
George Mason,10.31,113.4,103.1,65.8
High Point,10.09,119.3,109.2,70.3
South Florida,10.08,114.6,104.5,73.0
Murray St.,10.05,117.3,107.2,72.4
Colorado St.,9.98,120.5,110.5,62.9
Minnesota,9.94,111.5,101.6,64.7
Illinois St.,9.94,112.8,102.9,67.5
UC San Diego,9.48,115.8,106.3,68.6
Arizona St.,9.42,115.4,106.0,70.6
Grand Canyon,9.36,109.0,99.6,68.0
Pittsburgh,9.34,113.9,104.6,64.9
Wyoming,8.8,113.0,104.2,68.9
Hawaii,8.76,106.3,97.5,69.1
Northern Iowa,8.59,105.5,96.9,62.6
Utah Valley,8.32,110.7,102.3,70.6
Wichita St.,7.78,113.5,105.7,65.3
Florida Atlantic,7.17,113.0,105.8,70.3
San Francisco,7.14,111.6,104.5,65.8
Hofstra,7.04,112.8,105.8,66.1
Miami OH,6.78,113.7,106.9,71.5
Florida St.,6.74,113.1,106.4,73.7
Liberty,6.55,115.6,109.1,65.0
Xavier,6.46,111.1,104.6,70.4
Richmond,6.38,114.1,107.8,69.1
Stephen F. Austin,6.25,109.6,103.3,66.3
Georgetown,6.09,112.3,106.2,67.9
Penn St.,6.05,113.6,107.6,68.0
