TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Houston,29.81,117.9,88.1,67.1
Duke,29.32,122.4,93.1,70.9
Gonzaga,29.12,121.6,92.5,73.8
Illinois,28.35,123.1,94.7,74.3
Kentucky,28.18,121.7,93.5,73.6
Connecticut,28.03,122.6,94.6,69.2
Purdue,27.16,125.3,98.1,69.1
Iowa St.,26.86,118.0,91.1,72.5
Louisville,26.31,124.2,97.9,74.5
Florida,26.09,119.5,93.4,75.7
Arizona,25.63,120.8,95.2,74.3
Vanderbilt,24.65,122.2,97.5,73.4
Tennessee,24.58,116.3,91.7,70.0
Texas Tech,24.5,121.1,96.6,70.1
Michigan,24.32,118.1,93.8,74.1
Wisconsin,23.39,119.7,96.3,71.0
Indiana,23.38,120.8,97.4,70.8
BYU,23.31,122.1,98.8,69.8
Alabama,22.78,120.3,97.5,77.2
Baylor,22.4,118.6,96.2,70.9
Clemson,22.17,118.4,96.3,68.0
St. John's,22.16,118.7,96.5,75.4
USC,22.15,117.9,95.7,75.2
N.C. State,21.85,118.9,97.1,71.9
Kansas,21.17,115.6,94.4,70.7
Arkansas,21.07,116.6,95.6,73.4
North Carolina,21.04,118.1,97.0,75.0
Missouri,20.76,120.8,100.0,71.5
Mississippi,20.7,117.6,96.9,70.2
San Diego St.,20.19,113.3,93.1,70.0
Georgia,20.13,117.5,97.4,73.9
UCLA,19.94,116.5,96.6,67.9
Michigan St.,19.55,114.5,95.0,70.1
Ohio St.,19.29,120.4,101.2,71.8
Auburn,18.98,117.8,98.8,71.3
Mississippi St.,18.94,117.7,98.8,72.2
Saint Mary's,18.55,115.2,96.6,67.3
Texas,18.42,114.8,96.4,71.4
Cincinnati,17.8,108.7,90.9,74.5
Northwestern,17.47,113.8,96.3,69.6
Team,,,,
LSU,17.37,115.6,98.2,71.3
Iowa,17.25,117.2,99.9,66.6
Villanova,17.15,115.1,98.0,69.6
Boise St.,16.77,115.9,99.1,71.5
Virginia,16.69,116.5,99.8,68.2
Nebraska,16.4,114.6,98.2,72.2
Texas A&M,16.11,114.7,98.6,73.8
Utah St.,15.94,116.8,100.9,72.0
Washington,15.87,114.9,99.0,71.6
Virginia Tech,15.75,115.7,99.9,72.7
Marquette,15.68,113.4,97.7,73.4
Oklahoma St.,15.58,113.2,97.7,75.6
SMU,15.43,116.2,100.7,73.0
Creighton,14.91,116.5,101.6,70.9
Memphis,14.84,113.4,98.6,73.5
Kansas St.,14.61,114.1,99.4,73.1
Wake Forest,14.56,111.7,97.2,74.1
Oregon,14.47,110.2,95.8,71.9
Syracuse,14.25,113.9,99.6,72.5
Maryland,14.16,110.0,95.8,70.5
Miami FL,14.08,113.6,99.6,73.0
Oklahoma,14.07,115.1,101.0,71.3
Pittsburgh,13.59,112.2,98.6,69.5
VCU,13.52,110.5,97.0,75.1
Colorado St.,13.49,117.7,104.2,69.6
Yale,13.47,114.3,100.8,71.8
Saint Louis,13.32,113.5,100.2,75.3
Dayton,13.31,110.7,97.4,70.1
Providence,13.0,115.2,102.2,73.9
Notre Dame,12.85,114.2,101.4,69.0
Butler,12.8,113.0,100.2,73.7
Florida St.,12.76,112.3,99.5,74.2
George Washington,12.48,114.4,101.9,73.9
Santa Clara,11.38,113.3,101.9,71.9
Minnesota,11.32,112.6,101.2,68.7
Georgetown,11.16,111.1,100.0,71.3
Akron,11.07,113.5,102.4,74.1
West Virginia,10.94,109.7,98.7,66.8
UCF,10.94,114.5,103.6,73.6
High Point,10.57,115.1,104.5,71.5
Team,,,,
Arizona St.,10.57,110.8,100.2,72.6
Liberty,10.35,114.8,104.4,68.3
California,10.22,110.3,100.1,72.3
Rutgers,9.79,109.0,99.2,70.6
San Francisco,9.66,110.6,100.9,71.3
North Texas,9.37,107.5,98.1,67.6
Penn St.,9.32,110.5,101.2,70.8
George Mason,9.32,110.1,100.7,69.6
Seton Hall,9.2,107.4,98.2,68.3
Stanford,9.02,108.8,99.7,73.1
TCU,9.0,110.0,101.0,71.7
South Florida,8.9,111.3,102.4,75.0
Nevada,8.55,110.0,101.4,68.7
Georgia Tech,8.54,104.7,96.2,72.0
Grand Canyon,8.29,111.6,103.3,72.8
New Mexico,8.28,106.6,98.3,71.4
South Carolina,7.87,111.1,103.2,69.7
Utah,7.74,110.8,103.0,72.5
Hawaii,7.37,106.9,99.5,71.6
Colorado,6.77,111.7,105.0,71.0
Northern Iowa,6.53,107.8,101.3,68.8
Xavier,5.89,108.5,102.6,72.6
McNeese,5.82,108.7,102.9,70.3
Wichita St.,5.52,109.0,103.5,72.2
Boston College,5.49,106.0,100.5,69.9
Tulane,5.2,111.1,105.9,70.2
St. Bonaventure,5.13,109.9,104.8,68.3
Belmont,5.1,108.9,103.8,74.1
Temple,4.97,110.7,105.7,70.9
Duquesne,4.97,106.6,101.6,72.2
Troy,4.58,106.2,101.6,71.5
Loyola Marymount,4.24,107.1,102.8,69.1
Richmond,4.21,109.4,105.2,70.8
DePaul,4.08,104.4,100.4,71.6
Tulsa,3.97,110.9,107.0,70.3
Seattle,3.85,104.2,100.3,72.4
UNLV,3.85,111.6,107.8,73.5
UAB,3.7,109.4,105.7,74.5
Davidson,3.63,107.7,104.1,68.7
Utah Valley,3.54,107.1,103.6,72.8
Team,,,,
Southern Illinois,3.49,108.4,104.9,73.2
Rhode Island,3.49,107.3,103.8,71.7
UC Santa Barbara,3.48,112.5,109.0,69.9
Miami OH,3.18,108.3,105.1,73.4
Murray St.,3.09,108.6,105.5,74.5
Illinois St.,3.0,107.0,104.1,69.7
Bradley,2.78,105.4,102.6,70.4
Kent St.,2.57,112.0,109.4,73.0
Bowling Green,2.42,104.9,102.4,72.4
Illinois Chicago,2.38,106.0,103.6,73.0
UC San Diego,2.26,108.1,105.8,70.9
UNC Wilmington,2.24,109.7,107.5,70.5
Florida Atlantic,2.19,110.2,108.0,71.7
Towson,2.03,105.2,103.1,68.4
UC Irvine,1.99,102.1,100.1,72.7
Kennesaw St.,1.91,107.9,106.0,75.4
Saint Joseph's,1.88,105.3,103.4,72.1
Oregon St.,1.83,108.7,106.8,68.1
Drake,1.09,107.2,106.1,70.3
Loyola Chicago,1.06,107.0,106.0,70.8
Youngstown St.,0.78,106.9,106.1,71.6
New Mexico St.,0.77,104.7,103.9,70.1
Stephen F. Austin,0.69,104.1,103.4,71.2
Radford,0.22,108.8,108.6,70.8
Marshall,0.17,106.0,105.8,74.4
Middle Tennessee,-0.21,105.4,105.6,72.2
Western Kentucky,-0.24,104.8,105.0,74.9
Wyoming,-0.26,104.2,104.5,72.6
Winthrop,-0.43,107.2,107.6,74.4
East Tennessee St.,-0.49,104.9,105.4,70.7
Siena,-0.52,104.3,104.8,69.6
Jacksonville St.,-0.54,103.8,104.3,69.7
Cal Baptist,-0.59,106.5,107.1,70.0
Marist,-0.85,98.6,99.5,69.0
Pacific,-0.91,107.6,108.5,70.8
Hofstra,-0.96,103.1,104.1,70.0
Montana,-1.01,108.2,109.2,72.8
Northeastern,-1.23,103.9,105.1,70.0
Washington St.,-1.37,107.1,108.5,73.1
Arkansas St.,-1.49,105.9,107.4,74.2
Team,,,,
South Dakota St.,-1.6,106.3,107.9,70.9
Furman,-1.63,105.3,106.9,70.8
Chattanooga,-1.65,110.0,111.7,70.5
East Carolina,-1.78,103.0,104.8,72.6
James Madison,-1.83,107.5,109.3,69.6
San Jose St.,-1.84,107.2,109.1,69.2
Portland St.,-2.03,103.8,105.8,73.4
UT Rio Grande Valley,-2.16,106.0,108.1,74.5
Navy,-2.24,105.1,107.3,71.4
Charleston,-2.35,110.3,112.6,70.6
Southern,-2.54,103.4,105.9,74.2
Rice,-2.6,106.1,108.7,69.5
Ohio,-2.64,105.7,108.3,73.0
Massachusetts,-2.7,101.6,104.3,74.7
Sam Houston St.,-2.87,106.3,109.2,71.8
Toledo,-2.96,110.5,113.5,70.1
South Alabama,-2.96,103.6,106.6,68.9
Missouri St.,-3.06,103.1,106.2,71.1
Mercer,-3.09,104.6,107.7,73.4
Colgate,-3.13,106.2,109.3,71.1
Abilene Christian,-3.16,100.4,103.6,72.4
Louisiana Tech,-3.24,102.4,105.7,68.9
Oakland,-3.29,107.2,110.5,70.5
North Dakota St.,-3.29,105.0,108.3,70.7
Iona,-3.36,105.9,109.2,75.1
Fresno St.,-3.36,103.3,106.7,73.2
Campbell,-3.39,104.5,107.9,72.5
Indiana St.,-3.42,104.5,107.9,74.1
Cornell,-3.43,108.9,112.4,74.8
UTEP,-3.49,101.0,104.5,71.2
Charlotte,-3.51,106.4,109.9,66.9
Longwood,-3.52,104.0,107.5,72.2
Northern Colorado,-3.65,106.6,110.2,72.9
UT Arlington,-3.65,102.9,106.6,72.5
Vermont,-3.75,104.7,108.4,67.8
San Diego,-3.82,105.8,109.6,72.0
William & Mary,-3.95,106.6,110.5,76.0
La Salle,-4.05,104.0,108.0,69.0
Samford,-4.16,108.1,112.3,69.9
SIUE,-4.2,98.0,102.2,70.6
Team,,,,
St. Thomas,-4.22,106.7,110.9,69.8
Eastern Washington,-4.38,106.5,110.9,72.6
Milwaukee,-4.41,106.9,111.3,73.7
Old Dominion,-4.53,104.0,108.5,69.5
Queens,-4.55,106.3,110.9,72.6
Nebraska Omaha,-4.59,106.6,111.2,71.2
Robert Morris,-4.68,104.1,108.8,71.2
FIU,-4.77,102.5,107.3,73.5
Columbia,-4.79,103.8,108.6,71.5
Southeast Missouri,-4.79,101.7,106.5,73.9
Eastern Michigan,-4.82,102.7,107.5,71.1
Pepperdine,-4.93,103.5,108.4,71.0
Incarnate Word,-4.95,105.9,110.9,70.2
Florida Gulf Coast,-5.0,105.9,110.9,70.3
Texas St.,-5.07,102.0,107.1,69.5
Cal Poly,-5.11,102.8,107.9,76.8
Idaho,-5.11,107.1,112.2,69.8
Harvard,-5.13,103.6,108.7,70.0
Lamar,-5.16,102.0,107.2,69.4
Eastern Kentucky,-5.3,105.3,110.6,72.4
Bethune Cookman,-5.32,103.1,108.4,72.0
Wright St.,-5.35,104.3,109.7,70.6
Boston University,-5.38,105.3,110.6,67.2
Princeton,-5.44,102.9,108.3,71.4
Delaware,-5.47,105.5,111.0,71.2
UTSA,-5.55,103.1,108.6,73.5
Appalachian St.,-5.61,100.8,106.4,66.7
Western Carolina,-5.64,100.9,106.6,74.4
Tennessee St.,-5.74,101.5,107.2,74.0
CSUN,-5.79,101.9,107.7,76.3
Little Rock,-5.8,103.1,108.9,70.0
Louisiana,-5.91,101.8,107.8,67.5
UC Davis,-5.97,99.3,105.3,70.5
Tennessee Martin,-6.02,100.5,106.6,72.9
Monmouth,-6.04,102.2,108.2,71.3
Austin Peay,-6.1,99.6,105.7,72.3
UNC Asheville,-6.18,103.0,109.2,71.2
North Alabama,-6.19,103.5,109.7,71.1
Wofford,-6.26,102.6,108.8,70.5
Ball St.,-6.27,104.5,110.8,70.2
Team,,,,
Georgia Southern,-6.32,108.1,114.4,75.5
Quinnipiac,-6.35,101.1,107.4,74.2
Weber St.,-6.35,103.0,109.3,71.2
Montana St.,-6.4,104.3,110.7,70.1
Cal St. Bakersfield,-6.42,99.8,106.2,71.4
Southern Miss,-6.5,104.0,110.5,71.5
Manhattan,-6.5,106.8,113.3,71.9
Norfolk St.,-6.56,101.2,107.7,69.5
Idaho St.,-6.62,102.1,108.7,67.5
Coastal Carolina,-6.77,102.0,108.8,69.9
Drexel,-7.0,102.5,109.5,69.3
Hampton,-7.08,101.5,108.5,71.7
Utah Tech,-7.11,101.7,108.8,69.9
Buffalo,-7.12,104.1,111.3,70.2
Jacksonville,-7.15,99.8,106.9,70.7
Elon,-7.19,105.8,113.0,70.5
New Orleans,-7.25,101.5,108.8,73.4
Bucknell,-7.36,100.3,107.7,70.0
Long Beach St.,-7.47,99.5,107.0,70.0
Tarleton St.,-7.48,101.7,109.2,70.7
Purdue Fort Wayne,-7.52,101.6,109.2,73.3
Stony Brook,-7.62,102.2,109.8,70.6
