TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Gonzaga,29.97,122.1,92.1,73.0
Duke,29.69,123.4,93.7,71.0
Houston,29.35,118.9,89.6,66.6
Kentucky,28.86,123.0,94.1,72.6
Purdue,28.61,128.0,99.4,67.8
Illinois,27.94,123.8,95.8,73.0
Connecticut,27.57,123.4,95.8,69.7
Iowa St.,26.96,119.2,92.2,71.7
Florida,26.62,119.8,93.1,75.2
Louisville,26.3,125.8,99.5,74.2
Arizona,25.95,120.9,95.0,73.4
Tennessee,24.6,117.7,93.1,69.6
Vanderbilt,24.37,123.4,99.0,72.6
Michigan,24.21,117.5,93.3,72.8
Texas Tech,23.9,121.4,97.5,68.6
BYU,23.89,123.1,99.2,70.3
Wisconsin,23.87,122.3,98.5,70.1
St. John's,22.63,118.9,96.3,75.1
USC,22.61,119.2,96.6,74.0
Alabama,21.85,121.4,99.5,75.6
Indiana,21.66,119.7,98.1,69.6
N.C. State,21.62,120.3,98.7,71.1
North Carolina,21.24,119.2,97.9,73.7
Saint Mary's,21.12,116.8,95.7,66.9
Baylor,21.02,119.7,98.7,71.0
Kansas,20.89,115.5,94.6,70.2
Clemson,20.65,119.1,98.4,67.2
Mississippi,20.6,119.2,98.6,68.3
San Diego St.,20.22,113.8,93.6,69.5
Auburn,19.97,119.0,99.0,70.7
UCLA,19.55,116.3,96.8,66.7
Michigan St.,19.52,115.1,95.6,69.4
Missouri,19.33,121.0,101.7,71.3
Georgia,18.9,117.7,98.8,75.0
Arkansas,18.58,115.9,97.3,72.9
Ohio St.,18.45,118.9,100.5,70.8
Iowa,18.19,117.9,99.7,66.5
LSU,17.68,117.2,99.5,71.4
Virginia,17.68,118.7,101.0,68.6
Texas,17.3,114.4,97.1,69.3
Team,,,,
Nebraska,17.11,119.3,102.2,71.5
Cincinnati,17.05,108.2,91.1,74.1
Villanova,16.99,117.2,100.2,68.8
Northwestern,16.76,115.7,98.9,68.4
Mississippi St.,16.74,116.6,99.9,72.3
Utah St.,16.7,117.1,100.4,70.8
Washington,16.34,116.7,100.4,69.6
Syracuse,16.05,115.2,99.1,71.0
Creighton,15.97,117.8,101.8,70.0
Maryland,15.7,112.4,96.7,70.5
SMU,15.3,117.4,102.2,72.2
Wake Forest,15.01,113.5,98.5,73.9
Colorado St.,14.86,120.1,105.3,67.9
Oklahoma St.,14.62,113.3,98.7,75.4
Boise St.,14.59,114.2,99.6,70.1
Oregon,14.4,112.3,97.9,71.2
Virginia Tech,14.29,116.8,102.5,71.8
VCU,14.13,112.3,98.2,74.4
Saint Louis,14.07,113.5,99.4,74.7
Marquette,14.07,114.4,100.3,73.7
Notre Dame,14.07,113.7,99.7,67.9
West Virginia,13.86,111.1,97.2,66.2
Miami FL,13.75,113.2,99.5,72.6
Butler,13.57,114.9,101.3,73.3
Oklahoma,13.56,119.3,105.7,70.6
George Washington,13.48,116.0,102.6,73.6
Texas A&M,13.27,113.8,100.6,72.9
Santa Clara,12.95,116.9,103.9,71.4
Florida St.,12.69,113.2,100.5,73.7
Georgetown,12.67,112.6,99.9,70.9
Yale,12.58,116.8,104.2,70.2
Kansas St.,12.55,115.7,103.1,73.8
Pittsburgh,12.29,111.3,99.0,68.1
Dayton,12.09,113.2,101.1,69.3
Providence,12.03,116.0,103.9,74.4
UCF,11.99,116.1,104.1,72.8
Memphis,11.49,112.1,100.7,73.8
California,10.93,113.4,102.5,72.2
South Florida,10.88,114.6,103.7,74.6
Akron,10.78,114.8,104.0,73.7
Team,,,,
Liberty,10.35,115.7,105.4,67.7
Penn St.,10.22,113.1,102.8,69.5
San Francisco,9.94,111.3,101.4,70.2
TCU,9.92,110.0,100.1,70.6
High Point,9.7,114.9,105.2,71.5
Arizona St.,9.57,110.0,100.4,71.3
Stanford,9.39,109.8,100.4,72.4
Colorado,9.37,115.0,105.6,71.1
Georgia Tech,9.31,106.6,97.3,72.7
George Mason,9.27,108.7,99.4,68.3
Minnesota,9.21,111.1,101.8,67.5
Seton Hall,9.08,107.8,98.7,67.5
Rutgers,9.01,110.3,101.3,69.9
Hawaii,8.07,106.1,98.0,71.7
McNeese,7.9,110.9,103.0,69.7
Northern Iowa,7.85,108.4,100.6,67.6
South Carolina,7.8,112.0,104.2,69.0
Wichita St.,7.65,113.0,105.3,70.8
Grand Canyon,7.52,110.7,103.2,71.8
Nevada,7.37,112.2,104.9,68.1
New Mexico,7.04,107.8,100.7,70.4
Utah,7.0,111.5,104.5,72.1
North Texas,6.73,106.2,99.4,67.6
Belmont,6.68,109.2,102.5,73.5
UNLV,6.58,113.4,106.8,73.5
Boston College,6.49,107.2,100.7,69.0
UAB,6.19,110.7,104.5,74.8
Loyola Marymount,5.96,107.5,101.5,68.3
Tulsa,5.3,112.4,107.1,70.2
Duquesne,5.21,108.8,103.6,71.7
Xavier,5.09,108.2,103.1,72.2
DePaul,4.55,107.1,102.6,71.1
St. Bonaventure,4.44,111.3,106.8,67.9
Rhode Island,4.41,108.9,104.5,70.3
Miami OH,4.25,109.3,105.1,72.3
Murray St.,4.22,111.1,106.9,74.6
Richmond,4.15,110.3,106.1,70.1
Seattle,3.85,107.0,103.2,71.1
Davidson,3.78,109.2,105.5,69.7
Temple,3.66,111.0,107.4,70.3
Team,,,,
Utah Valley,2.75,107.8,105.0,71.8
UC Santa Barbara,2.72,112.4,109.7,69.1
Towson,2.6,103.5,100.9,66.8
Kent St.,2.59,113.2,110.7,72.1
Wyoming,2.59,106.8,104.2,71.4
Bowling Green,2.58,106.7,104.1,73.1
UC San Diego,2.54,108.3,105.7,70.5
New Mexico St.,2.54,107.4,104.9,68.7
Winthrop,2.47,109.8,107.3,74.5
UNC Wilmington,2.46,110.6,108.1,68.2
Bradley,2.39,105.7,103.4,69.6
Florida Atlantic,2.29,111.2,108.9,71.2
Southern Illinois,2.23,109.1,106.9,73.6
Illinois St.,2.21,109.1,106.9,68.6
UC Irvine,2.0,102.4,100.4,73.0
Troy,1.65,107.1,105.4,70.8
Oregon St.,1.56,110.5,109.0,67.5
Stephen F. Austin,1.3,105.8,104.5,70.0
Drake,1.15,106.1,104.9,68.7
