TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,37.18,122.7,85.6,73.5
Iowa St.,33.43,123.8,90.4,69.6
Gonzaga,32.91,124.1,91.2,71.2
Duke,32.46,123.4,90.9,67.6
Purdue,30.34,127.5,97.2,65.9
Arizona,30.14,123.5,93.3,71.7
Vanderbilt,29.01,126.4,97.4,71.0
Connecticut,28.62,120.8,92.2,65.8
Illinois,27.81,124.7,96.9,69.1
Houston,27.73,119.2,91.4,63.9
BYU,27.59,124.0,96.4,68.9
Michigan St.,27.03,118.5,91.4,66.1
Alabama,27.01,126.4,99.4,74.3
Louisville,26.52,125.2,98.7,71.7
Florida,26.48,120.3,93.8,71.5
St. John's,24.45,120.4,96.0,71.6
Kansas,23.76,116.8,93.1,67.3
Tennessee,23.26,118.7,95.5,67.6
Texas Tech,22.38,119.0,96.6,67.5
Kentucky,21.96,119.2,97.2,69.9
Indiana,21.7,118.4,96.7,69.5
Iowa,21.65,118.9,97.3,64.0
Virginia,21.54,122.4,100.9,67.8
North Carolina,21.39,117.9,96.5,69.4
Georgia,21.11,120.4,99.3,74.6
Clemson,21.06,119.9,98.9,65.8
Nebraska,20.61,117.5,96.9,69.9
N.C. State,20.37,121.0,100.6,70.8
Arkansas,20.23,117.5,97.3,71.2
Auburn,20.11,122.0,101.8,68.7
UCLA,19.49,117.8,98.3,65.6
Saint Mary's,19.34,115.9,96.5,66.3
Baylor,19.28,122.9,103.6,70.7
Miami FL,18.79,114.9,96.1,70.9
USC,18.63,119.9,101.3,71.4
Ohio St.,18.44,119.0,100.6,69.7
Villanova,18.07,118.3,100.2,65.3
Wisconsin,17.99,118.4,100.4,71.2
LSU,17.98,116.8,98.8,70.4
SMU,17.98,117.3,99.3,71.0
Team,,,,
Utah St.,17.94,116.6,98.6,69.4
Saint Louis,17.38,115.4,98.0,72.6
VCU,16.66,114.0,97.3,70.8
Boise St.,16.38,113.2,96.9,67.2
Wake Forest,16.12,115.7,99.6,70.6
Texas,15.93,119.1,103.2,68.6
San Diego St.,15.93,116.5,100.6,69.2
Butler,15.68,117.4,101.7,70.6
Washington,15.56,115.9,100.4,68.0
Oklahoma St.,15.53,117.1,101.6,74.5
Mississippi,15.41,115.0,99.6,66.0
Texas A&M,15.33,116.1,100.8,71.4
UCF,15.32,119.2,103.8,69.8
Akron,15.04,121.8,106.8,71.7
Missouri,14.92,119.6,104.7,68.6
Oklahoma,14.79,119.4,104.6,67.7
Seton Hall,14.64,110.3,95.7,66.3
TCU,14.39,111.2,96.8,69.0
Colorado St.,13.56,121.8,108.3,63.4
Notre Dame,13.51,114.5,101.0,66.1
Northwestern,13.5,117.0,103.5,67.3
Colorado,13.22,119.0,105.8,69.4
Virginia Tech,13.21,115.3,102.1,69.7
Santa Clara,13.06,116.7,103.6,69.5
Memphis,13.04,111.8,98.8,69.8
Creighton,13.0,115.0,102.0,66.4
Syracuse,12.76,110.7,98.0,69.1
George Mason,12.75,113.3,100.6,65.8
Dayton,12.56,112.2,99.6,69.7
Arizona St.,12.55,115.2,102.6,69.3
California,12.29,114.4,102.1,68.3
Providence,12.25,117.6,105.3,73.0
West Virginia,12.12,111.0,98.9,64.7
McNeese,12.09,112.0,99.9,68.3
Belmont,11.74,111.7,100.0,71.8
Cincinnati,11.35,104.6,93.2,71.1
Yale,11.11,120.9,109.8,66.5
New Mexico,11.1,112.8,101.7,70.3
Kansas St.,10.82,115.1,104.3,73.3
George Washington,10.65,117.6,107.0,71.2
Team,,,,
Tulsa,10.65,117.6,106.9,67.9
Xavier,10.25,112.2,102.0,70.2
Mississippi St.,10.2,112.9,102.7,69.4
South Florida,9.6,112.4,102.8,72.9
Utah Valley,9.53,110.3,100.8,70.6
South Carolina,9.47,112.9,103.4,66.8
Nevada,9.22,112.9,103.6,67.3
High Point,9.2,117.6,108.4,70.7
Wichita St.,8.93,112.2,103.2,66.5
Stanford,8.89,111.3,102.4,70.4
Oregon,8.77,112.6,103.8,68.2
Marquette,7.92,110.4,102.4,70.8
San Francisco,7.87,111.2,103.3,66.3
Maryland,7.83,109.5,101.7,69.6
Wyoming,7.83,111.7,103.9,69.6
Georgetown,7.82,112.5,104.6,68.6
Florida St.,7.82,110.0,102.2,74.1
Northern Iowa,7.77,106.5,98.7,63.8
UC San Diego,7.76,114.7,107.0,68.7
Richmond,7.48,111.6,104.1,69.6
Grand Canyon,7.28,107.7,100.4,68.4
Hawaii,7.24,104.5,97.3,70.5
Illinois St.,6.8,110.6,103.8,67.7
UNC Wilmington,6.64,113.2,106.6,64.8
UAB,6.63,111.0,104.3,70.0
Rhode Island,6.61,109.3,102.7,67.6
St. Bonaventure,6.41,110.8,104.4,67.6
Pittsburgh,6.3,112.2,105.9,64.4
Seattle,5.95,108.3,102.4,67.6
Penn St.,5.89,115.0,109.1,68.2
Murray St.,5.73,113.3,107.6,71.7
Liberty,5.58,112.9,107.3,66.3
Winthrop,5.51,115.5,110.0,69.6
East Tennessee St.,5.37,110.3,104.9,68.8
Minnesota,5.28,109.6,104.3,64.7
Bowling Green,5.24,107.8,102.5,69.3
Southern Illinois,5.14,110.0,104.9,70.3
Florida Atlantic,4.89,113.5,108.6,67.1
Hofstra,4.87,108.2,103.3,68.4
Miami OH,4.82,111.8,107.0,71.3
Team,,,,
Sam Houston St.,4.65,112.1,107.4,70.9
Utah,4.35,112.3,108.0,69.3
Pacific,4.16,108.6,104.5,66.2
UC Irvine,4.12,100.5,96.4,69.6
Bradley,4.11,107.1,103.0,68.4
Drake,3.9,109.6,105.7,66.4
Kent St.,3.89,114.3,110.4,71.7
William & Mary,3.88,109.0,105.1,75.1
Columbia,3.71,109.2,105.5,68.0
Cal Baptist,3.61,108.8,105.2,68.5
DePaul,3.49,107.7,104.2,68.5
UNLV,3.18,111.4,108.2,73.1
New Mexico St.,3.09,108.1,105.0,66.9
Davidson,3.0,109.5,106.5,66.4
Rutgers,2.83,107.8,104.9,66.4
Georgia Tech,2.7,103.4,100.7,70.8
Loyola Marymount,2.54,104.5,101.9,67.2
North Texas,2.54,104.5,101.9,65.3
Lipscomb,2.51,107.8,105.2,70.3
UC Santa Barbara,2.3,114.3,112.0,66.6
Towson,1.79,107.5,105.7,63.5
Wright St.,1.76,106.9,105.2,67.5
Stephen F. Austin,1.69,107.1,105.4,67.6
Boston College,1.63,103.2,101.6,66.6
Oakland,1.43,114.9,113.5,71.7
Duquesne,1.26,108.1,106.8,72.1
Western Kentucky,1.22,107.2,106.0,71.7
Troy,1.17,106.6,105.4,68.6
Arkansas St.,0.9,108.4,107.5,73.1
Siena,0.78,105.1,104.3,65.7
North Dakota St.,0.67,105.2,104.6,68.7
Quinnipiac,0.6,106.4,105.8,71.8
Marshall,0.5,107.6,107.1,70.6
Furman,0.44,109.1,108.6,67.9
Toledo,0.43,113.7,113.3,69.3
Middle Tennessee,0.27,108.3,108.1,67.5
Marist,0.02,97.5,97.5,67.8
Idaho St.,-0.17,107.0,107.2,64.5
Youngstown St.,-0.34,104.6,104.9,68.4
St. Thomas,-0.45,107.6,108.1,69.0
Team,,,,
Colgate,-0.6,108.3,108.9,67.1
Northern Colorado,-0.67,107.9,108.6,69.3
Temple,-0.68,112.7,113.4,67.0
Montana St.,-0.74,106.8,107.6,66.5
UT Arlington,-0.77,103.0,103.8,66.5
UC Davis,-0.79,104.7,105.5,68.6
Cornell,-0.87,113.5,114.4,74.3
Kennesaw St.,-0.9,109.5,110.4,74.6
Mercer,-1.23,108.8,110.0,70.7
Elon,-1.25,112.7,113.9,68.6
Florida Gulf Coast,-1.27,109.2,110.5,70.3
South Alabama,-1.43,107.1,108.6,65.7
Iona,-1.51,106.9,108.4,72.1
Fresno St.,-1.53,105.5,107.1,69.5
Washington St.,-1.55,110.7,112.2,68.0
Saint Joseph's,-1.57,104.7,106.3,68.9
Massachusetts,-1.68,103.0,104.7,72.9
South Dakota St.,-1.76,104.8,106.6,69.1
Robert Morris,-1.89,106.3,108.2,66.7
Oregon St.,-1.94,107.8,109.7,65.3
FIU,-2.11,105.6,107.7,71.7
Charleston,-2.31,108.6,111.0,66.4
Queens,-2.33,114.3,116.6,68.1
Austin Peay,-2.51,101.3,103.8,69.6
Portland St.,-2.51,102.7,105.2,70.0
San Jose St.,-2.55,107.0,109.6,65.3
Indiana St.,-2.66,102.4,105.0,71.3
James Madison,-2.7,110.5,113.2,66.6
Tulane,-2.83,110.6,113.4,66.6
Louisiana Tech,-2.89,102.1,105.0,65.0
Northern Kentucky,-3.03,106.0,109.0,69.6
Incarnate Word,-3.06,110.2,113.2,66.2
UT Rio Grande Valley,-3.22,103.7,106.9,68.9
Idaho,-3.27,109.2,112.5,66.8
Tarleton St.,-3.33,106.0,109.3,69.0
Navy,-3.52,102.8,106.4,68.1
Vermont,-3.58,109.9,113.5,66.1
Valparaiso,-3.6,102.5,106.1,66.5
Ohio,-3.62,107.5,111.1,69.8
Southern Miss,-3.73,107.1,110.8,67.9
Team,,,,
Montana,-3.73,108.1,111.8,70.2
Illinois Chicago,-3.75,103.9,107.6,68.9
Charlotte,-3.76,107.8,111.5,63.3
Buffalo,-3.92,109.2,113.1,67.4
Stony Brook,-4.17,105.3,109.5,67.5
UNC Asheville,-4.31,106.1,110.4,67.2
Harvard,-4.35,105.2,109.5,65.6
Eastern Michigan,-4.4,103.6,108.0,66.4
Weber St.,-4.51,104.9,109.4,70.2
Northeastern,-4.56,102.0,106.6,69.8
Southern,-4.66,103.9,108.6,73.1
Campbell,-4.75,105.1,109.9,70.8
Monmouth,-4.78,105.0,109.8,68.1
New Orleans,-4.8,106.7,111.5,70.5
Rice,-4.95,104.7,109.6,66.6
Brown,-4.97,99.3,104.3,66.9
Coastal Carolina,-5.05,101.6,106.7,70.1
North Alabama,-5.07,104.8,109.9,66.9
Texas A&M Corpus Chris,-5.08,100.6,105.7,68.0
Old Dominion,-5.15,106.5,111.6,68.6
Hampton,-5.16,104.6,109.8,66.7
Abilene Christian,-5.22,100.9,106.1,66.1
SIUE,-5.34,101.6,107.0,66.2
Chattanooga,-5.36,107.9,113.3,65.2
American,-5.39,103.4,108.8,69.9
Fordham,-5.53,103.4,108.9,64.8
Lamar,-5.62,99.2,104.8,67.3
Southeast Missouri,-5.68,103.1,108.8,71.6
Purdue Fort Wayne,-5.75,107.1,112.8,70.2
Bethune Cookman,-5.75,104.4,110.2,66.8
Milwaukee,-5.8,106.3,112.1,70.8
Norfolk St.,-5.83,99.4,105.2,66.2
Delaware,-5.92,103.6,109.5,66.9
LIU,-5.96,103.9,109.8,70.3
UTEP,-6.04,100.4,106.4,66.4
Tennessee Martin,-6.09,101.5,107.6,66.8
Jacksonville St.,-6.1,99.2,105.3,66.1
Georgia Southern,-6.12,105.8,111.9,72.1
Texas St.,-6.14,101.2,107.3,66.8
Eastern Washington,-6.28,108.5,114.7,70.2
Team,,,,
Cal Poly,-6.34,104.0,110.3,76.3
Western Michigan,-6.6,105.2,111.8,69.7
Samford,-6.75,106.3,113.0,66.9
Portland,-6.86,104.4,111.2,70.0
Penn,-6.86,106.3,113.1,70.4
Nebraska Omaha,-6.9,106.3,113.2,68.0
CSUN,-6.92,105.1,112.0,73.2
Utah Tech,-6.95,102.2,109.2,66.7
Lindenwood,-7.08,101.0,108.1,72.4
UC Riverside,-7.13,105.6,112.7,67.5
La Salle,-7.18,101.7,108.9,65.4
Radford,-7.18,103.8,111.0,71.8
Wofford,-7.22,104.0,111.2,68.4
Tennessee St.,-7.52,101.2,108.7,71.8
Alabama St.,-7.61,105.7,113.3,68.7
Nicholls,-7.74,102.0,109.8,69.2
San Diego,-7.81,104.4,112.2,70.2
USC Upstate,-7.89,101.4,109.3,69.6
Central Connecticut,-7.96,100.3,108.3,67.0
Tennessee Tech,-8.14,101.9,110.0,70.9
Northern Arizona,-8.16,101.9,110.0,68.1
Eastern Kentucky,-8.21,105.8,114.0,70.2
Central Arkansas,-8.23,99.9,108.1,70.0
Long Beach St.,-8.25,104.7,112.9,67.5
Presbyterian,-8.36,100.6,108.9,62.6
Charleston Southern,-8.41,101.5,109.9,70.3
Princeton,-8.46,100.0,108.4,67.2
Houston Christian,-8.48,104.5,113.0,64.9
Dartmouth,-8.5,103.7,112.2,71.3
Missouri St.,-8.55,102.4,111.0,65.9
Merrimack,-8.72,101.7,110.4,65.4
UNC Greensboro,-8.8,104.8,113.6,68.1
UTSA,-8.87,100.0,108.9,69.5
Sacramento St.,-8.89,100.9,109.8,71.4
Western Carolina,-8.93,101.4,110.3,71.3
Appalachian St.,-9.09,101.1,110.2,63.2
Green Bay,-9.29,104.7,114.0,65.7
Cal St. Fullerton,-9.32,102.3,111.6,75.1
Denver,-9.43,111.1,120.5,68.1
Evansville,-9.47,99.6,109.1,69.0
Team,,,,
Southeastern Louisiana,-9.48,98.3,107.8,67.3
South Dakota,-9.57,105.3,114.9,72.0
Drexel,-9.66,101.7,111.4,66.1
Grambling St.,-9.72,98.6,108.4,67.5
Bellarmine,-9.76,108.0,117.7,66.3
UMBC,-9.94,103.5,113.5,67.6
Sacred Heart,-10.07,106.2,116.3,69.9
Alabama A&M,-10.1,99.4,109.5,66.3
Boston University,-10.22,108.1,118.3,63.8
Jacksonville,-10.31,100.1,110.4,66.0
Loyola Chicago,-10.32,104.3,114.6,65.6
East Carolina,-10.5,98.8,109.3,70.0
Holy Cross,-10.93,102.2,113.1,66.0
Oral Roberts,-10.93,104.7,115.6,70.0
Pepperdine,-10.93,99.2,110.1,67.1
Detroit Mercy,-10.98,102.2,113.2,69.0
Longwood,-11.19,101.9,113.1,70.8
East Texas A&M,-11.24,98.9,110.1,70.5
Fairfield,-11.41,101.6,113.0,68.9
Northwestern St.,-11.41,105.3,116.7,66.0
Prairie View A&M,-11.66,99.2,110.8,72.0
Bucknell,-11.7,99.2,110.9,66.9
Lehigh,-11.85,100.6,112.4,68.2
Le Moyne,-11.89,106.3,118.2,68.8
Bryant,-12.03,97.8,109.8,66.3
Saint Peter's,-12.14,99.0,111.2,66.0
Mount St. Mary's,-12.18,100.2,112.4,68.1
Howard,-12.23,100.3,112.5,69.0
Cal St. Bakersfield,-12.24,100.5,112.8,70.8
Manhattan,-12.33,106.0,118.3,69.6
West Georgia,-12.51,100.7,113.2,68.6
UMass Lowell,-12.57,102.3,114.9,70.3
Central Michigan,-12.7,102.7,115.4,67.1
Texas Southern,-13.0,99.5,112.5,71.1
Wagner,-13.05,100.1,113.2,67.6
Maine,-13.29,93.9,107.2,65.2
Southern Utah,-13.31,99.5,112.8,71.0
Southern Indiana,-13.31,97.4,110.7,71.7
Albany,-13.78,101.4,115.2,68.7
Ball St.,-13.83,98.3,112.2,65.6
Team,,,,
Jackson St.,-13.85,96.1,109.9,69.0
Little Rock,-13.97,100.2,114.2,66.2
Cleveland St.,-14.02,104.2,118.2,70.8
Morehead St.,-14.03,99.5,113.5,68.4
North Carolina A&T,-14.18,98.6,112.8,71.6
Northern Illinois,-14.36,101.8,116.2,68.3
Lafayette,-14.36,98.1,112.4,68.4
Mercyhurst,-14.43,98.0,112.4,64.6
Louisiana,-14.56,96.2,110.7,64.4
Air Force,-14.68,97.2,111.9,65.0
VMI,-15.18,101.8,116.9,67.6
North Dakota,-15.34,97.9,113.2,70.2
Loyola MD,-15.44,102.3,117.7,68.3
Alcorn St.,-15.47,99.1,114.5,69.9
North Florida,-16.29,103.5,119.8,71.2
New Hampshire,-16.33,95.2,111.5,68.2
Eastern Illinois,-16.37,96.4,112.8,66.1
Army,-16.43,98.2,114.7,67.1
Georgia St.,-16.51,94.3,110.8,70.4
Maryland Eastern Shore,-16.91,95.7,112.6,62.7
Florida A&M,-17.11,97.4,114.5,69.9
Stetson,-17.28,98.2,115.4,67.5
Stonehill,-17.35,95.0,112.3,67.5
New Haven,-17.38,95.0,112.4,65.0
Kansas City,-17.74,94.4,112.1,70.1
IU Indy,-18.25,101.9,120.2,77.4
Arkansas Pine Bluff,-18.27,97.5,115.8,73.6
NJIT,-18.46,93.6,112.1,69.6
Rider,-18.63,92.2,110.8,67.0
North Carolina Central,-19.3,95.3,114.6,67.0
Niagara,-19.81,94.6,114.4,65.6
Canisius,-20.16,94.7,114.9,64.8
Western Illinois,-20.36,98.3,118.6,65.0
Binghamton,-20.42,97.0,117.5,66.0
Louisiana Monroe,-20.45,97.4,117.9,70.5
Gardner Webb,-21.02,97.4,118.4,72.2
Chicago St.,-21.3,97.9,119.2,67.9
Delaware St.,-21.35,90.8,112.2,68.1
Saint Francis,-21.98,93.1,115.1,70.6
Fairleigh Dickinson,-21.99,98.4,120.4,69.1
Team,,,,
The Citadel,-22.77,99.3,122.1,65.7
Morgan St.,-23.03,96.6,119.6,69.5
South Carolina St.,-23.23,94.1,117.4,70.6
Coppin St.,-26.57,92.3,118.9,69.6
Mississippi Valley St.,-32.1,88.8,120.9,68.0
