TeamName,AdjEM,AdjOE,AdjDE,AdjTempo
Michigan,35.59,122.8,87.2,72.5
Purdue,32.71,129.6,96.9,66.1
Gonzaga,32.45,124.0,91.5,71.5
Duke,31.07,123.7,92.6,67.6
Iowa St.,30.33,122.9,92.6,70.2
Vanderbilt,28.76,126.4,97.6,71.2
Connecticut,28.39,121.5,93.1,65.9
Houston,28.16,119.6,91.5,64.0
Arizona,28.03,122.8,94.7,71.6
BYU,27.72,124.6,96.9,69.9
Michigan St.,27.49,119.5,92.0,66.4
Alabama,26.56,126.4,99.8,74.1
Florida,26.29,119.9,93.6,71.9
Louisville,25.85,125.1,99.2,71.6
Tennessee,25.14,119.7,94.6,68.5
St. John's,24.96,123.1,98.1,71.4
Illinois,24.89,122.3,97.4,70.1
Kansas,22.06,116.2,94.1,67.5
Kentucky,21.82,118.7,96.9,69.7
Auburn,21.57,122.5,101.0,68.5
Clemson,21.07,120.7,99.6,66.6
Georgia,21.04,120.5,99.4,74.7
Virginia,20.92,122.3,101.4,66.6
Indiana,20.8,117.4,96.6,69.0
LSU,20.73,119.4,98.6,70.2
North Carolina,20.59,118.4,97.8,69.5
Wisconsin,20.43,119.8,99.4,70.9
USC,20.32,120.8,100.5,70.6
Baylor,20.07,123.3,103.3,69.8
Texas Tech,19.82,119.1,99.3,67.4
Arkansas,19.79,118.2,98.4,71.4
Iowa,19.77,118.6,98.8,63.7
UCLA,19.22,117.4,98.2,66.3
N.C. State,18.78,122.0,103.2,71.1
Saint Mary's,18.71,116.2,97.5,66.4
Ohio St.,18.64,118.2,99.5,69.3
Missouri,18.54,120.4,101.9,69.4
Miami FL,18.21,114.8,96.6,70.5
Villanova,17.8,118.6,100.8,64.8
VCU,17.4,113.6,96.2,71.2
Team,,,,
Butler,17.12,118.1,101.0,71.0
SMU,16.68,117.6,100.9,70.8
Utah St.,16.63,116.7,100.1,69.4
Saint Louis,16.54,114.7,98.2,72.8
Texas A&M,16.46,117.8,101.4,71.4
Oklahoma,16.38,121.0,104.6,67.2
San Diego St.,16.04,116.7,100.6,68.7
Nebraska,15.9,116.8,100.9,71.0
Santa Clara,15.28,117.2,102.0,69.8
Oklahoma St.,15.24,116.1,100.9,75.0
Mississippi,14.91,117.1,102.2,66.2
TCU,14.82,112.5,97.7,69.3
Creighton,14.54,117.2,102.7,67.0
Wake Forest,14.51,113.9,99.4,71.7
Texas,14.37,118.2,103.8,69.0
Northwestern,14.34,117.2,102.8,67.1
Akron,14.23,121.8,107.6,71.7
UCF,13.99,118.6,104.6,70.0
George Mason,13.98,114.5,100.6,66.3
Washington,13.91,115.8,101.9,68.1
Boise St.,13.84,111.8,98.0,67.6
Dayton,13.78,112.9,99.2,69.1
Notre Dame,13.65,114.6,101.0,66.3
George Washington,13.43,120.1,106.6,71.3
Syracuse,13.28,111.8,98.5,69.1
Seton Hall,13.18,110.7,97.6,65.6
Colorado St.,12.93,121.3,108.4,63.6
Colorado,12.9,118.1,105.2,69.1
West Virginia,12.82,110.1,97.3,65.2
California,12.47,114.9,102.5,69.4
Providence,12.33,117.3,104.9,72.7
Virginia Tech,11.94,114.6,102.6,69.8
Memphis,11.91,112.0,100.1,69.9
Cincinnati,11.65,104.9,93.2,71.5
McNeese,11.59,112.8,101.2,67.2
Kansas St.,11.42,116.8,105.3,72.0
Yale,11.36,120.5,109.2,66.1
Mississippi St.,10.9,114.1,103.2,70.4
South Florida,10.42,112.7,102.3,73.1
Stanford,10.13,112.6,102.4,70.5
Team,,,,
Xavier,10.01,112.5,102.5,70.7
Arizona St.,9.92,115.2,105.3,69.4
Oregon,9.63,112.8,103.2,68.9
Tulsa,9.48,114.9,105.4,67.4
Belmont,9.46,111.2,101.8,72.0
Marquette,9.35,111.4,102.0,70.9
High Point,9.28,117.9,108.7,70.9
Georgetown,8.92,113.7,104.7,68.6
Utah Valley,8.8,110.2,101.4,70.2
Maryland,8.75,110.3,101.6,69.1
Northern Iowa,8.67,107.9,99.3,63.9
South Carolina,8.5,112.7,104.2,67.3
Florida St.,7.92,110.1,102.2,74.1
Pittsburgh,7.92,111.6,103.7,64.8
Rhode Island,7.86,110.9,103.0,68.0
Penn St.,7.82,115.3,107.4,68.0
UC San Diego,7.79,115.0,107.2,68.7
Richmond,7.77,112.1,104.3,69.0
Wichita St.,7.74,111.9,104.2,66.5
Nevada,7.72,112.3,104.5,67.7
Hawaii,7.53,106.0,98.4,71.1
UNC Wilmington,7.13,113.8,106.7,64.5
Grand Canyon,7.08,107.0,99.9,68.9
Liberty,7.01,114.7,107.7,66.4
San Francisco,6.94,111.3,104.3,67.1
