team_id,team_name,season,date,opponent,location,game,result,winner_score,loser_score,ats,spread,ou,total
14521,UC San Diego Tritons,2025-26,"Feb 22, 2025",Hawaii,Home,REG,W,83,44,W,-15.5,U,138.5
14521,UC San Diego Tritons,2025-26,"Feb 27, 2025",Cal State-Northridge,Away,REG,W,77,71,W,-5.5,U,148.5
14521,UC San Diego Tritons,2025-26,"Mar 1, 2025",Cal State-Fullerton,Home,REG,W,100,55,W,-27.0,O,142.5
14521,UC San Diego Tritons,2025-26,"Mar 6, 2025",Long Beach State,Home,REG,W,70,63,L,-23.5,U,137.0
14521,UC San Diego Tritons,2025-26,"Mar 8, 2025",UC Davis,Away,REG,W,68,57,L,-12.5,U,136.5
14521,UC San Diego Tritons,2025-26,"Mar 14, 2025",UC-Santa Barbara,Home,REG,W,69,51,W,-11.5,U,138.5
14521,UC San Diego Tritons,2025-26,"Mar 15, 2025",UC Irvine,Home,REG,W,75,61,W,-5.5,U,136.5
14521,UC San Diego Tritons,2025-26,"Mar 20, 2025",Michigan,Away,REG,L,68,65,L,2.0,U,144.5
14643,Bellarmine Knights,2025-26,"Nov 4, 2024",VCU,Away,REG,L,84,65,W,21.5,O,141.5
14643,Bellarmine Knights,2025-26,"Nov 9, 2024",VMI,Home,REG,L,76,71,L,-10.5,U,149.0
14643,Bellarmine Knights,2025-26,"Nov 13, 2024",Southern Indiana,Home,REG,L,71,69,L,-4.5,O,139.5
14643,Bellarmine Knights,2025-26,"Nov 16, 2024",Marshall,Away,REG,L,83,62,L,10.5,P,145.0
14643,Bellarmine Knights,2025-26,"Nov 19, 2024",Louisville,Away,REG,L,100,68,L,29.5,O,146.5
14643,Bellarmine Knights,2025-26,"Nov 23, 2024",Bowling Green,Home,REG,W,80,68,W,4.5,O,146.5
14643,Bellarmine Knights,2025-26,"Nov 26, 2024",Midway University,Home,REG,W,101,60,,,,
14643,Bellarmine Knights,2025-26,"Nov 30, 2024",Northern Kentucky,Away,REG,L,86,70,L,10.5,O,135.5
14643,Bellarmine Knights,2025-26,"Dec 4, 2024",Western Carolina,Away,REG,L,86,74,L,5.5,O,147.0
14643,Bellarmine Knights,2025-26,"Dec 7, 2024",Brescia,Home,REG,W,94,66,,,,
14643,Bellarmine Knights,2025-26,"Dec 14, 2024",Ball State,Home,REG,L,86,82,L,3.5,O,143.0
14643,Bellarmine Knights,2025-26,"Dec 19, 2024",Wyoming,Away,REG,L,92,55,L,13.5,O,140.0
14643,Bellarmine Knights,2025-26,"Dec 21, 2024",Colorado,Away,REG,L,79,55,W,24.5,U,145.5
14643,Bellarmine Knights,2025-26,"Jan 2, 2025",North Alabama,Away,REG,L,82,66,L,14.0,U,148.5
14643,Bellarmine Knights,2025-26,"Jan 4, 2025",Central Arkansas,Away,REG,L,71,65,L,5.0,U,145.5
14643,Bellarmine Knights,2025-26,"Jan 9, 2025",Jacksonville,Home,REG,L,74,59,L,7.5,U,140.5
14643,Bellarmine Knights,2025-26,"Jan 11, 2025",North Florida,Home,REG,L,98,83,L,4.5,O,161.5
14643,Bellarmine Knights,2025-26,"Jan 16, 2025",Lipscomb,Home,REG,L,87,53,L,14.5,U,144.5
14643,Bellarmine Knights,2025-26,"Jan 18, 2025",Eastern Kentucky,Away,REG,L,72,69,W,14.5,U,151.5
14643,Bellarmine Knights,2025-26,"Jan 23, 2025",Florida Gulf Coast,Home,REG,L,77,61,L,11.5,U,141.5
14643,Bellarmine Knights,2025-26,"Jan 25, 2025",Stetson,Home,REG,L,81,76,L,-1.0,O,145.5
14643,Bellarmine Knights,2025-26,"Jan 30, 2025",Austin Peay,Away,REG,L,86,77,L,8.5,O,140.0
14643,Bellarmine Knights,2025-26,"Feb 1, 2025",Lipscomb,Away,REG,L,87,80,W,18.5,O,144.5
14643,Bellarmine Knights,2025-26,"Feb 6, 2025",North Florida,Away,REG,L,95,88,W,10.5,O,162.5
14643,Bellarmine Knights,2025-26,"Feb 8, 2025",Jacksonville,Away,REG,L,73,64,W,12.5,U,143.5
14643,Bellarmine Knights,2025-26,"Feb 13, 2025",Queens,Home,REG,L,92,87,W,7.5,O,149.5
14643,Bellarmine Knights,2025-26,"Feb 15, 2025",West Georgia,Home,REG,L,81,76,L,-2.5,O,147.0
14643,Bellarmine Knights,2025-26,"Feb 18, 2025",Austin Peay,Home,REG,W,94,68,W,4.5,O,145.0
14643,Bellarmine Knights,2025-26,"Feb 20, 2025",Eastern Kentucky,Home,REG,W,80,74,W,8.0,O,152.5
14643,Bellarmine Knights,2025-26,"Feb 24, 2025",Stetson,Away,REG,L,69,67,L,-1.5,U,150.5
14643,Bellarmine Knights,2025-26,"Feb 26, 2025",Florida Gulf Coast,Away,REG,L,80,61,L,12.5,U,145.5
14651,Eastern Kentucky Colonels,2025-26,"Nov 4, 2024",Alice Lloyd,Home,REG,W,98,69,,,,
14651,Eastern Kentucky Colonels,2025-26,"Nov 8, 2024",East Tennessee State,Away,REG,W,82,78,W,12.0,O,150.5
14651,Eastern Kentucky Colonels,2025-26,"Nov 12, 2024",Clemson,Away,REG,L,75,62,W,22.5,U,154.5
14651,Eastern Kentucky Colonels,2025-26,"Nov 19, 2024",Chicago State,Away,REG,W,86,66,W,-7.0,O,148.5
14651,Eastern Kentucky Colonels,2025-26,"Nov 25, 2024",Ball State,Home,REG,L,63,61,L,-3.0,U,148.5
14651,Eastern Kentucky Colonels,2025-26,"Nov 26, 2024",Southern Illinois,Away,REG,W,77,72,W,4.0,U,150.0
14651,Eastern Kentucky Colonels,2025-26,"Nov 27, 2024",Louisiana Tech,Away,REG,L,78,69,L,7.5,O,141.0
14651,Eastern Kentucky Colonels,2025-26,"Dec 1, 2024",Troy,Away,REG,L,84,74,L,9.0,O,146.5
14651,Eastern Kentucky Colonels,2025-26,"Dec 6, 2024",Campbellsville-Harrodsburg,Home,REG,W,98,62,,,,
14651,Eastern Kentucky Colonels,2025-26,"Dec 11, 2024",Pittsburgh,Away,REG,L,96,56,L,18.5,O,148.5
14651,Eastern Kentucky Colonels,2025-26,"Dec 14, 2024",Eastern Illinois,Home,REG,W,81,66,W,-10.0,O,141.5
14651,Eastern Kentucky Colonels,2025-26,"Dec 21, 2024",Jacksonville State,Home,REG,L,91,80,L,1.5,O,145.5
14651,Eastern Kentucky Colonels,2025-26,"Dec 28, 2024",Louisville,Away,REG,L,78,76,W,21.0,U,157.5
14651,Eastern Kentucky Colonels,2025-26,"Jan 2, 2025",Central Arkansas,Away,REG,W,89,83,L,-6.5,O,152.0
14651,Eastern Kentucky Colonels,2025-26,"Jan 4, 2025",North Alabama,Away,REG,L,88,67,L,6.0,O,153.5
14651,Eastern Kentucky Colonels,2025-26,"Jan 9, 2025",North Florida,Home,REG,W,79,74,W,-3.5,U,169.5
14651,Eastern Kentucky Colonels,2025-26,"Jan 11, 2025",Jacksonville,Home,REG,L,82,75,L,-2.5,O,145.5
14651,Eastern Kentucky Colonels,2025-26,"Jan 16, 2025",Austin Peay,Away,REG,L,97,90,L,-2.5,O,143.5
14651,Eastern Kentucky Colonels,2025-26,"Jan 18, 2025",Bellarmine,Home,REG,W,72,69,L,-14.5,U,151.5
14651,Eastern Kentucky Colonels,2025-26,"Jan 23, 2025",Stetson,Home,REG,L,67,66,L,-11.5,U,154.5
14651,Eastern Kentucky Colonels,2025-26,"Jan 30, 2025",Lipscomb,Away,REG,W,80,71,W,9.0,O,148.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 1, 2025",Austin Peay,Home,REG,W,88,82,L,-8.0,O,144.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 6, 2025",Florida Gulf Coast,Away,REG,W,92,74,W,6.0,O,148.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 8, 2025",Stetson,Away,REG,W,83,58,W,-8.5,U,153.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 13, 2025",West Georgia,Home,REG,W,95,73,W,-12.5,O,151.0
14651,Eastern Kentucky Colonels,2025-26,"Feb 15, 2025",Queens,Home,REG,W,86,80,W,-2.5,O,156.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 18, 2025",Lipscomb,Home,REG,W,66,57,W,3.5,U,154.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 20, 2025",Bellarmine,Away,REG,L,80,74,L,-8.0,O,152.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 24, 2025",Jacksonville,Away,REG,L,59,55,L,3.0,U,147.5
14651,Eastern Kentucky Colonels,2025-26,"Feb 26, 2025",North Florida,Away,REG,W,86,81,W,1.5,O,165.5
14651,Eastern Kentucky Colonels,2025-26,"Mar 3, 2025",Jacksonville,Away,REG,L,78,67,L,2.5,O,142.5
14652,Florida Gators,2025-26,"Nov 4, 2024",South Florida,Away,REG,W,98,83,W,-10.5,O,152.5
14652,Florida Gators,2025-26,"Nov 7, 2024",Jacksonville,Home,REG,W,81,60,L,-24.5,U,153.5
14652,Florida Gators,2025-26,"Nov 11, 2024",Grambling State,Home,REG,W,86,62,L,-26.0,U,151.5
14652,Florida Gators,2025-26,"Nov 15, 2024",Florida State,Away,REG,W,87,74,W,-5.5,O,158.0
14652,Florida Gators,2025-26,"Nov 19, 2024",Florida A&M,Home,REG,W,84,60,L,-36.0,U,156.5
14652,Florida Gators,2025-26,"Nov 22, 2024",Southern Illinois,Home,REG,W,93,68,W,-19.5,O,158.5
14652,Florida Gators,2025-26,"Nov 28, 2024",Wake Forest,Away,REG,W,75,58,W,-7.5,U,152.5
14652,Florida Gators,2025-26,"Nov 29, 2024",Wichita State,Home,REG,W,88,51,W,-10.0,U,155.5
14652,Florida Gators,2025-26,"Dec 4, 2024",Virginia,Home,REG,W,87,69,W,-17.5,O,133.5
14652,Florida Gators,2025-26,"Dec 14, 2024",Arizona State,Away,REG,W,83,66,W,-7.5,U,156.5
14652,Florida Gators,2025-26,"Dec 17, 2024",North Carolina,Away,REG,W,90,84,W,-3.5,O,168.0
14652,Florida Gators,2025-26,"Dec 21, 2024",North Florida,Home,REG,W,99,45,W,-26.5,U,174.5
14652,Florida Gators,2025-26,"Dec 29, 2024",Stetson,Home,REG,W,85,45,W,-38.5,U,160.5
14652,Florida Gators,2025-26,"Jan 4, 2025",Kentucky,Away,REG,L,106,100,L,3.5,O,165.5
14652,Florida Gators,2025-26,"Jan 7, 2025",Tennessee,Home,REG,W,73,43,W,-3.0,U,152.0
14652,Florida Gators,2025-26,"Jan 11, 2025",Arkansas,Away,REG,W,71,63,W,-4.0,U,157.5
14652,Florida Gators,2025-26,"Jan 14, 2025",Missouri,Home,REG,L,83,82,L,-10.5,O,155.0
14652,Florida Gators,2025-26,"Jan 18, 2025",Texas,Home,REG,W,84,60,W,-11.0,U,153.5
14652,Florida Gators,2025-26,"Jan 22, 2025",South Carolina,Away,REG,W,70,69,L,-11.5,U,147.0
14652,Florida Gators,2025-26,"Jan 25, 2025",Georgia,Home,REG,W,89,59,W,-11.5,O,147.5
14652,Florida Gators,2025-26,"Feb 1, 2025",Tennessee,Away,REG,L,64,44,L,3.0,U,144.5
14652,Florida Gators,2025-26,"Feb 4, 2025",Vanderbilt,Home,REG,W,86,75,W,-10.0,O,155.5
14652,Florida Gators,2025-26,"Feb 8, 2025",Auburn,Away,REG,W,90,81,W,11.0,O,156.5
14652,Florida Gators,2025-26,"Feb 11, 2025",Mississippi State,Away,REG,W,81,68,W,2.5,U,154.5
14652,Florida Gators,2025-26,"Feb 15, 2025",South Carolina,Home,REG,W,88,67,W,-13.5,O,144.5
14652,Florida Gators,2025-26,"Feb 18, 2025",Oklahoma,Home,REG,W,85,63,W,-14.5,U,156.0
14652,Florida Gators,2025-26,"Feb 22, 2025",LSU,Away,REG,W,79,65,W,-9.5,U,154.5
14652,Florida Gators,2025-26,"Feb 25, 2025",Georgia,Away,REG,L,88,83,L,-6.5,O,149.0
14652,Florida Gators,2025-26,"Mar 1, 2025",Texas A&M,Home,REG,W,89,70,W,-8.5,O,149.0
14652,Florida Gators,2025-26,"Mar 5, 2025",Alabama,Away,REG,W,99,94,W,3.5,O,178.5
14652,Florida Gators,2025-26,"Mar 8, 2025",Mississippi - Ole Miss,Home,REG,W,90,71,W,-12.5,O,158.5
14652,Florida Gators,2025-26,"Mar 14, 2025",Missouri,Home,REG,W,95,81,W,-8.5,O,164.0
14652,Florida Gators,2025-26,"Mar 15, 2025",Alabama,Home,REG,W,104,82,W,-3.0,O,180.0
14652,Florida Gators,2025-26,"Mar 16, 2025",Tennessee,Home,REG,W,86,77,W,-5.0,O,142.5
14652,Florida Gators,2025-26,"Mar 21, 2025",Norfolk State,Home,REG,W,95,69,L,-28.5,O,154.5
14652,Florida Gators,2025-26,"Mar 23, 2025",Connecticut,Home,REG,W,77,75,L,-9.0,O,150.5
14652,Florida Gators,2025-26,"Mar 27, 2025",Maryland,Home,REG,W,87,71,W,-7.5,O,156.5
14652,Florida Gators,2025-26,"Mar 29, 2025",Texas Tech,Home,REG,W,84,79,L,-6.5,O,158.5
14652,Florida Gators,2025-26,"Apr 5, 2025",Auburn,Away,REG,W,79,73,W,-2.0,U,158.5
14652,Florida Gators,2025-26,"Apr 7, 2025",Houston,Away,REG,W,65,63,W,-1.0,U,140.5
14653,Florida State Seminoles,2025-26,"Nov 4, 2024",Northern Kentucky,Home,REG,W,74,62,W,-8.0,U,146.0
14653,Florida State Seminoles,2025-26,"Nov 9, 2024",Rice,Away,REG,W,73,65,L,-9.5,U,152.5
14653,Florida State Seminoles,2025-26,"Nov 12, 2024",Tarleton State,Home,REG,W,72,52,W,-17.0,U,146.5
14653,Florida State Seminoles,2025-26,"Nov 15, 2024",Florida,Home,REG,L,87,74,L,5.5,O,158.0
14653,Florida State Seminoles,2025-26,"Nov 19, 2024",Hofstra,Home,REG,W,79,61,W,-8.5,U,143.5
14653,Florida State Seminoles,2025-26,"Nov 22, 2024",Temple,Away,REG,W,78,69,W,-4.5,U,148.5
14653,Florida State Seminoles,2025-26,"Nov 24, 2024",UMass,Home,REG,W,92,59,W,-5.5,U,151.5
14653,Florida State Seminoles,2025-26,"Nov 26, 2024",Western Carolina,Home,REG,W,91,57,W,-20.5,O,145.5
14653,Florida State Seminoles,2025-26,"Dec 3, 2024",LSU,Away,REG,L,85,75,L,4.5,O,150.5
14653,Florida State Seminoles,2025-26,"Dec 7, 2024",North Carolina State,Away,REG,L,84,74,L,5.0,O,147.5
14653,Florida State Seminoles,2025-26,"Dec 14, 2024",Tulane,Home,REG,W,77,64,W,-10.5,U,147.5
14653,Florida State Seminoles,2025-26,"Dec 17, 2024",Winthrop,Home,REG,W,82,64,W,-11.0,U,159.5
14653,Florida State Seminoles,2025-26,"Dec 21, 2024",Louisville,Home,REG,L,90,76,L,-1.0,O,153.0
14653,Florida State Seminoles,2025-26,"Jan 4, 2025",Syracuse,Home,REG,W,90,74,W,-8.5,O,156.5
14653,Florida State Seminoles,2025-26,"Jan 8, 2025",Miami,Away,REG,W,80,65,W,2.5,U,152.5
14653,Florida State Seminoles,2025-26,"Jan 11, 2025",Clemson,Away,REG,L,77,57,L,7.5,U,145.5
14653,Florida State Seminoles,2025-26,"Jan 15, 2025",Pittsburgh,Home,REG,W,82,70,W,2.5,O,147.5
14653,Florida State Seminoles,2025-26,"Jan 18, 2025",Georgia Tech,Home,REG,W,91,78,W,-9.5,O,146.5
14653,Florida State Seminoles,2025-26,"Jan 22, 2025",California,Away,REG,L,77,68,L,-3.5,U,148.5
14653,Florida State Seminoles,2025-26,"Jan 25, 2025",Stanford,Away,REG,L,78,71,L,4.5,O,147.5
14653,Florida State Seminoles,2025-26,"Jan 29, 2025",Virginia Tech,Home,REG,L,76,66,L,-11.0,U,143.0
14653,Florida State Seminoles,2025-26,"Feb 1, 2025",Boston College,Away,REG,L,77,76,L,-6.0,O,145.5
14653,Florida State Seminoles,2025-26,"Feb 4, 2025",Notre Dame,Home,REG,W,67,60,W,-3.0,U,141.5
14653,Florida State Seminoles,2025-26,"Feb 12, 2025",Wake Forest,Away,REG,W,72,70,W,6.5,U,143.5
14653,Florida State Seminoles,2025-26,"Feb 15, 2025",Clemson,Home,REG,L,72,46,L,4.5,U,142.5
14653,Florida State Seminoles,2025-26,"Feb 19, 2025",Miami,Home,REG,W,74,66,L,-8.5,U,154.5
14653,Florida State Seminoles,2025-26,"Feb 22, 2025",Louisville,Away,REG,L,89,81,W,13.5,O,154.5
14653,Florida State Seminoles,2025-26,"Feb 24, 2025",North Carolina,Home,REG,L,96,85,L,3.5,O,156.0
14653,Florida State Seminoles,2025-26,"Mar 1, 2025",Duke,Away,REG,L,100,65,L,23.0,O,149.5
14653,Florida State Seminoles,2025-26,"Mar 4, 2025",Virginia,Away,REG,L,60,57,W,4.5,U,136.5
14653,Florida State Seminoles,2025-26,"Mar 8, 2025",Southern Methodist,Home,REG,W,76,69,W,3.0,U,155.0
14653,Florida State Seminoles,2025-26,"Mar 11, 2025",Syracuse,Home,REG,L,66,62,L,-3.5,U,149.5
14654,Furman Paladins,2025-26,"Nov 4, 2024",Columbia International,Home,REG,W,104,46,,,,
14654,Furman Paladins,2025-26,"Nov 8, 2024",Belmont,Away,REG,W,76,74,W,2.5,U,159.5
14654,Furman Paladins,2025-26,"Nov 11, 2024",Jacksonville,Home,REG,W,78,69,W,-8.0,O,141.5
14654,Furman Paladins,2025-26,"Nov 15, 2024",Tulane,Home,REG,W,75,67,W,-5.0,U,153.0
14654,Furman Paladins,2025-26,"Nov 20, 2024",Oglethorpe,Home,REG,W,124,48,,,,
14654,Furman Paladins,2025-26,"Nov 23, 2024",Charleston Southern,Away,REG,W,67,46,W,-9.0,U,147.5
14654,Furman Paladins,2025-26,"Nov 26, 2024",Seattle,Away,REG,W,61,56,W,-1.0,U,141.5
14654,Furman Paladins,2025-26,"Nov 30, 2024",Kansas,Away,REG,L,86,51,L,21.0,U,148.0
14654,Furman Paladins,2025-26,"Dec 4, 2024",Florida Gulf Coast,Away,REG,W,76,73,W,-2.5,O,132.5
14654,Furman Paladins,2025-26,"Dec 7, 2024",Princeton,Home,REG,W,69,63,W,1.5,U,146.0
14654,Furman Paladins,2025-26,"Dec 14, 2024",South Carolina State,Home,REG,W,68,64,L,-12.5,U,141.5
14654,Furman Paladins,2025-26,"Dec 18, 2024",Montreat College,Home,REG,W,100,75,,,,
14654,Furman Paladins,2025-26,"Dec 21, 2024",Harvard,Away,REG,W,77,63,W,-2.5,O,138.0
14654,Furman Paladins,2025-26,"Jan 1, 2025",Western Carolina,Away,REG,W,90,61,W,-9.5,O,145.0
14654,Furman Paladins,2025-26,"Jan 4, 2025",UNC Greensboro,Away,REG,L,84,67,L,1.0,O,138.5
14654,Furman Paladins,2025-26,"Jan 8, 2025",The Citadel,Away,REG,W,67,63,L,-14.0,U,138.0
14654,Furman Paladins,2025-26,"Jan 13, 2025",Wofford,Home,REG,L,81,62,L,-7.5,O,139.5
14654,Furman Paladins,2025-26,"Jan 15, 2025",East Tennessee State,Home,REG,W,73,70,L,-3.5,O,141.0
14654,Furman Paladins,2025-26,"Jan 18, 2025",Chattanooga,Home,REG,L,75,71,L,-4.5,O,145.0
14654,Furman Paladins,2025-26,"Jan 22, 2025",VMI,Away,REG,L,91,82,L,-9.5,O,143.5
14654,Furman Paladins,2025-26,"Jan 25, 2025",Mercer,Away,REG,W,79,74,W,-2.5,U,153.5
14654,Furman Paladins,2025-26,"Jan 29, 2025",Samford,Home,REG,W,72,70,W,2.5,U,150.5
14654,Furman Paladins,2025-26,"Feb 2, 2025",East Tennessee State,Away,REG,L,72,69,P,3.0,O,140.0
14654,Furman Paladins,2025-26,"Feb 5, 2025",Western Carolina,Home,REG,W,84,75,L,-15.5,O,144.5
14654,Furman Paladins,2025-26,"Feb 8, 2025",Chattanooga,Away,REG,L,85,72,L,5.0,O,146.5
14654,Furman Paladins,2025-26,"Feb 12, 2025",Mercer,Home,REG,W,96,72,W,-5.5,O,154.0
14654,Furman Paladins,2025-26,"Feb 15, 2025",UNC Greensboro,Home,REG,L,58,50,L,-3.0,U,139.5
14654,Furman Paladins,2025-26,"Feb 19, 2025",Samford,Away,REG,W,80,72,W,7.0,U,152.5
14654,Furman Paladins,2025-26,"Feb 22, 2025",VMI,Home,REG,W,75,71,L,-12.5,O,145.5
14654,Furman Paladins,2025-26,"Feb 26, 2025",The Citadel,Home,REG,W,85,42,W,-15.5,U,139.5
14654,Furman Paladins,2025-26,"Mar 1, 2025",Wofford,Away,REG,W,78,75,W,3.5,O,142.5
14654,Furman Paladins,2025-26,"Mar 8, 2025",Samford,Away,REG,W,95,78,W,3.5,O,155.0
14654,Furman Paladins,2025-26,"Mar 9, 2025",Chattanooga,Away,REG,W,80,77,W,2.0,O,146.0
14654,Furman Paladins,2025-26,"Mar 10, 2025",Wofford,Home,REG,L,92,85,L,-1.5,O,140.5
14654,Furman Paladins,2025-26,"Mar 19, 2025",North Texas,Away,REG,L,75,64,L,8.5,O,131.5
14655,Georgetown University Hoyas,2025-26,"Nov 6, 2024",Lehigh,Home,REG,W,85,77,L,-14.0,O,149.0
14655,Georgetown University Hoyas,2025-26,"Nov 9, 2024",Fairfield,Home,REG,W,69,57,L,-15.5,U,156.5
14655,Georgetown University Hoyas,2025-26,"Nov 16, 2024",Notre Dame,Home,REG,L,84,63,L,2.5,O,143.5
14655,Georgetown University Hoyas,2025-26,"Nov 20, 2024",Mount St. Mary's,Home,REG,W,79,51,W,-14.5,U,142.5
14655,Georgetown University Hoyas,2025-26,"Nov 23, 2024",St. Francis-Pennsylvania,Home,REG,W,82,65,L,-20.5,O,144.5
14655,Georgetown University Hoyas,2025-26,"Nov 26, 2024",Wagner,Home,REG,W,66,41,W,-14.5,U,128.0
14655,Georgetown University Hoyas,2025-26,"Nov 30, 2024",Albany,Home,REG,W,100,68,W,-14.0,O,147.5
14655,Georgetown University Hoyas,2025-26,"Dec 2, 2024",UMBC,Home,REG,W,86,62,W,-17.0,U,156.5
14655,Georgetown University Hoyas,2025-26,"Dec 6, 2024",West Virginia,Away,REG,L,73,60,L,8.5,U,144.0
14655,Georgetown University Hoyas,2025-26,"Dec 14, 2024",Syracuse,Away,REG,W,75,71,W,-1.0,U,151.0
14655,Georgetown University Hoyas,2025-26,"Dec 18, 2024",Creighton,Home,REG,W,81,57,W,4.5,U,145.5
14655,Georgetown University Hoyas,2025-26,"Dec 22, 2024",Seton Hall,Away,REG,W,61,60,L,-1.5,U,129.5
14655,Georgetown University Hoyas,2025-26,"Dec 28, 2024",Coppin State,Home,REG,W,83,53,W,-28.0,U,138.0
14655,Georgetown University Hoyas,2025-26,"Jan 3, 2025",Xavier,Home,REG,W,69,63,W,-1.5,U,146.5
14655,Georgetown University Hoyas,2025-26,"Jan 7, 2025",Marquette,Away,REG,L,74,66,W,13.5,U,145.0
14655,Georgetown University Hoyas,2025-26,"Jan 11, 2025",Connecticut,Home,REG,L,68,60,L,5.0,U,141.5
14655,Georgetown University Hoyas,2025-26,"Jan 14, 2025",St. John's,Away,REG,L,63,58,W,9.5,U,143.5
14655,Georgetown University Hoyas,2025-26,"Jan 17, 2025",DePaul,Home,REG,L,73,68,L,-6.5,O,137.5
14655,Georgetown University Hoyas,2025-26,"Jan 20, 2025",Villanova,Away,REG,W,64,63,W,7.5,U,135.5
14655,Georgetown University Hoyas,2025-26,"Jan 25, 2025",Providence,Away,REG,L,78,68,L,-1.0,O,138.5
14655,Georgetown University Hoyas,2025-26,"Jan 28, 2025",St. John's,Home,REG,L,66,41,L,5.0,U,139.5
14655,Georgetown University Hoyas,2025-26,"Jan 31, 2025",Butler,Home,REG,W,73,70,L,-3.5,O,138.5
14655,Georgetown University Hoyas,2025-26,"Feb 4, 2025",Xavier,Away,REG,L,74,69,W,8.5,O,140.5
14655,Georgetown University Hoyas,2025-26,"Feb 8, 2025",Seton Hall,Home,REG,W,60,46,W,-10.5,U,129.5
14655,Georgetown University Hoyas,2025-26,"Feb 15, 2025",Butler,Away,REG,L,97,86,L,3.5,O,140.5
14655,Georgetown University Hoyas,2025-26,"Feb 19, 2025",Providence,Home,REG,W,93,72,W,-1.0,O,142.5
14655,Georgetown University Hoyas,2025-26,"Feb 23, 2025",Creighton,Away,REG,L,80,69,W,13.0,O,145.5
14655,Georgetown University Hoyas,2025-26,"Feb 26, 2025",Connecticut,Away,REG,L,93,79,W,14.5,O,144.0
14655,Georgetown University Hoyas,2025-26,"Mar 1, 2025",Marquette,Home,REG,L,76,61,L,8.5,U,147.0
